조사기준연도,행정구역시도코드,대표자성별코드,자본금출자금,자본금중외국자본비율,기업상태변동코드,상호출자제한_기업집단_대상여부,주식시장상장형태코드,주사업_산업대분류코드,주사업산업중분류코드,상용근로_남여합계종사자수,상용근로_남자종사자수,상용근로_여자종사자수,상용근로_본사본점_남여합계종사자수,상용근로_본사본점_남자종사자수,상용근로_본사본점_여자종사자수,상용근로_본사본점_기능직_남여합계종사자수,상용근로_본사본점_기능직_남자종사자수,상용근로_본사본점_기능직_여자종사자수,상용근로_본사본점_현업제조부문_남여합계종사자수,상용근로_본사본점_현업제조부문_남자종사자수,상용근로_본사본점_현업제조부문_여자종사자수,상용근로_본사본점_현업비제조부문_남여합계종사자수,상용근로_본사본점_현업비제조부문_남자종사자수,상용근로_본사본점_현업비제조부문_여자종사자수,상용근로_본사본점이외_남여합계종사자수,상용근로_본사본점이외_남자종사자수,상용근로_본사본점이외_여자종사자수,상용근로_본사본점이외_국내_남여합계종사자수,상용근로_본사본점이외_국내_남자종사자수,상용근로_본사본점이외_국내_여자종사자수,상용근로_본사본점이외_국내_제조업_남여합계종사자수,상용근로_본사본점이외_국내_제조업_남자종사자수,상용근로_본사본점이외_국내_제조업_여자종사자수,상용근로_본사본점이외_국내_도소매업_남여합계종사자수,상용근로_본사본점이외_국내_도소매업_남자종사자수,상용근로_본사본점이외_국내_도소매업_여자종사자수,상용근로_본사본점이외_국내_숙박음식업_남여합계종사자수,상용근로_본사본점이외_국내_숙박음식업_남자종사자수,상용근로_본사본점이외_국내_숙박음식업_여자종사자수,상용근로_본사본점이외_국내_건설업_남여합계종사자수,상용근로_본사본점이외_국내_건설업_남자종사자수,상용근로_본사본점이외_국내_건설업_여자종사자수,상용근로_본사본점이외_국내_운수업_남여합계종사자수,상용근로_본사본점이외_국내_운수업_남자종사자수,상용근로_본사본점이외_국내_운수업_여자종사자수,상용근로_본사본점이외_국내_금융보험업_남여합계종사자수,상용근로_본사본점이외_국내_금융보험업_남자종사자수,상용근로_본사본점이외_국내_금융보험업_여자종사자수,상용근로_본사본점이외_국내_연구개발업_남여합계종사자수,상용근로_본사본점이외_국내_연구개발업_남자종사자수,상용근로_본사본점이외_국내_연구개발업_여자종사자수,상용근로_본사본점이외_국내_기타산업_남여합계종사자수,상용근로_본사본점이외_국내_기타산업_남자종사자수,상용근로_본사본점이외_국내_기타산업_여자종사자수,상용근로_본사본점이외_국외_남여합계종사자수,상용근로_본사본점이외_국외_남자종사자수,상용근로_본사본점이외_국외_여자종사자수,임시일용근로_남여합계종사자수,임시일용근로_남자종사자수,임시일용근로_여자종사자수,임시일용근로_기타_남여합계종사자수,임시일용근로_기타_남자종사자수,임시일용근로_기타_여자종사자수,유형자산_연간증가합계금액,유형자산_토지_연간증가금액,유형자산_건물_연간증가금액,유형자산_구축물_연간증가금액,유형자산_기계장치_연간증가금액,유형자산_선박항공기_연간증가금액,유형자산_차량운반구_연간증가금액,유형자산_건설중인자산_연간증가금액,유형자산_기타_연간증가금액,무형자산_취득_연간증가금액,유형자산_연간감소합계금액,유형자산_토지_연간감소금액,유형자산_건물_연간감소금액,유형자산_구축물_연간감소금액,유형자산_기계장치_연간감소금액,유형자산_선박항공기_연간감소금액,유형자산_차량운반구_연간감소금액,유형자산_건설중인자산_연간감소금액,유형자산_기타_연간감소금액,무형자산_연간감소합계금액,재무구조_자산_총액,재무구조_당좌자산,재무구조_재고자산,재무구조_투자자산,재무구조_유형자산,재무구조_유형자산_토지_연말잔액,재무구조_유형자산_건물_연말잔액,재무구조_유형자산_구축물_연말잔액,재무구조_유형자산_기계장치_연말잔액,재무구조_유형자산_선박항공기_연말잔액,재무구조_유형자산_차량운반구_연말잔액,재무구조_유형자산_건설중인자산_연말잔액,재무구조_유형자산_기타_연말잔액,재무구조_무형자산,재무구조_부채_총액,재무구조_유동부채,재무구조_비유동부채,재무구조_자본총액,재무구조_자본잉여금,경영실적_매출금액영업수익,경영실적_영업비용_매출원가금융보험관련비,경영실적_영업비용_판매비및일반관리비,경영실적_영업외수익금액,경영실적_영업외비,경영실적_법인세차감전순이익
2021,경기도,남,625,0,변동없음,아니오,비상장,제조업(10~34),기타 기계 및 장비 제조업,80,88,5,76,83,4,27,17,5,58,43,0,0,0,0,15,10,0,14,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,293,5,0,0,357,0,0,3,0,0,209,1,0,0,0,0,73,0,180,0,20525,13169,6836,12156,4754,4452,114,0,128,0,58,30,154,2,6691,6950,7127,10979,10733,35247,14069,857,1984,362,12401
2021,서울특별시,남,1042,0,변동없음,아니오,비상장,운수 및 창고업(49~52),창고 및 운송관련 서비스업,147,147,30,89,74,34,41,40,6,0,0,0,54,38,0,82,72,13,94,75,10,14,11,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1306,0,0,0,0,0,70,31,2110,2324,4624,0,0,0,0,0,0,0,39,91,34686,19199,383,2602,2569,0,0,1,181,0,17,0,7761,0,43152,21385,8885,8311,37597,106175,175110,10702,1203,7908,13249
2021,대구광역시,남,1102,0,변동없음,아니오,비상장,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",사업시설 관리 및 조경 서비스업,68,50,14,31,30,10,7,6,2,0,0,0,25,17,6,25,15,8,28,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5984,3065,0,8,852,6019,2751,5,1,0,-46,0,141,-2,2267,6224,2801,8510,-2546,9004,3168,3039,67,2,-972
2021,경기도,남,4490,0,변동없음,아니오,코스닥,제조업(10~34),도매 및 상품 중개업,117,115,13,107,106,15,73,37,7,46,47,0,0,0,0,14,13,0,16,11,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,0,0,0,0,0,67,0,202,0,8798,0,0,0,0,0,0,0,53,17,95561,43819,3979,58836,39575,5092,7483,1,3,0,-11,2,162,24,35165,53915,11459,58184,26230,127623,221332,34317,3655,12646,5251
2021,서울특별시,남,901,0,변동없음,아니오,코스닥,제조업(10~34),식료품 제조업,362,415,104,269,167,52,128,97,21,51,36,11,16,8,1,249,197,50,219,228,72,155,102,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81,70,20,0,0,0,18,3,1,0,0,0,23647,382,58,0,590,0,116,2642,3355,2860,2652,0,0,0,0,0,0,13095,869,138,268149,82045,4773,2148,69074,4925,3953,-2,1689,0,69,2104,22668,3148,119704,107964,5096,121575,63846,144145,163705,8911,7039,6966,-1247
2021,경기도,남,3336,0,변동없음,아니오,비상장,도매 및 소매업(45~47),도매 및 상품 중개업,411,348,61,248,217,57,242,162,66,0,0,0,3,0,0,163,168,13,157,150,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1647,0,0,0,475,0,123,0,424,307,5626,2864,907,0,0,0,2,183,432,0,50662,23136,22,47,10553,300,0,4,1,0,39,-1,1619,0,16584,13932,148,4376,-8241,37332,23105,16601,3812,267,3418
2021,서울특별시,남,497,0,변동없음,아니오,비상장,제조업(10~34),전기장비 제조업,772,183,333,9,2,5,6,2,5,0,0,0,0,0,0,590,158,485,620,153,441,445,168,234,38,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,21,0,0,0,4,0,0,0,0,0,201,0,0,0,0,0,10,0,60,3,2,0,0,0,0,0,1,0,0,0,79544,15432,3816,0,29822,299,2539,4,304,0,-4464,0,283,0,18471,19748,4354,73702,37597,50846,21989,9888,7214,733,7133
2021,경기도,남,27376,0,변동없음,아니오,비상장,숙박 및 음식점업(55~56),"건축기술, 엔지니어링 및 기타 과학기술 서비스업",148,96,39,111,99,34,92,84,23,0,0,0,0,0,0,8,3,7,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10512,0,0,0,26,0,0,4839,1932,288,3173,0,0,0,0,0,0,367,0,0,23608,11450,0,690,12469,4878,2828,127,1604,0,13,1012,333,3,20822,11795,15548,9158,15403,20638,15674,3434,522,8139,-8627
2021,경상북도,남,1499,0,변동없음,아니오,비상장,제조업(10~34),자동차 및 트레일러 제조업,192,115,53,207,120,53,64,76,5,120,63,54,0,0,0,0,0,0,0,1,1,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,362,0,0,0,6069,0,9,0,19,17,9951,25,0,0,3506,0,0,0,0,0,27654,5491,1070,75,24727,1402,8787,109,9324,0,36,0,1258,1,39986,14828,11526,7403,6609,35421,40012,2276,1700,227,-2059
2021,경기도,남,702,0,변동없음,아니오,비상장,제조업(10~34),자동차 및 트레일러 제조업,54,46,4,49,46,8,11,9,4,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,13348,88,250,0,418,152,474,0,18,0,0,0,0,0,0,0,0,0,46783,14159,3033,786,33643,11036,3111,91,7831,0,54,1,2733,376,33932,18221,4488,25255,8081,31748,23388,3855,2761,2840,1666
2021,경기도,남,169206,0,변동없음,아니오,비상장,도매 및 소매업(45~47),도매 및 상품 중개업,462,282,160,507,339,184,366,198,43,106,83,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3468,0,0,0,0,0,48,1386,2226,270,599,0,0,0,0,0,0,10910,10,0,377028,475469,152551,900,194907,9136,1288,2,8,0,615,4,307489,15639,1130898,2301080,7623,125300,79986,412147,802331,438982,14524,49649,5184
2021,경기도,남,3097,0,변동없음,아니오,비상장,제조업(10~34),기타 기계 및 장비 제조업,81,66,5,12,12,1,6,7,1,3,10,0,0,0,0,62,62,6,61,65,8,52,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,1439,47,668,57,0,21,5117,4,0,27628,0,0,0,0,0,0,288,0,0,12327,11177,289,398,9239,1567,5518,0,1851,0,1524,2,175,1,8840,9752,0,3772,6872,18679,80808,2178,481,66,-2065
2021,경상북도,남,14212,0,변동없음,아니오,비상장,도매 및 소매업(45~47),도매 및 상품 중개업,63,38,21,54,28,18,54,26,14,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3895,53,164,0,1570,0,10,0,2403,0,833,0,0,0,12,0,0,2807,0,0,34177,3737,5234,0,23961,6390,16644,22,4652,0,-6,208,1203,260,28037,10185,22842,28314,3546,32059,4248,2807,480,250,1639
2021,경기도,남,2075,0,변동없음,아니오,비상장,제조업(10~34),"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",85,55,26,89,51,27,32,42,4,29,16,17,10,8,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,77,0,2,0,0,0,0,0,0,0,0,0,19744,2593,3373,1360,664,0,0,5,262,0,-34,1,50,48,5384,4168,13337,9963,785,10676,11955,1275,145,1123,-3605
2021,경기도,남,1002,0,변동없음,아니오,비상장,제조업(10~34),"건축기술, 엔지니어링 및 기타 과학기술 서비스업",14,18,3,14,10,2,9,5,1,0,1,0,0,0,0,1,4,0,4,5,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,215,0,33,0,14,3,76,0,0,0,0,0,0,90,0,0,12847,-1306,6744,234,6151,6009,0,-1,2,0,31,0,71,0,6526,1975,532,5940,-18056,16275,2733,1648,403,17,-2544
2021,경기도,남,132064,100,변동없음,아니오,코스닥,제조업(10~34),"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1037,1121,264,1371,1028,629,474,687,32,299,233,242,121,79,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,76,147,0,0,0,10841,0,0,0,156604,0,0,7895,1856,27,12888,0,0,0,650,0,0,85,83,0,707503,487229,59342,0,1260511,1233,21171,4,2669,0,116,2163,36491,6039,399951,126302,5694,330235,30718,385988,179629,77214,15755,14796,226162
2021,경기도,남,1585,0,변동없음,아니오,비상장,제조업(10~34),기타 기계 및 장비 제조업,73,56,10,71,69,12,26,19,3,37,40,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,778,2317,1766,0,8,0,0,91,373,0,1657,0,0,0,0,0,0,458,14,0,31170,10232,227,3212,13698,2049,4213,3,4018,0,77,3,278,75,11519,11438,3442,7596,8715,15823,18084,8140,583,400,3227
2021,경기도,남,605,0,변동없음,아니오,비상장,도매 및 소매업(45~47),출판업,23,23,2,15,16,1,18,10,3,0,0,0,0,0,0,4,8,1,10,8,1,6,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5293,73,776,0,935,0,0,0,20,0,67,14,0,0,0,0,0,0,0,0,88102,24316,528,343768,36196,20333,8858,5047,1035,0,172,1,200,60,13072,22143,40155,28395,-13871,25142,32317,3374,933,2399,4061
2021,경기도,남,1676,0,변동없음,아니오,비상장,제조업(10~34),기타 기계 및 장비 제조업,74,64,11,75,70,10,30,16,4,54,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893,0,0,0,2356,0,0,4030,2,2,6469,5476,507,0,42,0,0,0,0,0,33128,4489,1652,2207,23780,6091,7583,1,671,0,85,1,237,239,12559,8942,243,11640,4663,30772,35587,3427,222,101,-45
2021,서울특별시,남,2843,0,변동없음,아니오,비상장,제조업(10~34),전문 서비스업,71,45,15,61,44,12,63,46,15,0,0,0,0,0,0,15,7,5,14,10,6,13,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,90901,24732,6486,154557,351,0,0,0,22,0,2,0,18,54,3248,5302,2,157239,7794,14509,6238,8413,1130,351,-3857
2021,경기도,남,998,0,변동없음,아니오,비상장,도매 및 소매업(45~47),식료품 제조업,54,41,6,38,36,2,13,18,2,1,22,0,0,0,0,14,4,9,10,3,8,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,9659,0,233,320,1229,0,231,1431,27,0,5042,0,0,0,0,0,0,227,0,0,57150,7052,23636,867,104069,11737,3307,1154,2353,0,708,2,259,-2,16370,15241,1003,99904,6346,42173,40440,4957,408,172,5211
2021,서울특별시,남,26908,0,변동없음,아니오,비상장,도매 및 소매업(45~47),"컴퓨터 프로그래밍, 시스템 통합 및 관리업",25,17,8,20,12,10,20,7,5,0,0,0,0,0,0,4,7,0,6,6,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,190,656,19,122,0,0,0,0,0,0,36,0,0,53207,11245,1403,9540,17581,1793,401,6,58,0,-20,152,639,87,20211,5299,863,27671,7479,12779,14727,13816,6335,314,-3620
2021,대구광역시,남,4467,0,변동없음,아니오,비상장,도매 및 소매업(45~47),도매 및 상품 중개업,74,56,15,76,66,20,86,62,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,2,0,0,0,1446,0,67,0,62,0,149,0,656,181,0,0,0,0,0,0,4,0,0,0,509348,112398,9549,4103,17513,4496,777,3,1,0,467,-1,1769,397,52242,134841,2561,94963,23219,842070,172708,21743,2186,25901,11551
2021,경기도,남,4150,0,변동없음,아니오,비상장,운수 및 창고업(49~52),종합 건설업,253,221,15,190,160,10,93,100,22,0,0,0,35,17,0,60,40,9,63,53,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,6161,0,146,0,147,0,107,1344,147,0,17,0,0,0,0,0,0,99,0,0,173387,27803,676,27,51808,78037,12351,503,474,0,469,138,240,363,35925,150926,1872,38669,14913,88669,144721,4182,1894,10811,9145
2021,경기도,남,950,0,변동없음,아니오,비상장,제조업(10~34),육상운송 및 파이프라인 운송업,122,103,16,104,77,17,74,68,5,42,35,0,0,0,0,28,20,4,33,27,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,23,2,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,71,453,0,0,0,0,0,0,0,0,0,26,21128,10396,2465,38,620,0,0,-4,1,0,88,33,149,40,31870,9864,4361,16714,33418,22721,24375,3744,6560,1687,6396
2021,경기도,남,1004,0,변동없음,아니오,비상장,제조업(10~34),기타 제품 제조업,253,56,155,249,62,205,4,2,1,355,51,513,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,292,0,0,181,0,0,124,0,23,0,0,0,0,0,0,0,0,0,0,0,19886,19440,1976,28482,93,0,0,1,0,0,13,0,165,0,28936,14117,3350,7075,6149,42053,57475,4478,535,219,-1765
2021,경기도,남,1140,0,변동없음,아니오,코스닥,제조업(10~34),기타 기계 및 장비 제조업,191,222,13,133,108,11,55,46,5,76,78,0,0,0,0,75,74,4,72,79,3,54,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,1,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,51,113,4,0,0,0,0,0,0,0,3,971,385999,159436,4299,2956,36465,9550,3340,92,515,0,57,1,3401,44,41519,38333,18910,58187,52798,106355,83613,5836,14110,22334,149
2021,서울특별시,남,501,0,변동없음,아니오,비상장,도매 및 소매업(45~47),도매 및 상품 중개업,99,64,33,97,63,43,31,38,24,0,0,0,46,20,25,18,18,0,19,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,3,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,10,0,37,0,0,0,0,0,0,0,0,0,0,0,8294,1648,0,459,215,0,0,0,2,0,8,0,65,2,10362,2474,640,4067,2535,15055,9825,3402,268,87,-15446
2021,경기도,남,1449,0,변동없음,아니오,비상장,부동산업(68),고무 및 플라스틱제품 제조업,81,68,2,82,90,2,32,21,1,0,0,0,47,52,0,3,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0,22532,6222,0,611,25296,2946,745,77,2,0,61,-2,166,11,14128,8552,9192,13534,-14264,8535,0,7533,2300,203,184
2021,서울특별시,남,9883,0,변동없음,아니오,비상장,제조업(10~34),"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",160,78,59,157,87,64,78,51,29,48,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10376,0,0,0,233,0,0,1944,1303,292,40989,0,0,0,0,0,0,516,0,0,50114,22606,890,25102,8751,3694,0,3,432,0,84,1303,396,21,12901,11122,16002,54368,15667,149552,25149,23371,569,916,2505
2021,경기도,남,1501,0,변동없음,아니오,비상장,제조업(10~34),화학물질 및 화학제품 제조업; 의약품 제외,187,148,63,72,73,11,70,46,13,1,1,0,7,11,0,105,74,53,91,55,49,37,24,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,9340,3095,4917,0,784,0,89,77,4571,200,144,0,0,0,0,0,41,2960,16,0,182407,29294,32189,2638,28417,61680,34301,10,668,0,1072,1796,28604,46,76918,48856,34488,14098,37451,166550,114240,23968,1236,2999,752
2021,서울특별시,남,1970519,0,변동없음,아니오,코스닥,제조업(10~34),의료용 물질 및 의약품 제조업,870,768,939,890,324,620,335,238,267,84,32,128,0,0,0,287,181,101,352,179,105,114,87,38,87,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,24,0,0,0,1138,0,0,0,582,0,0,0,5762,73213,808,0,0,0,0,0,0,0,1772,676,412323,148773,61376,182441,34626,4795,197,7,3600,0,30,0,20820,39945,232305,131634,4524,1360924,80813,178987,119485,233362,15684,7579,15649
2021,서울특별시,남,5397,75,변동없음,아니오,비상장,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",사업지원 서비스업,355,68,304,361,77,323,89,64,74,0,0,0,65,27,34,21,6,10,21,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,7,0,20,0,0,0,0,0,0,0,0,0,9951,9742,0,0,16,0,0,2,298,0,-76,0,172,84,2457,5033,1384,-269,39610,23289,20295,8262,11,177,-5443
2021,서울특별시,남,5264,0,변동없음,아니오,비상장,도매 및 소매업(45~47),부동산업,241,150,65,56,47,4,37,33,4,0,0,0,0,0,0,195,82,56,196,112,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,42,29,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10396,10181,0,748,978,0,1132,8,-1,0,56,0,57,2,4626,1807,1,2341,11797,18010,12514,5947,427,562,376
2021,서울특별시,남,1601,0,변동없음,아니오,비상장,제조업(10~34),의료용 물질 및 의약품 제조업,142,99,35,52,48,15,62,29,6,0,0,0,0,0,0,82,46,36,75,51,38,46,27,27,17,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,914,0,0,0,0,0,0,0,44,4672,154,0,0,0,0,0,0,0,1,10,26827,16558,11952,1323,7845,2474,1089,2,20,0,11,1,7633,2,38208,59160,4588,27474,4899,48003,29823,50790,161,539,-499
2021,경기도,남,998,0,변동없음,아니오,비상장,제조업(10~34),식료품 제조업,98,61,44,110,50,39,24,13,3,82,39,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,669,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,22515,2638,118,190,9054,77,943,6,1673,0,50,0,144,2,6575,7489,124,9319,10299,10478,20218,2685,43,333,-8432
2021,경기도,남,862,0,변동없음,아니오,비상장,정보통신업(58~63),자동차 및 트레일러 제조업,54,43,5,52,48,5,33,34,2,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,16,0,394,0,0,0,0,0,0,33,0,0,9257,2177,89,134,9522,1740,3993,6,248,0,28,0,242,1,12271,4001,6957,-11873,48955,8305,3817,2281,98,544,4247
2021,서울특별시,남,998,0,변동없음,아니오,비상장,정보통신업(58~63),부동산업,20,16,3,18,16,3,2,1,1,0,0,0,26,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,28529,20640,164,7064,1035,393,183,5,0,0,-28,1,132,109,6738,3165,4897,67439,20705,5098,0,3969,1771,251,-6878
2021,경기도,남,14184,0,변동없음,아니오,비상장,제조업(10~34),종합 건설업,381,287,13,362,410,15,234,189,17,41,38,0,0,0,0,19,22,0,23,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,12,1,0,0,0,0,1,0,0,0,0,1335,0,0,0,0,0,42,0,269,234,578,0,0,0,0,0,0,0,0,0,235707,33824,77,962953,4435,479,510,110,1,0,93,1,345,676,91142,62079,12637,24621,36144,143554,105714,2948,9470,1141,-3926
2021,경상남도,남,24012,0,변동없음,아니오,비상장,부동산업(68),부동산업,21,23,1,6,4,1,7,5,2,0,0,0,0,0,0,22,18,0,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,0,0,0,0,0,0,0,0,0,0,212,76,0,0,2,0,0,0,282,0,3517,543,0,0,0,0,0,0,0,0,194881,103847,20109,70382,32803,2483,38,-1,1,0,98,-1,126,237,98151,123302,72632,75616,39988,27180,48406,7989,3232,967,11764
2021,경기도,남,1041,0,변동없음,아니오,비상장,도매 및 소매업(45~47),자동차 및 트레일러 제조업,16,10,8,16,13,10,13,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4191,-3542,2257,0,21387,26147,1563,4,93,0,5,0,23,0,5265,2159,5891,1856,-18173,4353,11427,454,-1132,8,1311
2021,경기도,남,12898,0,변동없음,아니오,코스피,제조업(10~34),화학물질 및 화학제품 제조업; 의약품 제외,155,145,12,116,108,10,102,149,15,34,36,0,0,0,0,38,36,0,35,31,0,35,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6163,464,248,0,26359,0,0,1168,183,1086,13429,0,0,0,440,0,6,942,0,0,557936,295680,50900,244526,68455,7222,3340,443,32249,0,536,4961,1513,3650,57807,49214,3419,532651,77233,78379,140837,37812,29472,5732,22892
2021,서울특별시,남,998,0,변동없음,아니오,비상장,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",사업지원 서비스업,94,82,26,102,74,27,100,69,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,-1280,4,633,379,29,543,-4,0,0,-13,30,192,311,1128,749,1440,-114173,-11233,3096,0,1001,243,130,-3809
2021,서울특별시,남,1123,0,변동없음,아니오,비상장,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",사업지원 서비스업,164,146,61,127,86,36,35,13,14,0,0,0,92,49,20,54,39,7,51,40,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,121,380,0,0,0,0,0,0,0,0,0,6797,6309,0,0,1,0,0,1,-1,0,-45,174,267,2,21642,14612,2017,-194303,24465,9001,7025,2461,1100,3437,-6882
