"가구구분코드","가구원수","취업인원수","노인가구여부","모자가구여부","맞벌이가구여부","일반가구여부","세대구분코드","배우자코드","가구주_성별코드","가구주_연령","가구주_학력코드","가구주_수학구분코드","가구주_취업여부","가구주_10차산업분류코드","가구주_7차직업분류코드","거처구분코드","자동차보유대수","입주형태코드","월세평가금액","전세보증금","월세사글세","주거용전용면적","주택소유유무","가중값","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가계지출_소비지출_식료품비주류음료구입비","가계지출_소비지출_주류담배구입비","가계지출_소비지출_의류신발구입비","가계지출_소비지출_주거수도광열비","가계지출_소비지출_가정용품가사서비스이용금액","가계지출_소비지출_보건제품구입비","가계지출_소비지출_교통비","가계지출_소비지출_통신비","가계지출_소비지출_오락문화비","가계지출_소비지출_교육비","가계지출_소비지출_음식숙박비","가계지출_소비지출_기타상품서비스이용금액","가계지출_비소비지출금액","도시읍면부구분코드"
"근로자가구",3,3,"해당","아님","해당","아님","2세대","있음(동거)","남자",66,"중학교","중퇴","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",2,"자기집",250,0,62886,99.053476158787,"있음",1702.13597681085,"5분위","10분위","700만원 이상",3931059,3241375,870611,2448,205728,357245,654298,56757,516161,171344,39533,689396,699837,220731,1267689,"비도시"
"근로자가구",3,1,"해당","아님","아님","아님","3세대이상","없음","여자",65,"초등학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","아 파 트",0,"보증부 월세",300,2979,0,56.0250774272113,"없음",216.868902824306,"1분위","2분위","100~200만원 미만",1289325,1278258,515472,26444,20375,426036,388139,25107,17273,52086,20624,110623,36963,118923,129584,"도시"
"근로자외 가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",43,"고등학교","졸업","취업","제조업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",198,0,166175,80.0037241429144,"있음",1225.76452116201,"4분위","8분위","600~700만원 미만",5456013,5029655,242874,7160,104230,310269,135389,875237,350574,158253,52090,1161960,427194,282021,830097,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",38,"대학교(3년제 이하)","졸업","취업","도매 및 소매업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",170,0,489079,126.119599128843,"있음",2270.1647113917,"2분위","4분위","300~400만원 미만",2590509,1844671,309246,30791,155492,253641,36947,282847,168247,247137,58338,366888,304101,160718,457067,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","남자",70,"대학교(4년제 이상)","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","단순노무 종사자","연립주택",0,"영구임대",300,2048,0,79.0346475151572,"없음",3726.46908803219,"1분위","1분위","100만원 미만",1291298,1010406,262637,58184,109986,435639,42566,33743,17564,61170,25870,0,84290,117771,29729,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",58,"대학원(석사)","졸업","취업","부동산업","사무 종사자","연립주택",1,"자기집",500,0,109744,60.0014371729915,"있음",519.188175615023,"3분위","5분위","300~400만원 미만",5400688,4669924,570260,4226,470802,156070,76605,659236,490797,74347,329564,0,325040,564716,2167348,"비도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",75,"중학교","졸업","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","아 파 트",0,"전세",1874,548022,0,84.9987214639846,"없음",1155.27422409909,"1분위","1분위","100만원 미만",1260178,861498,234315,0,94050,162239,5317,103294,2306,24378,253477,0,67472,27259,369849,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",62,"중학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","아 파 트",1,"자기집",1099,0,701459,60.0019729490453,"있음",3891.50492903327,"2분위","3분위","200~300만원 미만",3111035,2491170,502336,52364,310296,232421,109467,22360,107013,95629,155259,0,419119,115646,941212,"도시"
"근로자외 가구",3,0,"해당","아님","아님","아님","2세대","있음(동거)","남자",77,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",450,0,321327,80.0044078167048,"있음",1694.15058341114,"2분위","3분위","200~300만원 미만",1712368,1359307,379241,43547,86571,207481,5925,169374,233590,32251,9866,0,181364,38507,200164,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",33,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",1,"자기집",1079,0,448905,84.9987706229083,"있음",4094.46625576759,"4분위","8분위","600~700만원 미만",3672433,767383,121539,4203,137151,153778,23501,41896,247784,93168,71214,0,176329,24276,1583880,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",64,"고등학교","졸업","취업","보건업 및 사회복지사업","서비스 종사자","단독주택(다가구주택 포함)",0,"전세",419,55268,0,49.9721824711661,"없음",1277.78637697531,"2분위","3분위","200~300만원 미만",976489,995506,280186,15764,49357,61418,1599,21327,20041,33751,193156,0,80629,53484,335291,"도시"
"근로자가구",2,2,"아님","아님","아님","해당","2세대","없음","여자",57,"고등학교","졸업","취업","보건업 및 사회복지사업","서비스 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",510,19888,0,49.0154399108017,"없음",1039.4474742525,"4분위","8분위","700만원 이상",5088464,4374343,397738,29381,134196,770180,133846,1313072,546551,142257,275639,0,1505014,286628,1964666,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",64,"고등학교","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",0,"자기집",158,0,36254,49.0111543700203,"있음",801.333147312153,"4분위","8분위","600~700만원 미만",1654683,1261310,65196,0,10883,217556,374856,198983,118947,74414,6635,0,5449,250846,632058,"비도시"
"근로자외 가구",3,0,"아님","아님","아님","해당","2세대","있음(동거)","남자",76,"초등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"보증부 월세",300,2979,0,60.0025115973838,"없음",642.191453927118,"1분위","2분위","100~200만원 미만",846746,830955,196421,3489,7029,351573,8102,58325,48291,159839,29680,193796,47106,44235,25007,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",69,"중학교","졸업","취업","숙박 및 음식점업","서비스 종사자","아 파 트",1,"자기집",450,0,100322,58.9995995077237,"있음",1210.44077256976,"4분위","7분위","400~500만원 미만",1825432,1324187,269080,3268,14979,153402,126303,163404,105913,76735,15273,0,142617,153261,242089,"비도시"
"근로자외 가구",3,1,"해당","아님","아님","아님","2세대","있음(동거)","남자",69,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","아 파 트",2,"자기집",1099,0,878322,83.9992812956018,"있음",484.248107401378,"4분위","8분위","600~700만원 미만",3683727,2909910,519510,7307,83486,275764,53216,250967,370096,115386,140620,0,621419,153381,1179997,"도시"
"근로자외 가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",50,"대학교(4년제 이상)","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",0,"자기집",500,0,97567,82.9595653209303,"있음",1771.56275794276,"3분위","5분위","300~400만원 미만",1479652,1385997,235245,64090,52370,69117,94095,35979,29886,101352,53074,298642,420380,20856,399202,"비도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",72,"중학교","졸업","비취업","기타,무직","기타,무직","다세대주택",0,"자기집",750,0,230076,60.003052166137,"있음",4013.16169689339,"2분위","3분위","200~300만원 미만",1862460,1760409,825826,75120,42957,835174,58018,116196,5775,52525,121576,0,39244,138778,152994,"도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",69,"대학교(4년제 이상)","졸업","취업","운수 및 창고업","서비스 종사자","다세대주택",0,"자기집",419,0,140844,51.0854008901379,"있음",271.863878226285,"3분위","6분위","400~500만원 미만",2292894,1534048,226638,738,0,396143,79541,312871,83592,539194,21021,42989,20586,108043,544420,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","여자",58,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"영구임대",800,49998,0,40.9903985777205,"없음",2492.55066055908,"1분위","1분위","100~200만원 미만",950406,937181,221256,0,44828,555752,105327,109295,17933,15405,12899,0,61032,52026,17112,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",48,"대학교(3년제 이하)","졸업","취업","교육 서비스업","사무 종사자","단독주택(다가구주택 포함)",0,"전세",309,69488,0,39.9997599856756,"없음",3765.26514846129,"3분위","5분위","300~400만원 미만",2220454,1858020,147517,2616,113995,92819,37899,32495,245220,84251,55005,43554,210993,380151,687226,"도시"
"근로자외 가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",57,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","단순노무 종사자","아 파 트",1,"자기집",1268,0,330643,112.107902506499,"있음",1037.94644080657,"4분위","7분위","500~600만원 미만",3827733,3210796,629338,56880,321006,527700,98332,85368,160922,131946,217796,403641,500802,253301,547590,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","2세대","있음(비동거)","여자",65,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","서비스 종사자","아 파 트",1,"자기집",3726,0,873466,115.993032506595,"있음",931.48127558537,"3분위","5분위","300~400만원 미만",1585444,1272818,261409,1335,109374,199601,67831,84901,190492,57780,45293,0,117217,92815,138991,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","1세대","있음(동거)","남자",63,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",3733,0,1584811,83.9991761895161,"있음",1626.61093204223,"2분위","4분위","300~400만원 미만",2157323,1822520,519088,31337,85567,212246,52363,557483,134815,31431,103025,25120,327117,153815,237349,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",32,"대학교(4년제 이상)","중퇴","취업","제조업","사무 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",320,2980,0,20.0226593587763,"없음",1347.17713328994,"2분위","3분위","200~300만원 미만",1958840,1681270,203542,0,154063,353631,5413,33211,284429,103043,511167,0,219461,99107,279672,"비도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",42,"대학교(3년제 이하)","중퇴","취업","공공행정, 국방 및 사회보장 행정","직업군인","아 파 트",1,"자기집",500,0,149913,75.9105406717889,"있음",981.677053785955,"3분위","6분위","400~500만원 미만",4988486,3919573,486329,79072,156696,227647,86663,321092,243337,102705,196865,234031,794920,449725,918347,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",27,"대학교(4년제 이상)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","다세대주택",0,"전세",264,79533,0,26.0141103429754,"없음",2855.20010489639,"1분위","2분위","100~200만원 미만",1263943,882228,52227,7569,87810,98916,3904,498,172676,53408,28600,0,176411,103225,428447,"도시"
"근로자외 가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",48,"대학교(3년제 이하)","중퇴","취업","부동산업","사무 종사자","아 파 트",1,"자기집",822,0,158955,64.0374609954515,"있음",1613.60369745866,"3분위","6분위","400~500만원 미만",3968577,2951371,663404,60694,156803,190132,51720,126200,207190,380825,210172,619155,328882,181319,951403,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",72,"대학원(박사)","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",1302,0,730810,60.0035937034348,"있음",3549.7876253808,"3분위","6분위","400~500만원 미만",2313781,1341055,366707,2729,24712,137495,30218,303490,57591,14570,66193,0,117494,203826,425016,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",64,"중학교","졸업","비취업","기타,무직","기타,무직","아 파 트",2,"자기집",500,0,109716,77.5167642095589,"있음",727.846402950768,"3분위","5분위","300~400만원 미만",2350085,1880615,357425,50602,27879,144406,250202,129186,150272,157934,44210,0,343189,154320,225552,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",39,"중학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",378,0,330786,60.004135257407,"있음",1122.33007102948,"4분위","7분위","500~600만원 미만",3621349,2170322,382436,21744,428210,180738,12049,133419,103713,194157,77956,206495,263719,254712,853183,"도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",69,"고등학교","졸업","취업","도매 및 소매업","단순노무 종사자","아 파 트",1,"무상주택",419,0,0,44.0930050345198,"있음",315.557026578534,"2분위","4분위","200~300만원 미만",2236201,1986966,571471,0,93511,534412,92516,195836,65446,37327,274013,0,226608,150682,225105,"도시"
"근로자가구",4,4,"아님","아님","해당","아님","2세대","있음(동거)","남자",66,"대학교(4년제 이상)","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",3,"보증부 월세",350,6810,0,52.0971639234424,"있음",855.219231312056,"5분위","10분위","700만원 이상",3467000,2845796,365798,38331,51020,426117,32533,405976,283797,147793,148889,92749,322813,104663,1083476,"도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(비동거)","여자",55,"대학교(3년제 이하)","졸업","취업","보건업 및 사회복지사업","서비스 종사자","아 파 트",1,"자기집",1232,0,350506,119.913055052262,"있음",2566.1948839175,"5분위","10분위","700만원 이상",3726176,2918355,481798,26592,389114,348879,287151,188144,293244,179429,36639,0,724242,147015,532732,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",56,"대학교(4년제 이상)","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",600,0,219441,83.9988688723131,"있음",578.915251429518,"4분위","8분위","700만원 이상",3376905,2199001,390629,30246,53798,215951,30640,289900,128860,82170,26033,0,258431,57456,1585514,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",81,"초등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",300,0,89491,58.9986047465203,"있음",1187.01824215685,"3분위","5분위","300~400만원 미만",2504017,1465315,564964,109436,44913,218432,20396,208688,116999,55201,10327,0,58433,59761,967778,"도시"
"근로자외 가구",3,0,"아님","아님","아님","해당","2세대","있음(동거)","남자",73,"초등학교","졸업","비취업","기타,무직","기타,무직","다세대주택",0,"자기집",682,0,230040,49.9733553422606,"있음",5083.86919295384,"1분위","1분위","100만원 미만",5991826,5157919,447884,114641,137095,306343,87389,2279248,191778,241403,141545,0,319017,85676,1557391,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","있음(비동거)","여자",66,"초등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"보증부 월세",150,937,0,20.0119561068006,"없음",604.429228844199,"1분위","1분위","100만원 미만",927175,931463,265846,0,7547,182031,3424,425510,11581,53346,22585,0,24177,91024,136350,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",36,"대학교(3년제 이하)","졸업","취업","보건업 및 사회복지사업","사무 종사자","오피스텔",0,"보증부 월세",655,10034,0,41.4550660977365,"없음",6518.03837233664,"3분위","6분위","400~500만원 미만",4619561,3205291,15525,10248,229025,855660,151258,89032,69780,80182,791962,13992,482601,246642,1331348,"도시"
"근로자외 가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",63,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",250,0,58881,99.0560130127277,"있음",1854.84658472572,"4분위","7분위","500~600만원 미만",5813196,3733763,521246,32834,47358,422697,178196,754484,349401,153045,157226,0,112359,388279,1987955,"비도시"
"근로자가구",4,3,"아님","아님","해당","아님","3세대이상","있음(동거)","남자",61,"고등학교","졸업","취업","보건업 및 사회복지사업","장치,기계조작 및 조립 종사자","아 파 트",2,"자기집",848,0,385710,83.9986733264787,"있음",2777.58177098123,"5분위","10분위","700만원 이상",4600563,3361750,859972,128697,206076,185755,71276,150866,472295,223695,241695,104376,870583,133430,832877,"비도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",62,"초등학교","졸업","취업","숙박 및 음식점업","단순노무 종사자","단독주택(다가구주택 포함)",0,"전세",150,39825,0,16.1267710011531,"없음",4303.96079401663,"1분위","1분위","100만원 미만",807299,617006,153325,10569,0,39265,4680,25076,226639,5374,2566,0,229922,43300,183936,"도시"
"근로자가구",2,2,"아님","아님","아님","해당","2세대","없음","여자",34,"대학교(4년제 이상)","졸업","취업","숙박 및 음식점업","사무 종사자","단독주택(다가구주택 포함)",0,"보증금 없는 월세",600,0,0,58.9982678089039,"있음",897.059704826059,"4분위","8분위","600~700만원 미만",5574874,3784617,89412,31116,156554,896860,555350,9966,179899,312378,143000,0,517438,244070,1897646,"도시"
"근로자외 가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",59,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",3,"자기집",999,0,391282,95.0935766110169,"있음",1877.81219741531,"5분위","9분위","700만원 이상",3685002,2775260,471514,22089,7345,495377,11814,181655,542401,89940,119424,0,695529,12698,1138247,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",41,"대학교(4년제 이상)","졸업","취업","정보통신업","전문가 및 관련 종사자","아 파 트",1,"자기집",800,0,417043,68.9569995176185,"있음",1492.50150379231,"4분위","7분위","500~600만원 미만",3959573,2186497,323614,705,24581,114673,13263,41863,109380,161225,146433,441419,327687,141599,1837568,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","있음(비동거)","남자",77,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","서비스 종사자","다세대주택",1,"보증부 월세",480,532,0,45.9692327452441,"없음",1058.53382119659,"2분위","3분위","200~300만원 미만",1909361,1791069,175729,57232,20784,459279,155548,464844,65087,82520,13604,0,115982,86247,348330,"도시"
"근로자외 가구",2,2,"아님","해당","해당","아님","2세대","있음(동거)","여자",38,"대학교(4년제 이상)","졸업","취업","교육 서비스업","전문가 및 관련 종사자","아 파 트",2,"전세",500,147896,0,80.0050794258522,"없음",1312.59330853175,"3분위","6분위","400~500만원 미만",5395137,4299588,320012,525,133177,492787,263115,99358,424971,548509,248691,1095952,413909,254843,934598,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",78,"초등학교","중퇴","비취업","기타,무직","기타,무직","다세대주택",0,"자기집",354,0,119631,75.9091045708258,"있음",166.339709608815,"2분위","3분위","200~300만원 미만",945163,938612,311686,15772,18725,192780,168662,98421,226,10626,90258,0,80096,17153,228018,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",54,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",330,0,199850,75.0380665374111,"있음",1397.86415986007,"2분위","4분위","300~400만원 미만",2738498,1738675,706804,2242,113858,173651,67652,22946,147758,74807,246655,0,249600,55798,773741,"도시"
"근로자외 가구",3,1,"해당","아님","아님","아님","2세대","있음(동거)","남자",69,"대학교(4년제 이상)","중퇴","비취업","기타,무직","기타,무직","아 파 트",2,"자기집",700,0,189481,83.9985791526786,"있음",665.83338450893,"4분위","8분위","600~700만원 미만",3225433,2260408,683304,52880,101073,228194,54492,333469,94988,68485,144413,0,436151,122386,474755,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",66,"중학교","졸업","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",450,49980,0,33.9984750552752,"없음",1439.62984429325,"3분위","6분위","400~500만원 미만",1522743,1529853,514143,2149,157197,393917,27029,351965,170723,13891,29368,0,154814,56816,122879,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","남자",51,"대학원(석사)","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","단독주택(다가구주택 포함)",1,"자기집",400,0,199875,22.9139585121299,"있음",1072.95178195278,"4분위","7분위","400~500만원 미만",4027380,2065834,268413,0,42123,144629,526214,48241,152681,57835,163358,0,729550,34639,1645261,"비도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",45,"대학교(3년제 이하)","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",2,"자기집",2809,0,489574,111.075293042205,"있음",3018.02645192527,"5분위","10분위","700만원 이상",5617471,4197040,543190,13451,522930,279256,17305,187458,534253,170121,395317,107624,227830,612190,1839646,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",53,"대학교(3년제 이하)","중퇴","취업","사업시설관리 및 사업지원 및 임대 서비스업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",0,"전세",158,120199,0,44.935991712237,"없음",561.715423303541,"2분위","4분위","300~400만원 미만",1027747,505252,52979,25562,292,64462,5854,2069,22851,87159,6574,0,149729,-15,583341,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",55,"고등학교","졸업","취업","건설업","단순노무 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",260,2980,0,33.0631579841438,"없음",785.221582791952,"1분위","2분위","200~300만원 미만",1648244,1631514,180421,75518,1694,307713,1981,21607,21563,114564,17198,0,511586,63350,66733,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",69,"고등학교","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",1099,0,850776,84.9990158964351,"있음",3302.28575189266,"4분위","8분위","600~700만원 미만",2307914,1744543,210088,95470,6028,360958,11441,3,203530,114581,244549,7919,248701,162487,480517,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",70,"중학교","중퇴","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",300,0,59640,64.0550412964663,"있음",1290.12982030273,"1분위","2분위","100~200만원 미만",809719,811982,210165,0,3140,267142,24053,18263,7257,8845,7855,0,13426,20406,193800,"비도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",33,"대학교(4년제 이상)","졸업","취업","수도, 하수 및 폐기물 처리, 원료재생업","사무 종사자","아 파 트",2,"전세",646,128990,0,113.900744678461,"없음",1783.48031667799,"4분위","8분위","600~700만원 미만",3160729,2009656,288965,63442,60389,153877,55545,59510,265868,393315,243930,0,238439,118541,818307,"도시"
"근로자가구",3,2,"아님","아님","아님","해당","2세대","없음","여자",54,"대학원(석사)","졸업","취업","교육 서비스업","전문가 및 관련 종사자","아 파 트",2,"자기집",1756,0,498912,84.9990881319603,"있음",342.996440503966,"5분위","10분위","700만원 이상",10722398,7261051,62233,23168,228034,833157,8403,446763,338125,248029,518154,1631224,757651,1349803,5192725,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",43,"대학원(석사)","졸업","취업","운수 및 창고업","사무 종사자","아 파 트",1,"전세",2472,414763,0,83.9984877335906,"없음",2376.43725139786,"5분위","9분위","700만원 이상",5344874,4036452,289036,66749,506751,229906,61332,555428,345598,93332,1298722,0,609251,85756,862323,"도시"
"근로자가구",4,1,"해당","아님","아님","아님","2세대","있음(동거)","여자",68,"중학교","졸업","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","아 파 트",1,"자기집",450,0,140820,73.8983721566735,"있음",2368.88610363647,"3분위","5분위","300~400만원 미만",4578073,3061185,839683,90675,124393,204132,78718,383808,256895,846470,91082,0,375727,24753,1239896,"도시"
"근로자외 가구",2,2,"아님","아님","아님","해당","2세대","있음(비동거)","여자",55,"대학교(4년제 이상)","졸업","취업","숙박 및 음식점업","서비스 종사자","단독주택(다가구주택 포함)",2,"자기집",550,0,119626,105.112781388814,"있음",1651.44651281639,"3분위","6분위","400~500만원 미만",2685195,2409275,591343,9279,96968,299055,170954,95141,156754,69450,127264,0,237749,171208,288158,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","남자",43,"대학교(4년제 이상)","중퇴","취업","공공행정, 국방 및 사회보장 행정","서비스 종사자","단독주택(다가구주택 포함)",1,"전세",141,19870,0,77.0056124666884,"없음",3436.44403935141,"2분위","4분위","200~300만원 미만",1845178,1354013,192533,17996,54627,46151,18890,7069,231866,69194,38704,25172,412724,114335,66814,"도시"
"근로자외 가구",3,2,"아님","아님","아님","해당","2세대","있음(동거)","남자",62,"대학교(3년제 이하)","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","아 파 트",2,"자기집",1708,0,776958,146.080902765708,"있음",386.499504443704,"5분위","10분위","700만원 이상",7743144,4365349,864489,335,97599,275799,168029,190096,994360,121235,535044,100281,495961,408083,3074370,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",70,"중학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",600,0,209324,58.9979293885723,"있음",347.045151069412,"2분위","4분위","200~300만원 미만",8007417,7614211,481393,11122,15676,359065,23971,5205865,5527670,106210,223507,0,57177,1704383,5640842,"비도시"
"근로자외 가구",4,2,"아님","아님","아님","해당","2세대","있음(동거)","남자",52,"대학교(4년제 이상)","졸업","취업","금융 및 보험업","판매 종사자","아 파 트",2,"전세",800,189396,0,84.9992439643428,"없음",439.384737314763,"5분위","10분위","700만원 이상",8144712,7760485,1052272,149381,1347214,446756,1757069,159495,717671,135049,707495,628361,2427415,433650,3613666,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","1세대","있음(동거)","남자",65,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","연립주택",2,"자기집",600,0,199901,84.9993270642741,"있음",2300.67569402404,"1분위","2분위","100~200만원 미만",1770015,1542296,803862,138166,29068,93320,145965,222733,261469,141912,68096,0,153324,43074,69403,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",58,"대학원(석사)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","아 파 트",2,"자기집",800,0,385984,103.155670818848,"있음",1767.15285481615,"5분위","10분위","700만원 이상",10180026,4894147,837476,1209,190009,340186,178265,211056,343770,117059,213462,0,329801,949147,6860287,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",66,"중학교","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",500,0,119621,65.981507176026,"있음",1120.34132188167,"3분위","6분위","400~500만원 미만",3274856,2314531,957228,157543,116311,311856,66472,65262,82558,109957,264053,0,324539,72709,1038266,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","여자",25,"대학교(4년제 이상)","중퇴","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"보증부 월세",419,2041,0,24.0716701365713,"없음",524.834442327325,"1분위","1분위","100만원 미만",1436670,1391402,150933,0,163764,406349,60515,44214,57202,81612,67203,0,460992,132285,2202,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",67,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",975,0,715716,133.121420297893,"있음",969.724265065315,"1분위","2분위","100~200만원 미만",3435036,2753964,300033,12506,88553,108785,137784,848851,183943,77891,50330,0,544100,436100,630389,"도시"
