가구구분코드,가구원수,취업인원수,노인가구여부,모자가구여부,맞벌이가구여부,일반가구여부,세대구분코드,배우자코드,가구주_성별코드,가구주_연령,가구주_학력코드,가구주_수학구분코드,가구주_취업여부,가구주_10차산업분류코드,가구주_7차직업분류코드,거처구분코드,자동차보유대수,입주형태코드,월세평가금액,전세보증금,월세사글세,주거용전용면적,주택소유유무,가중값,전국전체가구_1인이상소득5분위코드,전국전체가구_1인이상소득10분위코드,소득구간코드,가계지출금액,가계지출_소비지출금액,가계지출_소비지출_식료품비주류음료구입비,가계지출_소비지출_주류담배구입비,가계지출_소비지출_의류신발구입비,가계지출_소비지출_주거수도광열비,가계지출_소비지출_가정용품가사서비스이용금액,가계지출_소비지출_보건제품구입비,가계지출_소비지출_교통비,가계지출_소비지출_통신비,가계지출_소비지출_오락문화비,가계지출_소비지출_교육비,가계지출_소비지출_음식숙박비,가계지출_소비지출_기타상품서비스이용금액,가계지출_비소비지출금액,도시읍면부구분코드
근로자가구,2,1,아님,아님,아님,해당,1세대,없음,남자,50,대학교(4년제 이상),졸업,취업,제조업,사무 종사자,아 파 트,1,자기집,592,0,357926,82,있음,466,2분위,10분위,700만원 이상,6753200,4357378,274210,1950,154789,198730,157918,127460,109720,331784,266489,802704,691750,493537,3165574,도시
근로자외 가구,3,2,아님,아님,아님,아님,2세대,있음(동거),남자,53,고등학교,졸업,취업,"농업, 임업 및 어업",농림어업숙련 종사자,단독주택(다가구주택 포함),2,무상주택,251,0,0,84,있음,3892,4분위,7분위,500~600만원 미만,2980964,2525137,208391,53715,96065,415497,338812,211454,183026,215853,37473,0,254246,547436,267027,비도시
근로자외 가구,3,2,아님,아님,아님,아님,1세대,있음(동거),남자,66,고등학교,졸업,취업,도매 및 소매업,판매 종사자,단독주택(다가구주택 포함),1,자기집,586,0,50073,135,있음,822,3분위,5분위,400~500만원 미만,2882401,2231659,425920,4811,19083,190879,26492,619880,75684,76640,210555,0,480719,329531,675856,도시
근로자가구,3,1,아님,아님,아님,해당,2세대,없음,여자,69,고등학교,졸업,취업,건설업,단순노무 종사자,단독주택(다가구주택 포함),1,보증부 월세,300,18009,0,32,없음,1320,3분위,6분위,400~500만원 미만,2832540,2665944,623001,4439,65614,287118,20460,318738,122479,72360,102266,468784,71023,332530,350585,도시
근로자가구,2,2,해당,아님,해당,아님,1세대,있음(동거),남자,64,고등학교,졸업,취업,건설업,기능원 및 관련기능 종사자,아 파 트,1,자기집,1005,0,625604,60,있음,2357,3분위,5분위,300~400만원 미만,2098628,1736969,377412,27519,6594,176284,21009,291794,117633,48295,14301,0,360790,223043,510930,도시
근로자외 가구,2,0,해당,아님,아님,아님,1세대,있음(동거),남자,68,고등학교,졸업,비취업,"기타,무직","기타,무직",단독주택(다가구주택 포함),1,자기집,446,0,366612,145,있음,134,3분위,5분위,400~500만원 미만,1946710,1768308,593556,2020,6129,389159,10934,5832,289506,163156,84721,0,320732,35147,225708,도시
근로자가구,1,1,아님,아님,아님,해당,1세대,없음,여자,52,대학교(4년제 이상),졸업,취업,보건업 및 사회복지사업,사무 종사자,아 파 트,0,자기집,2209,0,199748,61,있음,1031,2분위,8분위,200~300만원 미만,2039625,1091981,177935,-64,2536,391928,222,91631,30217,39555,4788,0,67017,105867,978212,도시
근로자가구,3,2,아님,아님,해당,아님,2세대,있음(동거),남자,41,대학교(4년제 이상),졸업,취업,"공공행정, 국방 및 사회보장 행정",사무 종사자,아 파 트,2,자기집,662,0,148993,66,있음,830,4분위,8분위,600~700만원 미만,6730692,4669507,651760,19108,279095,255038,40731,611775,1614032,439200,52551,156944,572404,571319,1645769,도시
근로자가구,2,1,아님,아님,아님,해당,2세대,없음,여자,44,대학교(3년제 이하),졸업,취업,교육 서비스업,전문가 및 관련 종사자,아 파 트,1,자기집,238,0,0,74,있음,683,2분위,4분위,300~400만원 미만,2164104,1530255,154962,45417,88707,194974,19782,2337,360875,157099,294209,0,232087,205983,398588,도시
근로자외 가구,2,2,아님,아님,해당,아님,1세대,있음(동거),남자,58,대학교(4년제 이상),졸업,취업,제조업,"장치,기계조작 및 조립 종사자",아 파 트,1,자기집,1301,0,895911,86,있음,489,5분위,9분위,700만원 이상,5439900,4182193,249347,129061,842900,326708,90433,9434,399901,551310,535272,583517,898653,286192,1865247,도시
근로자가구,2,2,아님,아님,아님,해당,2세대,있음(동거),남자,66,고등학교,졸업,취업,제조업,단순노무 종사자,단독주택(다가구주택 포함),0,전세,299,45397,0,49,없음,3473,2분위,4분위,200~300만원 미만,1201212,1023303,144317,4115,20700,108843,32648,57190,15429,58514,64060,2510,139558,100541,135089,도시
근로자가구,1,1,해당,아님,아님,아님,1세대,있음(동거),여자,69,대학교(4년제 이상),졸업,취업,보건업 및 사회복지사업,단순노무 종사자,아 파 트,1,자기집,405,0,100616,76,있음,1282,1분위,2분위,100~200만원 미만,1048513,1097829,314037,334,13167,91364,6799,69011,66786,3968,30749,0,222750,116257,91635,도시
근로자외 가구,1,0,해당,아님,아님,아님,1세대,없음,여자,72,고등학교,졸업,비취업,"기타,무직","기타,무직",단독주택(다가구주택 포함),0,전세,300,16044,0,63,있음,1320,1분위,1분위,100만원 미만,1229018,1084434,423558,339,115009,355405,10704,114742,85337,8798,90704,0,26420,126042,117379,도시
근로자가구,3,1,아님,아님,아님,해당,2세대,없음,남자,28,고등학교,졸업,취업,도매 및 소매업,사무 종사자,단독주택(다가구주택 포함),1,전세,270,23641,0,51,없음,2213,2분위,5분위,300~400만원 미만,4111579,3192474,324636,2743,188902,195370,6641,196415,505336,167507,55513,5974,412425,181772,507465,도시
근로자외 가구,1,0,아님,아님,아님,해당,1세대,있음(동거),여자,39,대학교(4년제 이상),졸업,비취업,"기타,무직","기타,무직",단독주택(다가구주택 포함),1,무상주택,300,0,0,57,없음,2610,1분위,1분위,100만원 미만,1942044,1718452,112387,154,41820,410229,15905,30596,701166,30672,317919,0,332759,149130,91695,도시
근로자외 가구,1,1,아님,아님,아님,해당,1세대,없음,남자,51,고등학교,졸업,취업,제조업,"장치,기계조작 및 조립 종사자",단독주택(다가구주택 포함),1,보증부 월세,364,5007,0,83,없음,1240,2분위,4분위,200~300만원 미만,2137632,1463284,152220,56574,49385,301958,4161,18420,145260,88965,19141,0,350742,61497,452554,도시
근로자가구,3,2,아님,아님,해당,아님,2세대,있음(동거),여자,41,대학교(4년제 이상),졸업,취업,교육 서비스업,사무 종사자,아 파 트,2,자기집,847,0,500493,211,있음,734,5분위,10분위,700만원 이상,7197701,5832384,400969,17948,252077,274618,14007,907066,358244,152092,231677,18957,643626,307339,1964632,도시
근로자가구,1,1,아님,아님,아님,해당,1세대,없음,남자,43,고등학교,졸업,취업,도매 및 소매업,판매 종사자,아 파 트,1,전세,379,35864,0,44,없음,1315,4분위,8분위,600~700만원 미만,4093430,2635205,487188,167632,75858,242461,106296,136602,102618,190133,17740,0,625947,176883,1197866,도시
근로자가구,2,1,아님,아님,아님,해당,2세대,없음,남자,65,고등학교,졸업,취업,제조업,"장치,기계조작 및 조립 종사자",단독주택(다가구주택 포함),0,자기집,466,0,136345,101,있음,1971,3분위,5분위,300~400만원 미만,3291850,2702679,579909,154293,140960,347807,133422,127834,69026,87556,18931,0,297467,264593,522601,도시
근로자가구,1,1,아님,아님,아님,해당,1세대,없음,여자,36,대학교(4년제 이상),졸업,취업,보건업 및 사회복지사업,사무 종사자,아 파 트,1,보증부 월세,645,84668,0,84,없음,301,2분위,2분위,100~200만원 미만,2785816,1862551,217525,2013,306642,341872,59755,31087,61829,110144,60865,83457,157957,106687,578411,도시
근로자가구,1,1,아님,아님,아님,해당,1세대,없음,남자,32,대학교(4년제 이상),졸업,취업,교육 서비스업,전문가 및 관련 종사자,단독주택(다가구주택 포함),2,보증부 월세,386,10045,0,27,없음,566,3분위,1분위,300~400만원 미만,1700636,1690274,217194,-346,34281,269010,15457,27846,113521,72633,24703,0,328802,179951,260783,도시
근로자가구,1,1,아님,아님,아님,해당,1세대,없음,여자,62,대학교(4년제 이상),졸업,취업,건설업,사무 종사자,아 파 트,2,자기집,472,0,333808,83,있음,3370,5분위,9분위,700만원 이상,5016352,2742260,295763,4287,585231,146395,98789,382048,274698,80270,150299,0,210288,471201,2032836,도시
근로자외 가구,2,1,아님,아님,아님,해당,1세대,있음(동거),남자,62,고등학교,졸업,취업,건설업,기능원 및 관련기능 종사자,단독주택(다가구주택 포함),1,전세,154,0,250,63,있음,223,2분위,3분위,200~300만원 미만,1394001,1479019,185696,15530,250,114394,23799,5628,193039,98195,26438,0,123778,125443,89550,도시
근로자가구,1,1,아님,아님,아님,해당,1세대,없음,여자,41,고등학교,졸업,취업,제조업,사무 종사자,아 파 트,0,보증부 월세,348,18866,0,26,없음,1138,3분위,5분위,300~400만원 미만,3872059,3325124,223183,64463,15569,496684,89970,972071,62478,52282,162779,0,928195,238162,636937,도시
근로자외 가구,1,1,해당,아님,아님,아님,1세대,없음,여자,75,초등학교,졸업,취업,"협회 및 단체, 수리  및 기타 개인 서비스업",단순노무 종사자,아 파 트,0,자기집,200,0,124360,58,있음,605,1분위,8분위,100만원 미만,1135395,1293719,189354,-1477,68,134348,14459,268254,14769,1636,114033,5012,49145,50047,0,도시
근로자가구,2,1,해당,아님,아님,아님,1세대,있음(동거),남자,78,중학교,졸업,취업,건설업,기능원 및 관련기능 종사자,아 파 트,1,영구임대,975,0,456883,81,있음,2864,2분위,4분위,200~300만원 미만,2368166,1862743,405900,134228,83729,157748,42053,7877,195208,28753,9742,0,1004800,265681,275715,도시
근로자가구,2,2,아님,아님,아님,해당,2세대,없음,여자,34,대학교(4년제 이상),졸업,취업,숙박 및 음식점업,서비스 종사자,다세대주택,0,자기집,711,0,359310,65,있음,1129,4분위,7분위,500~600만원 미만,3059880,1859257,211506,-252,201936,177635,68606,20458,255664,120517,32583,475899,261371,166292,643111,도시
근로자가구,3,2,아님,아님,해당,아님,2세대,있음(동거),남자,50,고등학교,졸업,취업,건설업,기능원 및 관련기능 종사자,아 파 트,2,전세,300,0,41025,61,있음,2374,5분위,9분위,700만원 이상,5043933,3737491,331168,67536,143985,302129,111403,126231,305340,101970,140122,442157,977330,293908,1198094,도시
근로자가구,5,1,아님,아님,아님,해당,3세대이상,없음,여자,35,고등학교,졸업,취업,제조업,단순노무 종사자,아 파 트,1,자기집,638,0,161733,62,있음,1563,4분위,8분위,600~700만원 미만,6738669,5421344,457673,124001,337580,396222,465526,46925,3890606,161255,371012,57994,863274,297586,575101,도시
근로자가구,2,1,해당,아님,아님,아님,1세대,있음(동거),남자,71,고등학교,졸업,취업,건설업,단순노무 종사자,단독주택(다가구주택 포함),1,자기집,406,0,112831,71,있음,574,2분위,3분위,200~300만원 미만,1832818,1533373,258252,47841,164717,175677,6761,141765,45913,14496,19726,0,178543,152157,120300,도시
근로자가구,1,1,아님,아님,아님,아님,1세대,없음,남자,68,고등학교,졸업,취업,건설업,단순노무 종사자,아 파 트,1,전세,520,61417,0,34,있음,1319,3분위,6분위,400~500만원 미만,4905643,2573322,298234,60832,91145,208873,554235,121690,403924,82467,290898,0,248826,193206,1931517,도시
근로자가구,2,1,아님,아님,아님,해당,1세대,있음(동거),남자,50,대학교(4년제 이상),졸업,취업,건설업,전문가 및 관련 종사자,아 파 트,2,자기집,1940,0,357258,117,있음,435,4분위,7분위,500~600만원 미만,5229273,3683607,425311,1023,113510,344547,85850,566774,624061,110356,216899,0,777970,335721,1697226,도시
근로자외 가구,2,1,해당,아님,아님,아님,1세대,있음(동거),남자,73,고등학교,졸업,취업,도매 및 소매업,판매 종사자,단독주택(다가구주택 포함),1,보증부 월세,452,15403,0,85,없음,733,2분위,5분위,300~400만원 미만,2525815,2202158,430896,40478,29558,747368,182618,122213,223643,109577,7281,0,238411,57601,869842,도시
근로자가구,4,1,아님,아님,아님,해당,2세대,있음(동거),남자,46,대학교(4년제 이상),졸업,취업,제조업,전문가 및 관련 종사자,아 파 트,1,보증부 월세,3917,0,1250419,93,있음,3610,5분위,9분위,700만원 이상,6336488,5487408,1051331,3656,212502,337974,474055,1487527,412753,165160,343670,700746,598792,222436,1225771,도시
근로자외 가구,2,2,아님,아님,아님,해당,2세대,있음(동거),남자,59,고등학교,졸업,취업,도매 및 소매업,판매 종사자,아 파 트,1,자기집,701,0,308875,80,있음,1330,5분위,10분위,700만원 이상,3057953,2679717,344599,70728,137332,267238,24886,367904,262337,150047,37939,0,147487,234868,678427,도시
근로자외 가구,2,2,해당,아님,해당,아님,1세대,있음(동거),남자,64,고등학교,졸업,취업,건설업,기능원 및 관련기능 종사자,아 파 트,1,자기집,893,0,194624,92,있음,339,3분위,5분위,400~500만원 미만,3231004,2326774,704936,85340,252342,209726,83621,69340,79480,46043,104607,0,374954,196255,1179568,도시
근로자외 가구,3,1,아님,아님,아님,해당,2세대,있음(동거),남자,60,대학원(석사),졸업,취업,도매 및 소매업,판매 종사자,아 파 트,1,자기집,2280,0,755267,130,있음,1360,2분위,4분위,200~300만원 미만,2318648,1732031,279294,1025,203772,268155,20892,1090,252885,53142,114746,0,587109,97223,762458,도시
근로자외 가구,2,2,아님,아님,해당,아님,1세대,있음(동거),남자,51,대학교(4년제 이상),졸업,취업,도매 및 소매업,판매 종사자,아 파 트,1,자기집,1541,0,386042,73,있음,1437,5분위,8분위,700만원 이상,8067773,5740268,149217,18863,338301,216064,4346296,106223,211284,78199,181552,0,540386,589240,1414272,도시
근로자외 가구,2,0,해당,아님,아님,아님,1세대,있음(동거),남자,82,고등학교,졸업,비취업,숙박 및 음식점업,"기타,무직",단독주택(다가구주택 포함),1,전세,200,35255,0,82,있음,5501,2분위,3분위,200~300만원 미만,2136802,1601329,358026,1854,15907,137812,51279,486642,122646,1766,38059,0,46416,87630,635289,도시
근로자가구,5,1,아님,아님,아님,해당,2세대,있음(동거),남자,51,대학교(4년제 이상),졸업,취업,제조업,사무 종사자,아 파 트,0,자기집,2996,0,1152094,106,있음,1448,5분위,10분위,700만원 이상,7310561,5306517,689925,79426,20365,320639,66383,838548,175287,114145,374975,1771233,1710849,428764,3054158,도시
근로자외 가구,2,0,해당,아님,아님,아님,1세대,있음(동거),남자,87,고등학교,졸업,비취업,"기타,무직","기타,무직",아 파 트,1,보증부 월세,394,32647,0,50,없음,1205,1분위,1분위,100만원 미만,945301,920162,141013,-151,3701,334578,3414,161251,104290,42657,8982,0,32141,4310,320,도시
근로자가구,2,1,아님,아님,아님,해당,1세대,있음(동거),남자,54,고등학교,졸업,취업,제조업,기능원 및 관련기능 종사자,단독주택(다가구주택 포함),1,전세,300,42615,0,63,있음,1063,2분위,3분위,200~300만원 미만,1580332,1012572,240257,2053,25449,108116,21713,154417,81886,79437,8731,0,73631,139599,518545,도시
근로자가구,1,1,아님,아님,아님,해당,1세대,없음,여자,56,대학교(4년제 이상),졸업,취업,보건업 및 사회복지사업,전문가 및 관련 종사자,단독주택(다가구주택 포함),1,전세,899,149431,0,62,없음,2000,1분위,2분위,100~200만원 미만,1461095,808309,210995,3844,65964,31300,81815,82206,44580,24216,52088,0,474872,24308,562323,도시
근로자가구,3,3,아님,아님,해당,아님,2세대,있음(동거),남자,47,대학교(4년제 이상),졸업,취업,도매 및 소매업,전문가 및 관련 종사자,다세대주택,1,자기집,317,80353,0,82,없음,3005,4분위,8분위,500~600만원 미만,3785703,2815158,417482,20530,145417,186493,40195,319504,440958,135553,509620,172821,590155,249770,714909,도시
근로자가구,5,2,아님,아님,해당,해당,3세대이상,있음(동거),남자,54,대학교(4년제 이상),중퇴,취업,제조업,사무 종사자,아 파 트,2,자기집,4532,0,1185888,107,있음,1806,5분위,10분위,700만원 이상,9658090,5479904,1237785,1662,100633,757367,841677,378949,515074,353348,106798,1614686,1154311,374851,3912810,도시
근로자가구,2,1,아님,아님,아님,아님,2세대,없음,남자,54,고등학교,졸업,취업,도매 및 소매업,기능원 및 관련기능 종사자,아 파 트,1,보증부 월세,249,19766,0,28,없음,2421,2분위,5분위,300~400만원 미만,3081555,2429611,296828,4889,2639,211627,63462,309549,173495,192050,290747,0,666905,74373,503214,도시
근로자가구,1,1,아님,아님,아님,해당,1세대,없음,여자,29,무학,졸업,취업,도매 및 소매업,판매 종사자,단독주택(다가구주택 포함),1,보증부 월세,523,3377,0,48,없음,932,1분위,2분위,100~200만원 미만,1701235,1563110,70907,4615,71851,725197,45456,101310,83989,99216,537887,0,114496,121117,186686,도시
근로자가구,1,1,아님,아님,아님,해당,1세대,없음,여자,48,대학교(4년제 이상),졸업,취업,제조업,판매 종사자,아 파 트,1,보증부 월세,279,4992,0,62,없음,112,1분위,2분위,100~200만원 미만,1419105,1169227,245997,-974,91218,268898,52147,22232,161546,97332,9736,0,41326,1340,377416,도시
근로자가구,3,3,아님,아님,해당,아님,2세대,있음(동거),남자,53,고등학교,졸업,취업,숙박 및 음식점업,서비스 종사자,아 파 트,1,전세,494,172828,0,133,없음,5289,5분위,7분위,300~400만원 미만,3170121,2643121,251296,100440,16264,423283,203670,30980,658669,157453,143664,16836,381513,141056,754364,도시
근로자외 가구,3,2,아님,아님,해당,아님,2세대,있음(동거),남자,36,대학교(4년제 이상),졸업,취업,제조업,전문가 및 관련 종사자,아 파 트,3,자기집,1343,0,187590,85,있음,2118,5분위,9분위,400~500만원 미만,9616828,6953998,604752,13851,883698,528092,376423,23146,580222,396383,113489,405844,1150850,640098,1963557,비도시
근로자외 가구,2,0,해당,아님,아님,아님,1세대,있음(동거),남자,93,대학교(4년제 이상),졸업,비취업,"기타,무직","기타,무직",단독주택(다가구주택 포함),1,자기집,1902,0,887156,83,있음,4066,3분위,5분위,200~300만원 미만,2819288,2663956,421700,15195,108275,189724,303671,408532,144124,78635,26752,0,243296,83149,200995,도시
근로자가구,3,2,아님,아님,아님,해당,2세대,없음,남자,41,고등학교,졸업,취업,제조업,단순노무 종사자,다세대주택,1,전세,250,54933,0,55,없음,4211,3분위,6분위,400~500만원 미만,1749627,1248934,262646,86470,21725,184536,28364,8386,232895,176455,28625,0,427145,159447,372425,도시
근로자가구,1,1,아님,아님,아님,해당,1세대,없음,남자,31,대학교(4년제 이상),졸업,취업,제조업,사무 종사자,아 파 트,0,자기집,619,0,73699,63,있음,798,2분위,3분위,200~300만원 미만,1906743,1486902,178921,138570,31010,138855,68814,119,50791,102164,115099,0,275702,84897,312742,도시
근로자외 가구,2,0,아님,아님,아님,해당,2세대,없음,여자,51,고등학교,졸업,비취업,"기타,무직","기타,무직",아 파 트,0,전세,400,152209,0,58,없음,827,2분위,3분위,200~300만원 미만,2094179,1665897,573279,63848,51932,220682,47253,76633,80763,85936,290807,0,322526,45994,285996,도시
근로자가구,1,1,아님,아님,아님,해당,1세대,있음(비동거),여자,49,대학교(4년제 이상),졸업,취업,보건업 및 사회복지사업,사무 종사자,아 파 트,1,무상주택,1315,0,0,83,있음,855,5분위,10분위,700만원 이상,6675085,3701415,295513,63030,7024,1207199,34858,24943,213630,155739,49191,589791,192518,276534,2258614,도시
근로자외 가구,2,0,아님,아님,아님,아님,2세대,없음,여자,74,초등학교,졸업,비취업,"기타,무직","기타,무직",아 파 트,1,보증부 월세,300,41959,0,56,없음,726,1분위,1분위,100만원 미만,878599,907786,298528,2440,0,238589,480,23020,16941,41551,12702,0,12356,84165,66976,도시
근로자가구,2,1,아님,아님,아님,해당,1세대,있음(동거),남자,64,고등학교,졸업,취업,제조업,기능원 및 관련기능 종사자,단독주택(다가구주택 포함),1,보증부 월세,200,3004,0,32,없음,999,2분위,6분위,200~300만원 미만,1269700,945779,210594,397,9803,233949,229,137401,162840,184531,3923,0,28973,62469,368011,도시
근로자외 가구,1,0,아님,아님,아님,해당,1세대,있음(비동거),남자,59,대학교(4년제 이상),졸업,비취업,"기타,무직","기타,무직",아 파 트,1,자기집,2282,0,1161906,85,있음,5343,5분위,8분위,600~700만원 미만,6187218,3697937,412632,5834,299416,378102,42348,994982,433563,119687,134964,1604,662507,225008,2409384,도시
근로자외 가구,2,2,아님,아님,해당,아님,1세대,있음(동거),남자,72,중학교,졸업,취업,보건업 및 사회복지사업,단순노무 종사자,단독주택(다가구주택 포함),1,자기집,267,0,49930,83,있음,228,1분위,2분위,100~200만원 미만,1289741,1032799,375677,3022,5827,80909,33284,96020,112177,17398,13502,0,74489,318444,117040,도시
근로자외 가구,1,0,해당,아님,아님,아님,1세대,없음,여자,61,중학교,졸업,비취업,"기타,무직","기타,무직",아 파 트,0,자기집,708,0,208529,100,있음,1016,1분위,2분위,100~200만원 미만,1255208,1233617,140856,1807,131582,222534,89747,62507,56452,148470,42557,1914,43644,173549,17319,도시
근로자가구,2,1,아님,아님,아님,해당,2세대,있음(동거),남자,63,대학교(4년제 이상),졸업,취업,"공공행정, 국방 및 사회보장 행정",사무 종사자,아 파 트,0,전세,447,58566,0,63,없음,1183,4분위,2분위,500~600만원 미만,3572848,3098786,742632,2211,153318,307075,132333,1181438,279204,78604,86605,19510,459510,470237,836943,도시
근로자외 가구,3,0,아님,아님,아님,해당,2세대,있음(동거),남자,66,고등학교,졸업,비취업,"기타,무직","기타,무직",단독주택(다가구주택 포함),1,자기집,506,0,155838,100,있음,2802,4분위,8분위,600~700만원 미만,5569969,2889240,746739,18277,38948,190572,99485,196746,158264,318836,448524,26988,547260,667051,2592014,도시
근로자외 가구,1,1,아님,아님,아님,해당,1세대,없음,남자,53,고등학교,졸업,취업,도매 및 소매업,판매 종사자,아 파 트,1,자기집,1202,0,2272,80,있음,1976,4분위,8분위,700만원 이상,3523421,2803702,245467,59216,39259,551551,83464,539551,482368,62950,104329,0,120390,141043,928340,도시
근로자가구,3,1,아님,아님,아님,해당,2세대,있음(동거),남자,59,고등학교,졸업,취업,제조업,"장치,기계조작 및 조립 종사자",아 파 트,1,보증부 월세,535,52077,0,64,없음,1180,5분위,10분위,700만원 이상,6841775,3262884,699691,3504,349096,444649,90979,826478,259630,199765,28599,0,233239,550553,3367389,도시
근로자외 가구,1,0,아님,아님,아님,아님,1세대,없음,여자,74,초등학교,졸업,비취업,"기타,무직","기타,무직",아 파 트,0,보증부 월세,251,18597,0,21,없음,1007,1분위,1분위,100만원 미만,751768,685890,182753,1871,49301,169496,32672,70908,4938,113585,112711,0,15777,27729,20727,도시
근로자가구,1,1,해당,아님,아님,아님,1세대,있음(동거),남자,85,초등학교,중퇴,취업,"공공행정, 국방 및 사회보장 행정",단순노무 종사자,아 파 트,0,자기집,301,0,41528,33,있음,343,1분위,1분위,100만원 미만,732561,713786,214838,37752,9913,76839,9064,355113,12433,19882,23803,0,24422,12257,22,도시
근로자외 가구,2,1,아님,아님,아님,해당,2세대,있음(동거),남자,31,대학교(4년제 이상),졸업,취업,"기타,무직",전문가 및 관련 종사자,아 파 트,1,자기집,803,0,198894,74,있음,910,3분위,5분위,300~400만원 미만,1989881,1637877,251150,64372,41667,224732,50154,67360,74122,91739,51729,0,353580,240496,246584,도시
근로자가구,3,1,아님,아님,아님,해당,2세대,있음(동거),남자,44,대학원(석사),졸업,취업,교육 서비스업,전문가 및 관련 종사자,아 파 트,2,자기집,1253,0,351292,86,있음,628,4분위,7분위,500~600만원 미만,3707835,2188057,471806,1171,7954,258364,83446,9398,261427,112605,110508,0,544101,154216,1680133,도시
근로자가구,3,3,아님,아님,해당,아님,2세대,있음(동거),남자,65,고등학교,졸업,취업,"협회 및 단체, 수리  및 기타 개인 서비스업","장치,기계조작 및 조립 종사자",다세대주택,0,자기집,530,0,219762,57,있음,1485,4분위,7분위,500~600만원 미만,3092911,1956519,369382,16114,22274,130182,239374,102205,46543,104001,14832,58234,341007,192228,1001628,도시
근로자가구,2,1,아님,아님,아님,해당,1세대,있음(동거),남자,49,대학교(4년제 이상),졸업,취업,금융 및 보험업,판매 종사자,아 파 트,1,자기집,496,0,40436,87,있음,1039,4분위,8분위,600~700만원 미만,6623809,4892357,597209,16618,324916,183623,1608193,708796,258449,73800,359839,0,1050583,318797,1981205,도시
근로자가구,1,1,해당,아님,아님,아님,1세대,없음,여자,73,중학교,졸업,취업,"협회 및 단체, 수리  및 기타 개인 서비스업",단순노무 종사자,아 파 트,0,자기집,499,0,203949,58,있음,1617,2분위,4분위,300~400만원 미만,1720053,972082,308931,1349,48421,159179,4739,76591,19444,3350,1878,0,155570,203344,572025,도시
근로자가구,1,1,아님,아님,아님,해당,1세대,없음,남자,30,대학교(4년제 이상),졸업,취업,보건업 및 사회복지사업,사무 종사자,단독주택(다가구주택 포함),0,보증부 월세,454,2158,0,43,없음,1214,3분위,5분위,300~400만원 미만,2588146,1956502,144780,63923,216533,347414,117326,118034,203336,63782,109559,0,403037,154071,673913,도시
근로자외 가구,1,1,아님,아님,아님,해당,1세대,없음,남자,41,고등학교,졸업,취업,도매 및 소매업,판매 종사자,아 파 트,0,자기집,400,0,78385,56,있음,2904,2분위,5분위,300~400만원 미만,1284562,1046562,98570,13094,19940,106357,100,407,65894,182313,56432,0,498801,109757,462076,도시
근로자외 가구,2,2,아님,아님,아님,아님,1세대,있음(동거),남자,65,중학교,졸업,취업,"농업, 임업 및 어업",농림어업숙련 종사자,단독주택(다가구주택 포함),2,자기집,471,0,115540,97,있음,1192,5분위,10분위,700만원 이상,6734039,4272975,1085125,17648,186858,77849,154235,456612,499495,319081,120443,0,578556,521976,2528390,비도시
근로자외 가구,2,1,아님,아님,아님,아님,1세대,있음(동거),남자,72,고등학교,졸업,비취업,"기타,무직","기타,무직",아 파 트,1,보증부 월세,498,65759,0,72,없음,845,2분위,4분위,300~400만원 미만,3207291,2991217,661133,1149,25269,234607,76063,888654,262499,68926,44874,19732,325618,182631,587234,도시
근로자가구,5,2,아님,아님,해당,아님,2세대,있음(동거),남자,41,대학교(4년제 이상),졸업,취업,제조업,전문가 및 관련 종사자,아 파 트,1,자기집,1949,0,480250,198,있음,810,5분위,10분위,700만원 이상,14009111,12726583,1088212,1608,482769,211910,686581,167454,921584,425202,392427,1333106,991717,528541,3649895,도시
근로자외 가구,1,1,해당,아님,아님,해당,1세대,없음,여자,56,고등학교,졸업,취업,숙박 및 음식점업,판매 종사자,단독주택(다가구주택 포함),0,보증부 월세,405,209,0,82,없음,335,2분위,3분위,200~300만원 미만,1015239,980599,144454,3464,0,600249,80848,36673,5496,47313,119244,0,26717,25827,16807,도시
근로자외 가구,2,1,아님,아님,아님,해당,2세대,있음(동거),남자,51,고등학교,졸업,취업,제조업,"장치,기계조작 및 조립 종사자",아 파 트,1,자기집,624,0,160555,78,있음,497,3분위,5분위,300~400만원 미만,2983970,1959615,182378,143924,26136,180342,46315,212169,102405,108629,186676,0,703934,168471,622370,도시
근로자가구,5,2,아님,아님,해당,해당,2세대,있음(동거),남자,48,대학교(4년제 이상),졸업,취업,정보통신업,사무 종사자,단독주택(다가구주택 포함),1,전세,1105,170154,0,67,없음,1693,4분위,8분위,600~700만원 미만,3886257,3164739,710803,47332,86718,189141,70306,125233,372004,159821,385518,124124,597358,233166,781426,도시
근로자외 가구,1,2,아님,아님,아님,아님,2세대,없음,남자,64,대학교(4년제 이상),졸업,취업,도매 및 소매업,판매 종사자,단독주택(다가구주택 포함),1,보증부 월세,864,20609,0,66,없음,1235,3분위,6분위,400~500만원 미만,2975688,2291148,376206,1801,36793,662245,34257,32085,19461,97410,309671,32991,423431,228401,735528,도시
근로자가구,3,2,아님,아님,해당,아님,2세대,있음(동거),남자,66,고등학교,졸업,취업,건설업,기능원 및 관련기능 종사자,단독주택(다가구주택 포함),1,자기집,361,0,256647,60,있음,1312,2분위,3분위,200~300만원 미만,2189304,1681751,949870,703,59775,86388,105450,54440,132624,125590,46190,106480,274789,221463,217867,도시
