"Var1","Var2","Var4","Var9","Var10"
"M","A",59,47,4
"M","A",27,1,4
"M","C",22,11,5
"M","B",22,1,4
"M","B",18,5,5
"F","A",25,1,2
"M","C",51,20,5
"M","B",35,23,3
"F","A",27,3,4
"M","A",41,24,3
"F","A",39,1,2
"M","A",42,6,1
"M","D",19,9,5
"F","B",16,2,3
"F","A",65,17,2
"M","B",18,3,3
"F","A",16,3,3
"M","C",21,6,5
"F","C",38,1,3
"F","B",18,8,3
"F","B",33,15,5
"M","C",28,5,5
"M","C",37,22,4
"F","B",31,16,5
"F","B",19,5,5
"F","B",18,4,5
"F","C",15,6,5
"M","A",21,4,3
"F","B",31,1,3
"F","B",21,9,4
"F","A",26,5,5
"F","B",26,1,4
"F","C",23,11,5
"F","C",21,14,5
"F","B",16,6,3
"F","B",15,1,3
"F","A",19,3,4
"F","B",18,3,3
"M","A",18,2,3
"M","B",15,7,3
"F","B",40,21,4
"F","A",19,3,4
"M","B",16,3,3
"F","A",25,8,5
"M","C",15,6,5
"M","B",16,1,3
"M","B",34,3,3
"F","B",15,5,3
"F","A",34,9,3
"M","B",18,19,5
"F","C",38,1,3
"F","B",27,13,4
"F","B",36,17,5
"F","B",18,5,4
"F","B",29,8,3
"M","B",26,6,4
"M","C",15,1,4
"M","B",18,5,5
"F","A",22,5,3
"M","A",29,0,3
"M","A",28,4,3
"M","D",46,4,5
"M","A",16,11,5
"F","A",43,0,3
"M","A",15,4,5
"F","C",28,1,3
"F","C",50,36,5
"F","C",25,10,4
"F","A",37,8,2
"F","C",22,9,5
"F","A",16,2,4
"M","B",34,19,4
"F","C",29,5,5
"M","A",15,10,5
"F","B",15,1,4
"F","B",18,3,4
"F","C",20,13,5
"M","B",24,5,4
"M","C",16,2,4
"M","D",16,6,5
"F","A",19,2,3
"M","B",34,13,5
"M","C",15,6,5
"M","A",18,7,4
"M","B",21,11,5
"F","A",52,15,2
"M","B",41,4,4
"F","A",24,7,5
"M","D",15,14,5
"F","A",22,8,3
"F","B",16,5,5
"F","C",19,6,5
"F","A",27,15,3
"F","A",36,12,3
"F","B",22,10,3
"M","A",16,6,5
"M","B",27,13,5
"F","A",27,3,2
"F","C",20,3,4
"M","B",25,9,5
"F","A",20,15,5
"M","D",28,1,3
"F","A",16,4,5
"F","A",29,7,5
"F","C",20,21,5
"M","D",19,12,4
"M","B",25,18,4
"M","B",15,16,5
"F","B",41,30,6
"F","C",31,13,5
"F","A",16,2,4
"F","A",28,3,4
"F","A",26,14,3
"F","D",43,25,4
"F","B",16,5,5
"F","B",27,6,3
"M","B",34,15,3
"M","B",46,18,3
"F","C",36,14,3
"M","A",37,7,2
"F","B",38,27,5
"M","D",27,3,4
"F","B",27,16,4
"F","B",33,4,3
"F","A",34,2,3
"F","C",16,3,3
"M","D",21,23,5
"M","B",20,5,4
"F","A",23,10,3
"F","A",33,6,2
"M","A",34,1,2
"F","A",25,5,2
"M","B",26,5,3
"F","C",46,5,3
"F","A",22,16,4
"M","B",19,1,4
"M","B",19,8,4
"M","A",18,6,3
"F","A",27,3,3
"F","B",27,9,5
"F","A",30,8,4
"M","D",15,13,5
"F","A",25,9,3
"M","B",34,26,4
"F","A",33,3,1
"F","C",40,10,4
"F","D",23,7,3
"F","A",15,1,4
"M","B",15,6,3
"M","D",23,4,5
"M","B",22,11,3
"F","B",16,4,4
"F","C",27,1,2
"M","B",35,10,4
"M","B",16,6,5
"M","B",16,6,5
"F","A",31,5,3
"F","B",20,7,4
"F","B",15,12,5
"F","A",16,3,3
"M","A",15,8,5
"M","A",25,5,3
"F","B",21,10,5
"M","A",43,24,4
"M","C",33,24,5
"M","C",32,4,5
"F","A",40,1,3
"M","B",17,2,3
"M","C",28,6,5
"F","A",20,8,4
"M","B",20,3,3
"F","C",26,0,3
"F","B",17,4,5
"F","A",16,7,3
"F","C",34,12,3
"M","A",21,8,4
"M","A",44,26,5
"F","B",32,21,5
"M","B",31,1,4
"M","A",24,11,5
"F","C",15,9,5
"F","B",24,14,3
"M","B",27,14,3
"F","A",16,5,5
"M","C",15,4,5
"F","B",41,26,3
"F","C",30,10,5
"F","B",28,35,5
"M","D",21,7,5
"M","C",16,3,5
"M","B",16,11,5
"F","B",19,1,4
"F","A",26,1,2
"F","B",23,6,5
"F","A",31,15,3
"M","B",24,7,5
"F","B",20,9,4
"M","A",25,6,4
"F","A",37,11,4
"M","D",20,5,5
"F","A",26,1,3
"F","A",31,4,3
"F","B",17,9,3
"F","A",21,6,4
"F","B",17,8,5
"M","A",15,1,3
"M","B",30,11,4
"F","A",27,2,3
"M","A",33,6,1
"M","A",15,1,3
"M","A",17,2,4
"F","C",26,12,3
"F","B",24,10,3
"F","A",50,23,3
"F","A",20,10,5
"M","D",20,11,4
"F","D",22,3,4
"F","B",29,15,4
"F","B",26,17,3
"M","A",42,9,4
"F","B",15,4,4
"F","C",28,5,3
"M","A",30,8,3
"M","B",16,6,5
"F","B",16,2,4
"F","C",18,9,5
"F","A",21,5,4
"M","C",32,7,5
"F","B",15,2,5
"M","C",31,23,3
"F","A",26,1,3
"M","B",16,3,3
"F","B",16,2,3
"F","B",21,3,4
"F","B",19,13,5
"F","A",18,2,3
"F","B",32,11,4
"M","B",15,1,4
"F","A",36,5,4
"M","C",18,2,5
"F","A",32,7,4
"M","C",17,10,5
"F","A",29,3,3
"F","A",23,7,3
"M","C",21,15,5
"M","A",15,2,4
"M","B",15,4,4
"F","A",25,4,3
"M","B",17,5,5
"F","A",16,3,3
"M","D",24,9,4
"F","B",17,1,3
"F","B",24,3,3
"M","D",26,8,5
"M","A",23,12,5
"M","B",25,11,4
"F","A",46,16,2
"F","C",30,6,3
"F","B",17,3,3
"M","A",31,10,2
"M","B",16,11,5
"M","A",29,7,3
"F","A",29,9,3
"M","C",49,23,5
"M","B",25,11,3
"F","A",26,0,3
"M","A",22,7,5
"M","A",25,2,4
"M","B",39,6,5
"M","C",15,11,5
"M","B",23,5,4
"M","A",17,2,3
"F","C",24,21,5
"F","A",15,5,6
"M","B",23,12,3
"F","A",16,2,4
"F","C",20,9,5
"F","B",15,1,4
"F","A",27,2,3
"F","B",21,2,3
"M","A",15,2,3
"M","B",25,9,3
"F","C",30,5,2
"M","B",19,10,3
"M","D",18,7,5
"F","A",26,1,3
"F","C",48,1,2
"F","C",17,13,5
"M","B",16,1,4
"M","B",15,4,5
"F","B",22,28,5
"F","B",22,11,3
"M","A",29,6,3
"M","A",18,1,3
"M","A",24,5,4
"F","A",23,9,3
"F","A",26,6,2
"F","A",15,7,5
"F","C",15,4,5
"F","C",19,5,5
"F","B",15,1,3
"F","A",37,2,3
"M","B",17,1,3
"M","B",16,6,5
"M","D",26,9,5
"M","A",19,9,4
"F","C",18,4,4
"F","A",32,22,3
"F","A",18,17,5
"F","A",32,5,2
"M","C",40,10,5
"M","C",16,4,4
"M","B",15,4,4
"F","C",22,9,5
"F","B",22,3,5
"F","A",32,14,4
"F","B",22,15,3
"F","A",17,5,3
"F","B",21,2,3
"F","B",36,16,4
"F","C",16,7,5
"F","A",34,4,3
"F","A",35,10,4
"F","A",28,7,3
"F","A",22,8,5
"M","B",21,4,3
"F","C",32,20,5
"M","D",18,7,5
"F","A",27,4,3
"F","B",34,7,5
"M","A",34,5,4
"F","A",31,3,3
"F","A",15,5,4
"F","B",33,8,4
"M","B",16,9,3
"F","D",18,8,3
"F","A",29,1,3
"F","A",26,14,5
"F","A",44,1,3
"M","D",17,1,3
"M","A",21,21,5
"F","A",33,7,2
"F","B",32,23,4
"M","C",41,13,5
"F","A",31,2,3
"M","B",24,11,3
"F","A",19,5,4
"M","A",57,6,2
"F","C",25,10,4
"M","A",33,9,3
"F","C",15,4,5
"M","C",21,7,5
"F","C",26,1,3
"F","C",17,5,5
"F","C",31,8,5
"F","A",35,5,3
"F","A",27,4,4
"F","C",16,4,5
"F","B",15,4,5
"F","A",27,9,3
"F","C",19,4,5
"M","C",19,1,4
"F","C",33,7,6
"F","B",20,9,5
"M","B",34,20,4
"F","C",21,5,5
"M","C",25,9,3
"F","A",21,26,5
"F","A",29,1,1
"F","A",37,6,4
"F","A",25,3,1
"F","B",31,6,4
"M","C",22,3,3
"M","D",32,6,3
"M","B",16,6,3
"F","C",31,6,5
"F","D",22,7,3
"F","C",25,7,5
"M","A",39,12,3
"F","B",20,1,4
"F","A",29,3,4
"F","A",20,8,5
"F","A",23,12,3
"F","A",33,6,3
"F","C",29,24,4
"F","C",44,5,5
"F","A",27,2,2
"F","A",28,4,3
"M","B",32,11,5
"F","A",29,3,3
"M","B",20,1,4
"F","A",16,5,3
"F","D",23,9,4
"M","B",18,4,5
"F","B",18,4,5
"M","B",21,7,3
"F","A",47,1,3
"F","A",25,1,2
"F","A",36,1,3
"M","B",33,7,3
"M","B",18,6,4
"F","C",34,17,5
"M","B",20,4,3
"F","A",36,9,3
"M","B",15,8,3
"M","B",23,15,5
"M","B",20,1,3
"M","C",31,31,5
"M","C",15,4,5
"F","A",35,2,3
"F","A",33,16,5
"M","C",16,9,5
"F","A",39,1,2
"M","B",18,1,3
"M","C",17,2,3
"M","C",16,11,3
"M","A",22,16,5
"F","A",15,2,3
"M","A",33,6,4
"F","A",32,8,5
"M","C",19,11,5
"F","A",27,4,4
"F","B",16,1,3
"M","A",17,2,3
"F","C",17,3,3
"F","B",16,8,4
"F","C",15,10,5
"F","A",39,8,5
"M","B",36,11,4
"F","A",19,2,4
"M","A",20,14,5
"F","A",44,11,2
"F","C",30,18,4
"F","D",17,6,5
"F","B",18,15,3
"M","B",18,2,3
"F","A",15,1,4
"M","B",28,32,5
"M","A",35,6,3
"F","A",17,12,5
"M","C",18,6,3
"F","B",15,1,4
"M","B",21,4,4
"M","C",15,6,3
"F","A",48,29,4
"F","A",36,9,4
"F","B",28,9,5
"M","B",27,14,5
"F","A",33,14,4
"F","B",15,1,3
"F","B",24,1,3
"F","C",22,9,6
"M","A",34,8,2
"F","D",34,22,4
"M","A",36,4,3
"F","B",17,7,5
"F","A",21,1,4
"F","D",15,14,5
"M","B",17,2,3
"M","B",24,6,4
"F","A",29,11,3
"M","A",27,5,5
"M","B",15,7,5
"F","B",16,2,3
"F","B",23,1,4
"F","D",26,8,5
"M","C",25,12,5
"F","C",16,4,5
"F","B",19,3,3
"F","D",21,3,4
"M","B",23,7,4
"F","B",38,6,3
"M","A",24,12,3
"M","B",20,6,3
"M","C",18,18,5
"F","D",19,4,5
"M","A",31,11,2
"F","C",26,10,3
"F","C",25,19,5
"F","A",27,6,2
"F","A",30,9,4
"M","C",24,12,3
"F","A",34,11,2
"M","B",17,1,4
"F","A",31,4,2
"F","A",26,1,5
"M","A",23,7,3
"F","B",33,6,4
"F","A",27,3,3
"M","C",21,8,4
"F","C",18,10,3
"M","A",32,9,5
"M","A",17,12,5
"M","C",30,12,3
"F","A",32,16,3
"F","A",33,9,3
"M","B",18,1,3
"M","B",19,7,5
"F","D",32,7,3
"M","D",19,4,5
"F","B",15,6,5
"F","B",17,1,3
"F","D",19,13,5
"F","B",30,10,3
"F","B",15,6,4
"F","C",20,3,2
"F","A",26,1,3
"F","C",31,1,3
"F","B",17,6,4
"M","B",19,6,3
"F","B",23,9,5
"M","B",32,26,4
"F","B",25,4,3
"M","A",23,15,5
"F","C",15,15,5
"M","C",21,7,6
"M","B",20,6,4
"F","B",27,10,3
"F","A",25,7,4
"M","A",17,3,4
"M","B",35,15,3
"F","A",29,8,3
"M","B",34,15,4
"M","A",22,3,3
"F","B",30,3,3
"F","A",28,0,2
"M","D",44,17,5
"F","A",28,3,4
"M","B",17,4,5
"F","B",15,4,5
"F","A",30,1,3
"M","C",30,19,5
"M","C",25,11,3
"M","A",23,5,5
"M","C",20,22,4
"M","A",16,12,5
"F","A",17,2,4
"M","B",17,3,4
"M","A",37,5,3
"F","B",15,7,5
"M","A",20,3,5
"M","B",16,5,4
"M","C",21,7,5
"M","C",20,9,3
"F","A",16,1,4
"F","A",21,16,5
"F","C",19,6,5
"M","C",29,4,5
"F","C",25,16,5
"M","B",26,11,3
"F","A",26,4,5
"M","C",24,20,5
"F","A",48,10,3
"M","D",17,8,5
"M","C",57,30,4
"F","A",23,7,3
"F","D",19,4,4
"M","D",15,2,4
"M","C",26,1,3
"M","D",24,6,5
"M","B",17,4,4
"M","A",35,10,4
"M","D",23,2,3
"F","B",23,9,3
"F","C",33,12,5
"F","B",16,2,3
"F","B",48,10,4
"M","A",15,4,4
"M","B",33,16,3
"M","B",20,4,3
"F","B",27,6,3
"F","B",16,2,3
"M","B",25,8,5
"F","A",30,12,3
"M","B",16,5,5
"F","D",38,2,3
"M","C",18,14,5
"F","C",28,2,4
"M","D",16,2,4
"F","A",38,18,3
"F","C",25,1,3
"F","B",41,25,4
"F","A",16,1,3
"F","B",37,25,4
"F","C",19,10,5
"M","A",17,2,4
"F","A",21,11,5
"F","D",39,27,5
"F","D",54,22,3
"F","D",16,1,4
"F","B",19,1,4
"F","C",21,2,3
"M","C",23,7,5
"F","A",19,4,4
"F","C",16,4,5
"M","D",15,5,5
"M","D",18,10,5
"M","B",24,8,3
"M","A",17,2,4
"F","A",19,4,4
"F","B",35,4,3
"F","B",21,8,4
"F","C",28,14,5
"M","B",15,2,4
"F","C",18,1,4
"F","B",21,5,5
"M","B",20,4,3
"M","B",16,8,5
"F","A",33,1,3
"M","A",17,9,3
"M","C",21,1,4
"F","B",18,12,5
"F","B",23,4,4
"F","A",33,15,5
"M","B",25,7,5
"F","A",32,2,3
"M","B",24,8,3
"F","B",20,1,4
"M","B",32,9,3
"F","B",21,5,5
"M","B",21,9,5
"F","B",31,14,3
"M","D",23,4,5
"F","A",22,21,5
"F","B",32,7,4
"F","A",25,9,4
"F","A",54,14,3
"F","B",20,10,4
"M","D",23,7,4
"F","B",22,6,5
"M","B",16,9,3
"F","C",28,4,3
"F","A",22,2,3
"F","B",44,17,3
"M","A",15,1,3
"F","B",29,10,4
"M","A",23,4,5
"F","C",15,4,4
"M","A",42,7,2
"M","B",28,7,5
"F","A",34,9,3
"F","A",31,5,3
"M","C",19,5,5
"F","C",28,5,3
"F","C",18,7,5
"F","B",47,16,4
"M","C",15,11,5
"F","A",18,3,4
"M","B",17,10,5
"M","A",23,12,3
"F","B",18,4,3
"F","C",27,1,3
"F","D",33,14,3
"F","A",23,1,4
"F","A",20,10,5
"M","B",61,26,3
"F","C",34,19,3
"M","B",22,4,5
"M","B",18,9,3
"F","B",19,10,4
"M","B",15,1,3
"M","B",19,11,3
"F","B",21,7,3
"F","B",16,5,3
"F","A",33,21,4
"M","A",19,8,4
"F","A",22,6,4
"F","A",19,10,5
"M","B",26,4,4
"M","B",16,14,5
"M","B",28,16,4
"M","A",20,2,3
"M","C",45,5,4
"F","A",24,8,4
"M","B",18,12,5
"F","A",28,1,1
"M","B",16,16,5
"F","B",27,15,5
"M","B",15,13,5
"F","B",18,1,3
"F","C",18,7,5
"M","C",16,5,4
"M","B",38,16,3
"M","D",18,10,5
"F","B",16,2,3
"F","B",19,9,4
"F","A",26,1,3
"F","A",32,5,3
"M","B",19,5,5
"F","B",15,1,4
"F","B",24,15,5
"M","B",24,4,5
"F","B",34,11,3
"M","A",30,10,4
"F","D",15,9,5
"F","B",16,6,4
"F","B",31,16,4
"F","C",19,5,4
"F","A",30,7,3
"M","B",22,8,3
"F","B",20,5,4
"F","A",25,0,2
"F","B",21,11,3
"M","A",38,6,5
"F","C",34,12,3
"F","B",20,4,5
"F","A",31,2,2
"F","A",56,5,3
"M","C",22,7,5
"F","B",18,4,4
"F","C",30,15,4
"M","B",25,2,3
"F","B",17,4,4
"F","B",17,4,4
"F","B",15,6,4
"M","C",30,14,4
"M","D",18,3,3
"F","A",26,1,3
"F","B",15,1,4
"M","A",20,17,5
"F","B",15,8,3
"F","B",29,4,2
"M","B",19,8,5
"F","B",22,9,5
"F","A",30,6,3
"F","C",26,6,3
"F","A",26,5,3
"F","B",26,3,3
"M","B",15,3,5
"M","C",25,5,6
"M","B",16,6,5
"F","A",30,11,3
"F","A",27,2,4
"F","B",21,5,3
"M","C",23,2,3
"F","B",48,50,4
"M","C",27,2,3
"F","A",26,6,3
"M","B",18,16,5
"F","A",18,1,4
"F","B",18,3,4
"M","B",29,17,5
"F","D",15,4,3
"F","C",18,2,4
"M","D",15,9,5
"F","A",46,17,5
"F","A",16,8,4
"F","C",26,4,1
"M","B",19,2,4
"F","B",21,20,5
"F","A",26,5,5
"M","B",19,2,4
"F","B",21,1,3
"F","C",35,6,3
"F","B",19,13,3
"F","A",27,14,4
"F","A",15,2,4
"F","B",29,12,5
"M","A",39,15,3
"M","B",18,7,4
"M","C",22,13,5
"F","A",31,3,3
"M","B",25,4,5
"F","A",36,20,3
"F","B",24,5,5
"M","B",19,4,4
"F","A",28,2,5
"F","A",27,1,3
"F","C",24,21,5
"F","C",16,6,5
"M","A",15,1,4
"M","C",35,7,4
"F","C",21,7,3
"M","B",31,15,4
"F","B",15,5,5
"F","A",32,0,3
"F","A",32,7,2
"F","A",15,2,4
"M","C",25,17,5
"F","A",44,7,3
"F","C",33,6,3
"F","C",34,21,5
"F","C",40,11,5
"M","B",18,5,5
"F","A",25,4,3
"M","B",28,18,5
"F","A",31,3,3
"M","A",31,4,5
"F","D",15,1,4
"M","B",25,11,5
"F","A",18,6,5
"F","A",38,14,2
"M","C",23,5,4
"M","B",15,26,4
"F","A",36,11,3
"M","B",21,5,3
"F","B",18,1,4
"M","B",33,49,5
"F","D",42,13,3
"M","A",15,14,5
"M","A",50,2,2
"M","A",19,5,5
"F","B",41,7,5
"M","A",16,6,3
"M","B",18,8,5
"F","D",33,18,4
"M","B",19,1,4
"F","B",15,4,5
"F","C",30,11,3
"F","D",15,5,4
"F","B",21,2,4
"F","B",22,8,3
"F","B",17,4,5
"F","B",25,15,4
"F","A",15,2,3
"M","B",56,28,3
"F","A",18,8,5
"F","B",30,1,3
"M","C",20,6,3
"M","D",37,31,5
"M","A",21,5,3
"M","A",27,6,3
"M","A",16,2,4
"F","A",27,16,3
"M","B",18,7,4
"F","D",16,4,5
"F","A",34,21,4
"M","D",19,2,4
"M","C",18,9,3
"M","C",18,7,5
"F","C",26,4,2
"F","A",27,3,3
"F","D",25,2,3
"F","B",43,20,3
"M","A",15,1,4
"F","A",25,5,3
"M","B",15,2,3
"F","A",26,4,3
"F","D",55,13,3
"F","B",51,15,3
"M","A",29,12,3
"F","A",21,9,4
"F","B",24,15,3
"M","A",21,7,3
"F","A",17,2,5
"M","B",50,9,5
"M","C",16,39,5
"M","B",37,24,4
"F","A",32,6,3
"M","A",30,6,3
"F","A",35,2,3
"F","A",21,13,3
"M","A",20,10,4
"F","B",15,7,4
"F","D",16,3,3
"F","D",31,15,3
"F","A",41,10,3
"F","C",15,10,4
"F","B",34,8,5
"M","A",15,1,4
"F","A",30,5,3
"M","A",18,1,3
"F","C",16,6,6
"F","C",41,17,5
"M","C",28,1,5
"M","C",24,4,3
"M","B",23,6,5
"M","A",25,6,3
"F","B",33,36,4
"M","D",19,4,5
"F","C",15,8,5
"M","B",33,19,4
"F","D",25,9,5
"F","C",18,5,3
"F","A",17,5,5
"M","A",38,10,3
"M","B",18,2,3
"F","B",27,8,4
"M","A",16,6,3
"F","B",18,12,4
"F","A",28,4,4
"F","B",19,6,5
"F","A",27,14,2
"M","C",17,10,5
"F","C",32,2,2
"M","A",15,5,4
"M","B",35,10,3
"F","B",25,15,4
"M","C",26,3,3
"M","C",55,25,5
"F","A",16,10,3
"F","D",18,4,5
"F","B",25,2,4
"M","C",18,2,3
"F","C",29,6,3
"F","B",27,10,5
"F","A",25,2,4
"F","C",31,8,3
"F","C",17,3,4
"F","A",37,4,4
"M","D",16,6,5
"F","B",52,9,5
"M","B",34,45,3
"F","A",20,4,4
"F","A",25,1,4
"F","A",58,21,1
"M","B",15,12,5
"M","B",18,8,5
"F","A",27,2,3
"F","A",30,2,2
"M","D",15,9,5
"F","A",39,9,3
"F","C",23,10,5
"M","C",24,4,4
"F","A",16,4,4
"F","C",32,15,5
"M","D",15,8,5
"M","B",15,1,4
"M","A",15,1,4
"F","B",21,9,4
"M","D",19,10,5
"F","C",15,5,5
"M","A",28,3,3
"M","A",16,1,4
"M","D",15,7,4
"F","B",25,26,5
"M","B",29,17,5
"F","B",24,17,5
"M","B",25,6,5
"M","B",31,9,5
"M","B",16,6,3
"F","B",29,2,3
"M","B",18,2,4
"F","A",19,10,3
"M","A",59,11,5
"M","B",39,21,5
"M","C",38,6,5
"F","B",15,5,4
"M","A",15,2,4
"F","A",19,9,3
"M","C",19,4,5
"F","A",21,7,5
"M","C",32,12,4
"F","B",26,9,3
"M","B",27,6,5
"F","A",30,3,3
"F","A",26,1,2
"F","B",16,1,4
"F","A",30,3,4
"M","C",26,10,3
"F","D",27,7,3
"F","C",24,12,5
"M","A",22,12,3
"F","A",27,4,5
"M","A",29,13,4
"F","B",20,6,4
"M","B",24,12,3
"M","B",31,12,5
"M","C",31,13,5
"F","A",26,19,4
"F","A",15,2,3
"M","A",28,8,3
"M","B",15,5,4
"F","B",17,9,5
"F","B",16,1,4
"M","D",31,6,5
"F","A",47,5,4
"F","A",45,6,5
"M","A",28,2,3
"M","B",26,19,3
"F","A",39,10,3
"M","A",18,22,5
"M","A",16,2,4
"F","A",26,4,3
"M","B",23,5,4
"M","B",17,11,5
"M","B",17,1,4
"F","B",17,1,3
"F","A",22,8,4
"M","A",19,2,4
"F","A",25,3,4
"M","B",17,6,5
"M","B",23,1,4
"F","C",35,29,3
"F","B",34,3,4
"M","D",25,18,4
"F","A",26,2,4
"F","A",19,4,4
"M","C",19,4,5
"M","D",15,9,5
"M","B",47,13,3
"M","A",17,4,3
"F","B",39,7,4
"M","B",16,1,3
"M","B",40,24,3
"M","A",18,4,5
"M","C",22,6,5
"M","C",21,16,5
"F","C",23,5,5
"F","B",26,0,3
"F","C",19,4,5
"M","B",25,8,4
"F","C",17,4,5
"M","C",21,13,5
"F","B",36,8,3
"M","B",18,14,4
"F","C",19,8,5
"F","A",51,23,4
"F","C",28,6,1
"F","A",22,9,5
"F","C",35,3,2
"M","A",26,5,3
"M","A",16,1,4
"F","B",24,8,5
"M","A",20,13,5
"M","B",33,1,4
"M","B",35,19,5
"M","D",15,1,3
"M","B",23,6,3
"F","A",28,5,4
"F","B",22,16,5
"F","B",19,8,5
"F","C",17,3,4
"M","C",25,7,5
"M","B",49,19,5
"F","A",20,10,3
"M","B",15,2,4
"F","B",33,0,3
"F","A",33,13,3
"F","A",18,3,4
"M","B",16,6,5
"F","A",29,11,3
"F","B",38,16,5
"F","A",26,1,2
"M","A",22,5,5
"F","C",19,2,4
"F","B",43,16,4
"F","B",37,21,3
"F","A",29,3,5
"M","A",15,4,5
"F","C",21,7,5
"F","A",33,5,3
"F","C",30,3,1
"F","C",15,4,5
"M","C",15,5,5
"F","D",17,11,5
"M","B",16,5,5
"F","B",19,8,3
"F","B",25,1,4
"F","B",34,7,3
"M","A",28,18,5
"M","B",23,7,3
"F","A",36,6,3
"M","C",16,6,5
"F","A",15,5,3
"F","B",24,15,4
"F","B",25,5,3
"F","A",29,1,3
"M","C",19,4,4
"F","A",32,16,3
"F","A",16,4,3
"M","A",37,9,5
"M","B",44,8,5
"F","B",26,3,4
"M","B",22,7,5
"F","B",28,12,3
"F","C",24,12,5
"M","A",22,1,5
"M","C",15,11,5
"M","A",19,7,4
"M","B",44,3,2
"F","A",30,1,3
"M","B",20,16,3
"F","C",27,5,3
"F","B",34,21,5
"M","B",43,15,4
"F","A",19,2,4
"F","B",20,5,5
"F","D",19,9,4
"M","B",16,4,5
"M","D",36,18,4
"F","A",28,7,3
"F","A",59,27,3
"M","C",15,2,4
"M","B",15,2,4
"F","C",17,13,3
"F","B",20,4,5
"M","A",28,17,3
"M","D",18,2,3
"F","C",17,6,5
"F","C",28,6,5
"F","B",34,12,3
"F","B",17,3,4
"M","A",16,6,5
"F","B",17,2,3
"F","C",20,5,5
"F","B",22,2,3
"F","D",26,1,4
"M","A",17,2,3
"F","A",28,2,3
"F","C",32,4,5
"F","A",43,6,3
"F","A",39,3,3
"F","B",15,10,5
"M","B",29,10,3
"M","A",40,5,3
"M","B",26,16,5
"M","C",38,8,5
"M","B",17,1,3
"F","C",15,1,4
"F","A",26,11,4
"F","A",15,1,4
"M","A",29,4,3
"F","A",20,15,5
"F","A",18,1,3
"F","C",18,5,3
"F","B",15,1,3
"F","B",20,5,4
"F","B",29,12,3
"M","A",22,9,5
"F","B",28,10,3
"M","B",20,4,3
"F","B",41,21,3
"F","B",18,8,4
"F","A",28,2,1
"M","A",29,6,5
"M","C",18,6,5
"F","B",24,26,4
"M","A",58,2,2
"M","B",18,1,4
"F","C",19,8,4
"M","D",22,6,4
"F","A",21,31,5
"M","A",25,2,2
"M","D",17,6,5
"M","C",18,11,5
"F","A",45,30,4
"F","B",16,3,3
"F","B",25,5,4
"F","A",57,35,4
"F","B",27,6,4
"F","A",25,3,3
"F","D",32,4,3
"F","B",24,6,3
"F","D",19,4,3
"F","D",19,10,3
"F","C",32,11,2
"F","B",15,1,4
"F","A",35,24,4
"F","C",21,12,5
"M","A",17,5,5
"F","B",21,2,3
"F","B",16,3,3
"M","A",41,20,3
"M","B",23,4,4
"M","B",22,2,4
"F","B",21,5,3
"M","C",19,13,5
"M","B",21,20,5
"M","B",15,1,3
"F","B",18,18,5
"M","A",27,6,3
"F","B",16,3,3
"M","B",20,11,5
"F","D",33,4,5
"F","A",16,10,4
"M","C",17,1,3
"M","A",17,9,5
"M","B",22,11,4
"M","B",16,9,5
"M","C",23,5,5
"F","A",20,6,5
"F","A",29,9,2
"F","B",20,4,5
"F","B",47,27,4
"F","D",35,0,4
"M","A",36,12,5
"F","A",20,4,3
"F","C",15,2,4
"F","B",17,7,4
"F","B",17,6,5
"F","A",22,6,3
"F","C",32,10,4
"F","C",19,3,3
"M","A",31,13,4
"M","C",20,10,5
"F","B",29,5,3
"M","B",27,5,5
"F","A",27,0,3
"F","C",16,6,4
"M","B",18,8,4
"M","B",34,12,3
"F","C",27,7,5
"M","A",21,3,4
"F","C",16,9,4
"F","B",15,2,3
"M","A",21,20,3
"M","A",26,9,3
"F","B",37,16,4
"M","A",20,19,5
"M","D",26,4,4
"M","B",24,7,5
"F","A",15,8,5
"M","C",20,4,5
"F","A",27,2,3
"F","A",20,1,3
"M","B",15,5,5
"F","B",18,19,5
"F","B",17,3,3
"F","C",20,4,4
"M","B",19,4,5
"F","B",18,2,3
"M","B",35,9,5
"M","C",16,3,4
"M","C",31,25,4
"M","A",20,4,3
"F","A",43,12,3
"F","A",15,3,3
"F","A",19,5,5
"M","B",19,7,3
"M","C",16,4,5
"F","A",17,4,5
"M","B",25,17,5
"M","C",19,30,5
"F","A",15,4,3
"M","B",24,15,5
"F","B",23,12,5
"F","C",15,7,5
"F","B",26,11,5
"F","C",28,5,3
"M","A",27,13,3
"F","B",20,19,4
"M","B",16,1,3
"F","C",17,3,4
"F","B",36,4,3
"M","C",15,6,5
"M","C",16,5,5
"F","C",29,1,3
"F","B",34,15,3
"F","A",26,1,5
"F","B",30,13,4
"F","B",24,8,4
"F","A",36,5,2
"F","C",25,7,5
"F","C",26,2,2
"F","B",22,5,3
"F","A",28,2,3
"F","C",44,2,3
"F","C",49,17,3
"F","B",23,1,5
"M","B",16,7,5
"F","B",21,10,5
"F","A",25,1,3
"F","A",20,4,4
"M","A",15,4,5
"F","A",26,5,3
"F","A",36,12,2
"F","A",19,3,4
"F","B",21,1,4
"M","C",30,13,5
"F","B",18,1,3
"F","B",17,3,4
"M","B",23,11,5
"M","A",19,5,5
"F","B",26,6,4
"F","B",40,24,3
"M","B",17,6,5
"M","B",16,3,3
"F","C",25,9,3
"F","B",17,3,3
