"Var1","Var2","Var4","Var9","Var10"
"M","A",17,5,3
"F","B",16,4,4
"M","A",20,11,3
"M","A",32,4,3
"M","C",19,5,3
"M","D",24,7,4
"F","B",16,7,3
"F","A",20,8,4
"F","A",30,16,3
"F","B",15,3,5
"M","D",19,8,5
"F","A",31,9,3
"M","C",18,10,5
"F","B",38,4,2
"F","C",28,9,5
"M","A",47,11,3
"M","B",46,23,4
"F","A",43,45,4
"M","B",16,7,5
"M","C",17,6,5
"M","B",15,4,3
"M","A",33,40,5
"F","A",30,3,3
"M","C",28,6,5
"F","A",30,2,3
"M","D",19,10,5
"F","A",17,3,4
"F","A",29,6,2
"F","B",29,12,5
"M","B",25,18,3
"M","B",30,1,3
"M","B",26,8,4
"M","A",16,1,4
"M","A",37,24,3
"F","C",16,6,5
"F","C",15,5,3
"M","B",37,14,4
"M","C",69,45,5
"F","A",16,3,3
"M","B",31,15,4
"F","A",19,5,5
"M","B",38,18,5
"F","A",38,15,3
"M","B",15,2,3
"F","A",34,1,3
"M","A",18,5,4
"M","A",15,5,5
"F","A",19,5,5
"F","C",20,11,5
"M","A",16,3,5
"F","D",42,36,4
"M","B",25,4,4
"F","B",20,8,4
"F","B",16,3,4
"F","B",15,14,4
"M","B",24,5,3
"F","A",29,9,1
"F","B",21,7,3
"M","B",20,5,3
"M","C",49,15,5
"F","B",18,4,4
"F","D",15,6,3
"M","C",18,8,5
"F","C",15,2,4
"M","B",22,11,4
"M","D",38,34,5
"F","A",29,17,3
"M","C",34,16,2
"F","B",28,8,3
"M","C",19,6,5
"F","A",19,3,3
"M","A",34,19,4
"M","B",16,8,5
"M","A",26,1,4
"F","B",20,3,3
"M","C",27,9,5
"M","B",15,1,4
"F","B",22,16,4
"F","B",18,6,4
"F","B",30,19,5
"M","B",20,6,5
"F","A",56,11,5
"F","B",18,13,5
"M","B",21,12,5
"F","C",15,10,5
"F","D",18,5,5
"M","A",16,2,4
"F","C",28,4,2
"F","B",16,1,3
"F","B",16,5,3
"M","C",18,29,5
"M","C",18,5,5
"F","C",39,16,5
"F","B",15,18,5
"F","D",16,2,4
"F","A",28,12,4
"M","A",17,1,4
"F","C",20,20,5
"F","A",33,1,3
"F","B",16,8,5
"F","C",20,2,3
"F","C",15,9,5
"M","C",21,4,5
"F","B",36,8,4
"F","C",17,3,3
"F","D",33,5,3
"M","B",23,7,3
"F","C",31,3,3
"F","A",33,2,2
"F","A",31,4,2
"F","B",22,9,4
"M","D",55,39,4
"F","C",20,5,4
"F","D",39,6,3
"F","B",21,7,5
"M","A",28,10,5
"M","B",22,6,4
"F","A",28,2,5
"M","C",40,13,3
"M","B",18,1,3
"M","C",25,2,2
"M","A",17,7,4
"M","B",18,5,5
"M","A",27,13,2
"F","C",24,9,3
"F","A",36,8,2
"M","A",43,1,3
"F","B",16,1,4
"F","A",21,11,3
"M","A",15,4,4
"F","B",22,8,4
"F","A",32,1,3
"F","B",30,24,3
"M","B",18,2,4
"F","B",16,7,4
"M","B",21,8,5
"M","C",15,7,3
"F","C",15,7,3
"F","B",19,7,5
"F","B",26,18,5
"M","B",16,4,5
"F","D",27,5,2
"M","B",25,15,4
"F","B",25,1,3
"F","C",31,8,4
"F","D",17,3,4
"F","A",25,0,4
"M","D",15,9,5
"M","C",35,10,5
"F","D",28,5,2
"M","A",16,2,4
"F","A",38,3,2
"F","B",34,4,5
"M","C",17,13,5
"F","A",24,2,5
"M","A",31,9,4
"F","B",20,6,4
"F","B",17,4,3
"M","C",17,2,3
"M","B",16,1,3
"F","C",25,9,2
"M","B",17,4,3
"F","B",17,4,5
"F","C",43,15,5
"M","C",21,8,5
"F","B",20,3,3
"M","B",31,30,5
"M","A",15,1,4
"M","A",17,1,4
"F","A",32,6,3
"F","B",36,6,2
"M","A",26,4,3
"M","B",29,11,4
"M","D",23,5,5
"M","A",30,8,5
"F","C",31,7,3
"F","B",25,7,5
"M","B",17,18,5
"F","B",29,11,5
"M","C",15,7,5
"F","B",50,24,3
"F","B",20,5,5
"F","B",20,3,4
"M","A",43,6,2
"F","B",17,3,4
"F","A",15,1,4
"F","A",15,1,4
"M","B",20,10,3
"F","A",41,1,3
"F","A",25,3,2
"F","C",16,4,4
"M","B",25,15,5
"M","D",17,8,3
"F","A",27,6,5
"F","B",15,8,5
"F","A",15,15,5
"F","D",24,7,4
"F","B",29,38,5
"F","B",15,2,3
"F","A",50,26,3
"F","A",28,4,2
"M","B",26,10,3
"M","B",22,16,5
"M","B",38,19,4
"F","C",15,5,5
"F","B",39,5,3
"F","C",21,10,4
"F","B",18,11,5
"M","A",17,8,5
"F","C",29,12,3
"F","C",53,38,4
"F","D",15,2,4
"F","B",20,5,5
"F","A",21,3,4
"M","B",31,6,5
"F","C",26,4,2
"F","B",33,30,3
"M","B",15,12,4
"F","A",20,7,4
"M","A",16,2,3
"F","B",15,2,4
"M","B",16,9,3
"M","B",20,6,4
"M","C",25,6,5
"F","A",23,6,5
"M","B",45,15,3
"F","B",21,9,5
"M","A",15,4,5
"F","A",30,4,3
"F","A",21,9,4
"M","B",25,2,3
"M","B",18,30,5
"F","A",16,5,3
"F","B",22,8,3
"F","B",22,5,3
"F","B",17,8,5
"F","C",35,9,3
"F","A",18,8,5
"F","C",27,8,3
"M","C",19,12,4
"F","B",24,19,5
"F","C",19,5,5
"M","D",15,4,4
"F","A",25,3,3
"M","A",25,9,3
"F","B",15,8,5
"M","B",26,24,5
"F","C",19,3,3
"F","A",22,7,5
"F","A",30,5,2
"F","A",31,13,3
"F","A",32,9,1
"F","B",33,18,4
"F","A",53,12,2
"F","C",30,7,5
"M","B",24,20,4
"F","C",37,1,2
"M","A",23,3,4
"M","C",18,4,5
"M","B",35,12,3
"M","A",16,4,5
"F","B",22,8,4
"M","B",21,6,5
"M","B",16,5,3
"F","C",18,1,4
"F","A",26,1,2
"M","C",23,16,4
"F","B",20,5,3
"M","B",15,1,4
"F","A",29,4,1
"F","B",29,17,3
"F","B",49,12,4
"F","A",32,2,3
"M","D",24,8,5
"M","A",18,19,5
"M","B",16,4,3
"M","C",24,10,4
"F","B",21,6,4
"F","A",25,4,5
"M","D",27,1,2
"M","B",16,4,5
"M","C",19,7,5
"M","B",25,15,5
"M","A",34,11,4
"M","A",17,4,4
"F","B",16,1,4
"F","B",18,8,5
"F","A",36,1,3
"M","B",21,6,4
"M","C",29,17,3
"F","A",38,6,3
"F","B",15,2,2
"F","C",34,8,5
"M","B",16,5,5
"F","B",26,11,4
"F","A",16,3,5
"F","A",19,3,3
"F","A",23,11,5
"M","B",25,4,3
"M","B",19,8,5
"F","C",25,9,3
"F","C",15,1,3
"M","A",16,4,4
"F","A",27,1,4
"F","C",34,9,4
"M","D",15,1,3
"F","C",34,13,5
"M","C",28,4,3
"F","C",23,7,4
"M","C",24,4,3
"F","B",20,14,5
"M","B",16,4,4
"M","A",47,20,4
"F","B",19,9,5
"F","B",19,9,5
"M","B",27,2,3
"F","A",36,15,3
"M","B",19,5,4
"F","C",21,1,4
"M","B",38,21,4
"M","B",26,4,3
"F","A",24,8,3
"M","A",19,7,4
"F","B",22,10,3
"F","A",41,19,4
"M","B",45,8,4
"F","A",23,5,3
"M","B",16,2,3
"F","A",30,7,2
"M","B",30,8,5
"M","B",22,14,5
"F","A",34,10,4
"F","A",35,8,1
"F","B",27,15,3
"M","B",20,4,3
"F","B",19,4,5
"F","D",30,18,4
"M","C",28,3,3
"F","C",20,6,3
"M","B",27,16,3
"M","A",28,6,3
"F","C",30,4,5
"F","C",15,5,5
"M","A",28,4,3
"M","B",19,4,3
"M","B",17,4,5
"M","C",32,12,4
"F","D",19,8,5
"M","B",30,16,5
"F","C",23,7,5
"M","C",17,5,3
"F","B",23,12,5
"F","A",25,8,3
"F","B",16,10,5
"F","A",29,4,3
"F","A",18,16,3
"F","C",31,5,5
"M","B",25,5,3
"M","C",22,8,5
"M","A",18,7,4
"M","B",22,5,3
"M","B",28,8,3
"M","A",25,5,3
"F","B",21,1,3
"F","D",20,10,5
"F","B",18,7,5
"F","A",27,8,3
"F","A",23,4,3
"F","A",17,5,5
"M","A",29,28,5
"F","A",15,6,4
"M","C",21,10,5
"M","B",38,4,2
"F","D",17,6,5
"F","B",15,1,4
"M","B",20,3,4
"F","B",33,16,3
"F","A",23,7,3
"M","C",18,2,3
"F","A",26,1,4
"M","B",16,7,3
"F","A",27,3,2
"F","A",27,4,3
"F","B",25,1,4
"F","B",21,6,4
"F","A",22,8,5
"M","A",49,11,5
"F","B",24,6,3
"M","A",37,17,3
"M","B",34,8,3
"F","A",28,5,3
"M","A",43,35,5
"F","B",41,17,4
"M","A",19,5,4
"M","D",21,14,5
"F","B",27,17,4
"F","B",23,1,3
"F","A",38,15,4
"F","B",26,4,5
"M","C",15,3,3
"M","A",18,7,5
"F","D",19,4,5
"F","A",28,13,5
"F","B",22,12,3
"F","C",34,5,3
"M","C",21,15,5
"M","C",28,16,5
"F","C",18,5,5
"F","A",41,11,3
"F","A",28,5,4
"M","B",22,7,5
"M","B",17,6,4
"M","C",15,3,4
"M","B",15,3,4
"M","C",34,20,3
"F","C",18,6,5
"F","C",18,16,5
"F","C",15,8,5
"F","C",24,16,5
"F","C",16,1,3
"F","C",16,9,5
"F","A",25,4,4
"F","A",33,1,3
"F","A",31,4,3
"F","B",34,32,3
"F","D",15,2,4
"F","D",44,21,3
"M","A",18,6,4
"F","C",16,4,5
"M","B",62,23,5
"M","A",16,3,4
"M","C",20,11,5
"F","D",16,6,5
"F","C",22,2,4
"M","B",40,18,4
"F","D",31,14,4
"M","A",21,4,5
"F","B",18,8,4
"M","A",28,7,5
"M","D",22,5,5
"F","D",48,4,5
"M","B",17,21,5
"F","A",15,1,3
"M","D",18,6,5
"F","C",60,38,5
"F","C",21,6,3
"F","A",16,2,4
"F","B",25,7,3
"M","B",23,7,5
"F","A",26,4,3
"F","B",15,8,5
"M","B",16,1,4
"F","B",16,2,3
"F","A",30,1,4
"M","C",37,4,4
"F","D",30,2,3
"F","C",23,5,4
"F","C",20,7,5
"F","D",22,10,5
"F","B",15,1,4
"F","D",16,8,5
"F","A",32,17,4
"F","A",28,3,1
"M","A",20,4,5
"M","C",25,4,4
"M","B",22,2,4
"M","B",53,8,5
"M","C",30,6,5
"M","C",23,8,4
"M","B",24,15,5
"F","C",27,9,3
"M","B",22,20,6
"F","A",35,7,4
"F","B",19,1,4
"M","C",17,6,6
"F","A",30,9,4
"F","A",23,11,4
"F","B",30,1,2
"M","B",25,9,4
"F","A",25,4,5
"F","B",17,9,5
"M","B",26,1,3
"F","B",23,12,5
"F","C",25,4,2
"F","A",27,10,4
"F","B",22,11,3
"F","C",52,23,5
"F","B",20,5,4
"M","C",16,4,5
"F","B",20,3,3
"M","B",28,14,4
"M","B",16,1,4
"F","A",22,9,3
"F","A",38,3,3
"F","B",18,4,4
"M","D",37,13,4
"F","A",20,1,4
"M","A",22,6,5
"F","A",32,20,4
"F","A",23,1,3
"F","B",24,9,3
"F","D",15,1,4
"F","B",63,19,3
"F","B",20,7,3
"M","C",23,6,4
"M","B",18,2,3
"M","B",25,8,3
"F","C",16,8,3
"F","A",15,4,5
"F","A",27,1,3
"M","A",28,9,3
"F","A",29,1,2
"M","A",34,14,3
"F","B",16,1,4
"M","A",18,19,5
"F","A",25,18,3
"M","A",17,4,5
"F","B",18,10,4
"F","B",17,5,5
"M","B",37,5,5
"F","A",31,10,3
"F","B",18,4,3
"F","A",27,26,3
"F","A",22,4,4
"F","D",17,32,5
"F","B",15,1,4
"F","B",32,20,3
"M","B",28,4,3
"F","B",22,2,3
"M","C",18,3,3
"M","A",47,19,4
"M","C",26,4,3
"M","A",18,9,5
"F","A",35,7,4
"F","A",15,5,3
"M","B",22,3,4
"M","B",23,4,3
"F","C",16,11,5
"F","A",32,0,2
"M","A",15,1,3
"F","C",37,2,3
"F","A",17,5,5
"F","A",19,12,4
"M","B",19,1,3
"F","C",17,5,5
"F","C",15,9,4
"F","C",37,6,3
"M","A",46,26,4
"M","B",29,4,3
"F","B",34,9,3
"F","A",19,5,5
"F","B",21,7,5
"F","A",15,6,4
"F","C",29,7,3
"F","D",23,18,3
"F","A",27,2,2
"M","C",35,1,2
"F","B",25,4,5
"F","B",17,22,5
"F","B",24,4,4
"F","C",35,6,5
"F","A",18,12,5
"F","B",23,4,3
"F","A",20,4,3
"F","B",15,6,5
"F","B",18,4,3
"F","A",55,7,3
"F","C",21,8,5
"F","C",18,8,3
"F","D",56,32,3
"F","C",15,12,5
"F","A",19,10,4
"F","B",15,1,3
"M","A",69,17,5
"F","B",28,6,3
"M","C",21,10,5
"F","A",25,18,4
"M","A",29,7,2
"F","D",20,5,5
"M","B",22,16,5
"F","B",19,4,3
"F","B",26,5,4
"F","A",34,2,4
"F","A",15,1,4
"F","B",41,6,5
"F","A",26,4,2
"M","B",16,1,3
"F","B",22,11,2
"F","B",31,26,4
"F","A",36,5,4
"F","B",22,11,4
"F","C",29,1,3
"F","B",15,6,3
"M","C",21,7,3
"F","C",35,18,3
"M","B",22,3,3
"M","B",36,10,3
"F","A",18,4,4
"F","B",21,12,5
"F","A",46,5,1
"M","B",18,5,5
"F","B",41,13,3
"F","A",16,22,2
"F","B",35,6,1
"M","A",16,1,4
"M","A",23,4,3
"M","D",25,5,4
"F","B",16,3,3
"F","C",15,7,5
"F","A",25,2,2
"F","A",53,17,3
"F","B",22,4,4
"F","B",19,9,5
"F","B",15,1,4
"F","A",20,8,5
"M","A",16,12,5
"F","A",35,4,1
"F","A",15,2,3
"M","A",16,12,5
"F","D",22,13,5
"M","C",18,1,4
"F","A",20,1,4
"F","A",29,17,4
"F","A",33,11,3
"F","C",23,12,4
"M","B",25,13,5
"F","C",20,7,4
"F","C",21,6,5
"F","C",23,3,4
"M","A",19,11,5
"F","B",20,6,3
"F","B",16,2,4
"F","B",30,6,5
"F","B",17,7,4
"M","D",17,4,5
"M","B",18,14,5
"F","B",42,26,4
"F","A",20,6,3
"F","A",20,16,5
"F","A",21,5,5
"F","C",22,3,4
"F","C",17,8,5
"F","B",16,3,4
"F","B",15,12,5
"F","B",19,8,4
"M","B",15,1,4
"F","A",29,19,3
"F","A",18,3,5
"M","C",34,21,5
"M","A",18,15,4
"M","B",25,3,3
"M","D",21,4,5
"F","B",21,5,4
"M","B",17,5,5
"M","B",19,4,3
"F","C",31,13,4
"F","B",18,7,4
"M","B",34,11,3
"M","A",52,27,4
"F","A",20,12,3
"F","A",26,1,3
"F","B",18,3,4
"M","A",37,18,3
"F","A",32,8,2
"F","C",23,7,4
"M","B",18,4,4
"M","C",16,6,5
"F","D",32,11,4
"M","A",18,2,4
"M","C",16,1,4
"M","B",21,4,4
"M","B",26,12,5
"M","C",33,12,5
"M","B",15,4,5
"M","B",16,5,5
"F","D",16,5,5
"F","B",61,44,3
"M","A",22,4,4
"F","B",32,7,5
"M","A",28,13,4
"F","A",25,0,2
"F","B",21,5,3
"F","B",18,4,4
"F","B",27,23,3
"F","B",36,9,4
"F","D",31,5,4
"M","A",22,11,3
"F","B",21,9,5
"M","A",18,7,3
"F","A",24,15,5
"M","A",17,8,5
"F","B",29,9,4
"M","C",17,11,5
"F","A",28,4,2
"F","C",37,5,2
"M","B",31,17,4
"F","B",22,6,3
"F","C",34,5,3
"F","C",35,8,4
"M","A",16,5,3
"M","A",36,23,4
"F","A",22,5,5
"M","B",19,4,3
"F","A",25,2,2
"F","C",17,4,5
"F","C",15,1,3
"F","C",47,8,3
"F","C",21,4,4
"M","B",35,10,5
"M","C",29,11,5
"M","C",19,22,5
"F","A",28,15,4
"M","B",21,12,5
"M","B",17,1,4
"F","C",15,3,3
"M","B",28,18,3
"M","A",18,3,4
"M","B",15,2,3
"F","B",15,1,3
"F","B",21,3,4
"F","A",42,1,3
"F","C",15,6,5
"F","A",27,13,4
"F","B",17,6,3
"F","C",20,7,5
"M","A",22,19,4
"M","C",19,4,5
"M","C",18,4,5
"M","A",17,5,5
"F","A",25,0,4
"F","A",34,2,3
"F","C",15,7,5
"M","B",23,28,5
"M","B",28,6,5
"F","A",33,8,3
"F","C",16,6,3
"F","A",15,3,4
"F","A",27,3,3
"F","A",27,7,4
"F","B",41,15,4
"M","A",26,0,3
"M","A",19,9,4
"F","A",36,1,3
"M","A",16,1,3
"F","C",16,1,4
"F","B",18,6,4
"M","C",27,12,5
"F","A",38,21,2
"F","A",34,7,4
"M","B",21,6,5
"F","B",23,9,3
"M","A",25,8,4
"M","C",16,4,5
"F","A",26,11,3
"F","B",35,4,3
"M","A",28,15,5
"M","B",22,7,5
"M","B",15,1,4
"F","A",20,9,5
"F","D",28,7,4
"F","B",26,3,3
"F","B",17,2,4
"F","B",18,6,5
"M","C",16,9,4
"M","C",28,19,5
"M","B",16,7,5
"F","C",24,8,3
"M","D",18,2,5
"M","B",28,16,3
"M","B",28,20,5
"M","B",18,2,4
"F","B",31,14,3
"M","A",19,1,4
"F","B",17,1,3
"M","B",38,10,3
"M","D",20,5,3
"M","A",37,13,3
"F","B",21,6,4
"F","A",17,4,3
"F","A",26,11,4
"F","B",42,32,4
"F","A",20,2,4
"M","A",25,6,3
"F","B",27,10,3
"F","A",29,4,4
"F","C",21,11,5
"F","C",62,1,2
"M","B",31,13,5
"M","A",21,16,5
"M","A",33,22,4
"M","A",16,31,5
"F","C",23,10,4
"F","D",30,6,3
"F","A",35,14,4
"M","B",15,20,5
"F","A",29,1,3
"F","B",32,6,5
"M","C",19,8,5
"F","B",18,4,5
"M","B",18,4,3
"F","B",29,14,3
"M","A",44,12,5
"M","A",17,2,4
"M","C",15,6,5
"F","A",34,7,3
"F","B",20,3,3
"F","C",28,33,4
"F","C",35,11,4
"F","A",26,9,3
"F","D",42,20,3
"M","B",28,23,3
"F","C",35,4,3
"F","C",16,5,5
"F","A",35,4,2
"F","B",21,9,5
"F","B",27,11,4
"F","B",30,13,4
"M","A",19,13,4
"F","A",31,5,2
"F","C",25,15,4
"F","B",18,4,3
"M","C",23,8,3
"F","B",16,1,3
"F","B",27,2,2
"F","C",30,7,3
"M","D",31,14,3
"M","B",17,6,5
"F","C",34,1,1
"F","A",19,12,4
"M","B",31,31,4
"F","A",29,1,4
"F","B",29,7,4
"F","B",22,3,4
"F","C",21,1,4
"M","B",25,1,2
"M","C",31,21,5
"F","D",15,8,5
"M","B",18,6,5
"M","B",21,8,4
"F","B",16,5,3
"M","A",23,7,5
"F","A",18,6,3
"M","B",16,1,4
"F","B",50,37,4
"M","B",28,10,4
"M","C",18,5,5
"F","C",19,1,3
"M","A",28,4,2
"F","B",16,2,4
"M","B",16,5,3
"F","B",20,1,3
"F","A",48,5,3
"F","A",16,9,5
"F","A",43,7,3
"F","B",22,5,4
"F","A",25,2,4
"F","B",22,6,4
"F","B",22,18,3
"M","C",47,19,3
"F","A",32,4,3
"M","C",15,6,5
"F","D",25,0,3
"M","B",27,20,5
"M","A",32,14,4
"M","A",46,15,3
"F","B",16,1,4
"M","B",22,11,5
"M","B",18,6,4
"M","A",30,14,3
"M","C",47,21,3
"F","B",23,4,3
"F","B",15,1,3
"F","A",38,4,1
"M","B",25,3,3
"M","A",16,10,5
"M","C",35,1,3
"F","A",36,6,3
"F","A",25,6,4
"M","C",37,26,5
"F","B",28,16,5
"F","B",22,4,4
"F","B",22,13,3
"M","A",36,14,5
"F","B",19,3,4
"F","C",15,1,3
"F","A",55,33,4
"F","A",39,1,2
"F","A",16,2,3
"F","B",27,9,5
"F","A",29,8,4
"M","C",35,5,5
"F","A",23,9,3
"M","B",15,7,5
"F","B",36,10,5
"F","A",22,10,5
"F","D",23,6,5
"F","D",46,13,1
"F","B",32,12,3
"F","A",38,3,4
"M","B",16,3,4
"F","D",16,2,3
"M","B",32,13,5
"M","A",27,15,4
"F","A",18,3,4
"F","B",26,16,3
"F","C",17,7,5
"F","B",15,1,3
"M","B",17,3,3
"M","A",25,0,2
"F","C",26,2,3
"F","B",15,10,5
"M","B",15,5,5
"M","B",15,4,5
"F","A",27,1,2
"F","B",15,7,5
"F","B",18,2,4
"F","A",28,8,3
"F","A",25,3,3
"F","A",16,1,3
"F","A",28,6,5
"F","B",31,13,2
"M","D",21,1,4
"F","B",15,10,4
"M","A",57,5,5
"F","B",16,1,3
"F","C",15,8,5
"M","C",26,6,5
"M","C",36,6,5
"M","B",18,7,5
"M","B",19,9,4
"F","A",31,7,1
"M","A",33,2,3
"M","C",39,19,3
"M","A",27,4,2
"F","C",32,10,5
"F","A",25,0,3
"M","A",23,10,5
"F","D",20,7,4
"M","A",22,11,3
"F","A",26,12,3
"F","B",16,6,3
"F","A",30,5,5
"F","B",20,4,4
"M","B",18,3,3
"F","B",29,4,3
"F","C",19,4,3
"F","A",28,9,4
"M","B",15,1,4
"F","B",21,8,3
"M","B",21,12,5
"F","B",23,4,5
"M","C",43,26,5
"F","A",31,8,2
"F","B",39,18,3
"F","B",16,5,3
"M","B",28,19,3
"F","A",31,4,4
"M","A",20,13,5
"M","B",16,2,4
"F","B",16,4,3
"F","B",17,5,3
"M","A",38,10,1
"F","D",15,7,5
"M","C",32,10,4
"F","A",34,5,4
"F","B",15,6,3
"F","A",25,20,4
"M","A",26,8,4
"F","B",16,2,4
"M","C",25,1,3
"M","A",16,5,3
"M","C",18,4,4
"F","A",27,2,3
"M","D",28,6,4
"F","A",26,6,5
"F","A",30,4,3
"F","B",17,30,4
"F","B",25,10,5
"M","D",18,3,3
"F","C",62,4,5
"F","A",22,17,3
"M","A",16,6,5
"M","B",21,8,4
"F","B",18,4,3
"F","A",15,1,3
"M","A",38,27,4
"F","A",19,4,3
"M","B",17,4,4
"M","A",26,2,3
"F","A",17,6,5
"M","B",40,26,4
"F","C",31,29,4
"M","C",21,11,3
"F","A",38,3,3
"M","B",17,3,3
"F","B",23,4,5
"F","B",20,25,3
"M","B",18,3,3
"F","D",29,3,4
"F","B",20,16,5
"F","B",19,2,4
"F","C",17,24,5
"M","B",30,16,4
"F","A",29,1,3
"M","C",15,1,3
"F","B",15,10,5
"F","A",20,7,3
"M","A",21,8,4
"F","B",21,9,3
"M","C",20,9,5
"F","B",22,6,4
"F","C",27,6,5
"M","C",17,2,4
"F","B",35,20,4
"F","A",36,9,3
"M","B",19,3,3
"F","B",21,2,4
"M","D",27,8,5
"M","C",18,5,5
"F","A",26,7,3
"F","C",16,2,3
"F","C",15,10,5
"F","B",21,5,4
"M","A",16,3,3
"F","A",26,9,4
"M","B",26,10,5
"F","A",37,8,1
"F","B",16,2,4
"M","C",15,2,3
"M","B",17,8,5
"F","C",22,17,5
"M","C",20,7,5
"F","B",20,8,5
"F","C",21,11,5
"M","B",17,13,6
"M","A",18,10,4
"F","A",34,8,3
"F","B",41,12,3
"M","C",24,5,5
"M","B",19,5,3
"M","D",16,6,5
"F","B",30,12,5
"F","A",15,28,5
"F","D",23,5,5
"F","B",27,5,3
"M","D",17,8,4
"M","C",32,8,5
"F","A",27,5,3
"M","B",32,1,3
"F","A",27,1,3
"F","A",26,4,4
"F","A",19,4,3
"M","D",33,13,5
"F","B",22,7,3
"F","A",16,3,3
"M","B",20,2,3
"F","C",29,4,4
"M","C",42,13,5
"F","A",22,1,4
"F","B",17,4,5
"F","C",16,7,5
"F","A",57,20,2
"M","B",51,4,5
"F","A",16,22,3
"F","A",16,10,5
"M","B",18,6,5
"F","B",16,1,4
"F","B",32,3,3
"M","C",17,1,3
"M","C",20,7,5
"F","B",16,12,4
"M","A",29,11,5
"F","A",29,10,4
"F","B",30,7,5
"F","B",45,25,4
"F","C",16,4,5
"F","A",15,1,3
"F","C",26,1,3
"F","C",24,8,3
"M","C",26,5,5
"M","A",17,3,3
"F","B",17,3,3
"M","A",21,15,4
"F","A",27,0,2
"F","A",28,5,3
"F","A",26,11,3
"M","A",16,3,4
"M","B",16,5,3
"F","C",26,8,2
"F","B",24,12,4
"F","A",30,2,4
"F","B",21,14,3
"F","B",20,1,3
"F","C",15,9,5
"F","A",26,0,3
"M","C",16,13,5
"M","A",17,5,3
"M","C",32,9,5
"F","A",16,7,4
"F","A",16,4,4
"F","C",46,21,3
"F","B",46,14,4
"F","A",30,20,3
"M","B",19,9,5
"F","A",25,1,4
"M","C",33,6,5
"F","A",26,1,3
"M","A",20,6,5
"F","B",44,26,3
"F","B",20,6,4
"F","A",30,8,2
"M","A",25,8,4
"M","A",33,8,5
"M","D",29,2,3
"M","B",18,2,3
"F","B",17,1,4
"M","B",16,4,3
"M","B",24,5,5
"F","A",30,0,2
"M","C",39,16,5
"M","B",16,11,5
"F","C",16,1,4
"F","C",32,2,4
"F","B",33,23,5
"F","C",20,6,3
"M","B",17,19,5
"F","A",26,1,2
"F","B",30,6,3
"M","A",18,5,4
"F","C",21,8,4
"F","B",57,42,4
"F","B",28,16,5
"M","B",23,4,6
"F","A",28,2,3
"F","A",26,5,5
"F","B",19,7,4
"M","B",19,5,5
"F","A",15,7,3
"F","C",18,4,3
"F","A",16,2,3
"F","A",20,8,4
"F","A",28,0,2
"F","B",32,22,5
"F","B",27,8,5
"F","D",17,3,3
"F","C",32,18,3
"F","A",29,9,2
"F","C",22,10,6
"F","B",15,12,3
"M","A",34,11,4
"F","B",15,7,3
"M","B",27,7,5
"F","C",15,5,3
"M","C",15,8,5
"M","A",15,5,5
"F","A",17,9,3
"M","A",29,9,4
"F","D",25,5,5
"F","A",27,10,4
"F","B",18,5,5
"F","A",26,2,3
"F","A",30,9,5
"F","B",47,3,3
"M","A",18,6,5
"F","B",30,8,3
"F","A",25,1,3
"M","A",30,22,5
"F","C",25,6,5
"M","D",15,3,4
"F","B",17,5,4
"M","D",26,7,5
"M","B",19,2,3
"M","B",46,6,5
"F","C",16,4,4
"F","D",27,9,3
"F","A",25,5,3
"F","D",24,13,5
"F","A",24,5,4
"M","D",16,5,5
"F","B",24,19,4
"F","B",15,5,5
"M","A",69,55,5
"M","B",16,4,4
"M","D",31,5,5
"F","A",17,3,4
"F","B",33,18,3
"M","A",20,10,3
"M","D",20,8,5
"M","A",21,33,5
"F","B",27,7,4
"M","B",20,6,4
"F","A",16,2,4
"M","B",16,12,5
"F","A",23,8,5
"M","C",20,3,4
"M","A",17,4,3
"F","A",29,2,3
"F","C",15,5,5
"F","D",25,32,5
"M","A",16,2,4
"M","B",25,17,3
"M","B",24,6,5
"F","B",25,14,3
"F","B",37,12,3
"M","A",18,5,5
"F","C",29,28,5
"F","B",29,13,3
"F","B",18,13,5
"M","A",22,19,5
"F","B",26,13,4
"F","A",26,11,2
"F","A",16,6,5
"M","A",24,21,5
"M","A",18,9,5
"F","A",19,1,4
"M","C",17,7,5
"F","B",21,8,3
"M","B",18,10,5
"F","B",25,5,3
"M","D",21,2,3
"F","B",16,2,3
"F","C",17,2,4
"M","C",15,6,5
"F","A",32,4,3
"M","A",18,2,4
"F","B",15,2,4
"M","A",16,5,5
"F","C",18,17,3
"F","D",21,15,5
"F","A",41,7,3
"F","C",17,5,4
"F","A",19,2,4
"M","A",42,2,3
"M","A",21,7,3
"F","D",16,2,3
"F","B",19,5,4
"F","B",20,7,4
"M","B",43,18,4
"M","D",24,10,5
"M","B",28,8,3
"F","C",20,7,3
"F","B",15,1,4
"F","B",22,4,4
"M","B",41,17,3
"M","A",34,18,1
"F","A",22,4,4
"M","C",52,24,3
"F","B",29,13,3
"F","B",18,33,5
"M","A",17,13,5
"M","B",40,7,5
"F","B",24,6,4
"M","D",16,5,4
"M","A",17,5,3
"M","C",15,1,4
"F","B",15,2,4
"F","B",15,4,3
"M","B",22,11,4
"M","C",33,3,2
"M","B",15,5,5
"M","A",26,2,3
"M","A",31,4,2
"M","B",21,8,3
"F","B",25,8,5
"F","C",25,2,4
"M","B",25,14,5
"M","B",34,16,5
"M","C",17,2,3
"M","D",15,19,5
"F","B",34,11,3
