"Var1","Var2","Var4","Var9","Var10"
"M","C",24,6,3
"F","A",16,1,4
"F","A",28,3,3
"M","D",16,5,5
"F","B",20,2,4
"F","A",31,17,2
"M","B",22,7,3
"F","B",25,12,3
"F","B",19,8,3
"F","C",41,5,4
"M","A",18,6,4
"M","A",32,19,4
"F","C",25,9,4
"M","C",22,7,4
"M","B",18,3,4
"F","D",22,12,4
"F","A",32,8,2
"M","A",18,6,5
"F","A",36,8,3
"F","A",37,1,2
"M","B",22,8,5
"F","B",22,6,3
"M","B",37,13,3
"F","D",20,6,4
"M","B",18,10,4
"F","A",15,5,5
"F","B",18,4,5
"M","A",17,6,5
"F","A",23,6,4
"F","D",33,7,3
"F","B",19,15,5
"F","A",34,0,2
"F","B",15,1,5
"M","B",19,2,3
"F","D",26,1,2
"F","B",17,2,3
"F","B",15,5,5
"F","A",32,5,4
"M","B",22,20,5
"F","B",26,5,5
"M","B",25,7,5
"M","B",33,5,5
"M","A",23,4,4
"F","C",25,5,5
"M","D",34,38,4
"F","B",21,2,4
"M","C",19,15,5
"M","A",31,7,3
"M","B",28,9,5
"F","B",28,7,5
"M","B",30,6,4
"M","A",28,5,2
"M","B",21,8,5
"F","A",25,12,3
"F","C",19,11,4
"M","B",15,4,3
"M","B",22,7,5
"F","A",25,3,2
"F","A",18,11,5
"M","B",36,9,3
"M","A",19,1,3
"F","D",35,8,3
"F","C",26,4,3
"F","A",33,2,3
"M","C",47,19,5
"F","B",22,8,4
"F","B",23,15,5
"F","B",18,2,3
"F","A",25,0,2
"F","A",28,3,4
"F","A",35,2,3
"M","B",17,4,4
"F","C",18,3,3
"F","A",38,8,2
"F","A",25,2,2
"F","B",18,2,3
"M","B",51,22,3
"F","C",22,6,3
"M","A",17,1,3
"F","A",33,7,4
"M","C",18,14,5
"M","B",30,14,5
"F","B",24,7,4
"M","C",22,13,5
"M","A",28,19,3
"F","A",43,13,3
"F","B",18,3,4
"M","A",16,1,3
"F","A",19,7,4
"F","A",25,1,3
"M","D",21,9,5
"F","C",17,6,5
"F","D",24,2,3
"F","A",24,11,4
"F","A",27,12,4
"M","B",16,4,5
"M","C",21,8,5
"F","A",26,8,3
"M","A",17,5,3
"F","C",24,14,5
"M","B",18,5,4
"F","A",38,4,2
"F","A",43,4,3
"F","B",15,14,5
"F","A",29,6,4
"F","C",16,8,5
"F","A",26,17,2
"M","C",17,11,5
"F","B",22,14,3
"M","B",23,6,5
"M","B",19,7,4
"M","A",21,6,3
"F","A",21,7,5
"F","B",33,32,5
"F","C",17,4,5
"M","A",15,1,3
"F","A",55,7,4
"M","A",24,10,3
"F","C",15,5,5
"F","B",19,4,4
"F","C",15,5,4
"F","B",24,5,3
"F","A",26,7,3
"F","A",20,5,5
"F","B",18,3,5
"M","B",17,3,3
"F","B",24,27,4
"F","C",15,6,3
"F","B",25,5,4
"M","C",21,12,5
"M","B",20,13,5
"M","A",18,4,3
"F","B",23,2,3
"M","A",31,17,5
"M","B",16,1,4
"M","B",42,22,4
"F","B",16,4,5
"M","B",22,18,5
"M","C",17,5,5
"F","C",24,18,3
"F","C",51,9,5
"F","D",20,2,4
"M","D",15,8,5
"M","C",16,6,5
"M","A",25,3,1
"F","A",19,7,3
"M","A",33,19,3
"F","A",29,6,1
"F","C",30,13,5
"M","A",27,4,5
"M","B",18,13,4
"F","D",47,38,5
"F","D",29,9,5
"F","B",15,9,3
"F","A",19,2,3
"F","A",17,7,3
"F","B",18,6,4
"F","A",30,3,4
"M","A",15,7,5
"F","C",45,9,3
"F","A",15,1,3
"F","A",29,1,3
"F","B",18,8,4
"M","B",15,7,3
"M","A",47,44,5
"F","A",21,19,4
"M","B",15,6,5
"F","C",50,13,2
"M","A",28,5,1
"F","B",30,3,3
"F","A",33,4,3
"M","B",30,7,5
"M","A",17,5,5
"F","B",24,9,5
"F","A",22,4,3
"F","A",27,3,4
"F","A",18,14,3
"F","D",16,4,5
"F","A",25,12,3
"F","C",39,17,5
"F","B",15,7,4
"M","A",17,2,3
"F","C",25,4,4
"M","A",15,1,3
"F","C",15,22,5
"M","B",18,15,5
"M","A",18,10,3
"F","C",49,17,4
"F","B",15,2,4
"M","B",30,5,3
"F","B",24,11,3
"F","A",18,9,5
"M","B",16,4,5
"F","C",21,5,5
"F","B",16,3,4
"M","C",23,10,3
"M","B",24,9,5
"M","A",15,1,3
"M","D",24,10,3
"F","D",32,7,3
"M","A",16,13,3
"F","C",23,3,4
"F","A",25,0,2
"F","C",26,4,3
"F","B",17,2,4
"F","A",21,7,4
"F","B",20,9,5
"F","A",26,3,3
"F","C",19,7,4
"F","C",26,4,5
"M","B",18,9,3
"F","B",32,23,5
"M","B",19,3,4
"F","B",20,4,3
"M","A",23,15,5
"M","A",31,12,3
"F","A",41,11,3
"F","B",16,2,3
"M","A",20,4,4
"M","B",30,3,4
"F","A",25,7,3
"F","C",15,2,4
"M","A",16,1,4
"M","B",18,3,3
"F","B",17,2,3
"M","C",29,4,2
"M","B",44,14,4
"M","C",23,2,3
"F","B",16,2,3
"F","B",17,4,5
"M","B",20,31,5
"F","A",25,19,5
"F","B",22,10,5
"F","B",18,1,3
"F","B",34,19,5
"M","B",17,7,5
"M","B",15,4,6
"M","B",47,20,3
"F","B",37,25,3
"M","B",35,22,5
"M","B",28,9,4
"F","A",16,8,5
"M","C",17,7,5
"F","B",25,13,5
"F","A",18,4,5
"M","D",16,2,3
"M","A",28,9,3
"F","A",31,2,3
"F","A",29,4,4
"F","B",17,1,4
"M","C",43,11,5
"M","B",17,6,5
"M","A",28,8,2
"F","B",19,6,4
"F","B",22,5,3
"M","B",31,16,4
"F","C",45,24,5
"F","B",18,5,4
"M","C",35,8,5
"F","A",19,6,4
"F","B",20,7,5
"F","B",41,8,4
"M","B",28,4,1
"F","A",20,4,5
"F","B",20,6,3
"F","B",17,2,4
"M","A",43,32,4
"F","C",23,15,5
"M","C",15,8,5
"F","C",24,25,5
"F","D",28,6,5
"F","D",40,5,5
"F","D",17,9,5
"F","B",17,4,4
"M","B",16,3,4
"F","A",17,7,4
"M","C",15,4,3
"F","A",20,5,4
"F","A",60,12,2
"M","B",19,4,5
"F","A",25,1,3
"F","A",40,16,3
"F","C",17,1,4
"M","B",31,7,2
"F","C",30,6,3
"F","B",47,33,5
"M","C",17,1,3
"F","A",39,9,4
"F","B",31,6,5
"F","C",18,3,3
"M","B",17,4,5
"M","B",20,7,5
"M","B",27,18,4
"M","B",17,9,5
"M","A",27,7,2
"M","D",16,8,5
"M","C",15,25,5
"M","B",18,1,3
"F","A",21,5,5
"M","B",20,11,5
"M","A",19,4,4
"M","A",17,2,4
"M","B",17,2,4
"F","A",46,8,5
"M","C",26,17,5
"M","C",19,8,5
"M","A",19,1,4
"F","A",30,2,3
"F","B",23,2,4
"M","B",17,5,5
"F","B",31,11,3
"M","A",19,1,4
"F","A",15,5,5
"M","B",17,1,3
"F","B",27,7,3
"M","A",17,5,5
"M","C",18,4,4
"F","A",33,1,3
"M","A",22,11,5
"F","B",17,3,3
"F","C",15,1,5
"M","A",27,29,3
"F","A",28,5,4
"F","B",25,11,4
"M","B",15,4,5
"F","C",31,1,3
"F","A",28,8,4
"F","C",18,3,4
"F","A",15,4,5
"M","B",15,5,3
"F","A",41,6,4
"F","B",48,3,3
"M","B",22,3,3
"M","D",20,8,4
"M","B",16,2,4
"M","A",31,11,5
"F","B",19,3,3
"F","A",19,5,3
"F","A",31,8,4
"F","D",16,6,4
"F","D",31,30,5
"M","A",28,13,3
"M","B",17,10,5
"F","A",39,10,3
"M","C",21,4,5
"F","B",27,5,4
"M","A",26,9,4
"M","A",22,6,4
"F","A",29,1,2
"F","C",28,4,3
"F","A",23,7,3
"M","B",23,21,5
"F","A",16,3,3
"M","B",25,1,4
"M","B",42,9,4
"M","B",26,2,3
"F","B",22,7,4
"F","A",29,7,3
"F","A",15,27,5
"F","B",24,12,5
"F","B",20,15,5
"M","B",40,14,5
"F","C",21,10,5
"F","B",19,2,4
"F","C",18,1,4
"F","D",15,4,5
"F","A",35,24,5
"F","A",28,10,3
"F","B",17,2,4
"F","B",15,1,4
"F","A",27,2,2
"M","A",28,9,3
"F","A",28,1,3
"M","D",15,4,3
"M","B",18,6,5
"F","C",18,10,5
"M","B",17,1,3
"F","C",33,14,4
"M","A",36,9,5
"M","B",24,7,5
"F","A",32,2,2
"M","D",23,11,5
"M","A",27,11,3
"M","A",26,13,3
"F","D",15,1,4
"F","A",25,22,2
"F","A",36,7,3
"F","C",18,4,5
"F","A",34,5,3
"M","A",38,5,5
"F","B",22,11,4
"M","C",16,5,5
"F","C",30,1,3
"M","B",23,3,4
"F","A",24,2,3
"F","C",22,10,5
"M","B",21,5,5
"M","B",17,6,5
"F","D",30,12,5
"F","A",15,2,3
"F","A",25,25,3
"M","B",20,10,3
"F","B",36,12,3
"F","A",15,5,5
"F","C",36,15,4
"F","A",27,7,2
"F","B",27,11,4
"F","B",19,6,5
"F","C",44,3,3
"M","C",42,41,5
"F","D",18,6,5
"F","C",26,22,3
"F","C",39,10,5
"F","A",21,25,5
"F","A",15,9,4
"F","B",18,5,3
"M","A",36,4,4
"F","C",20,15,5
"M","B",22,11,3
"F","B",25,8,4
"M","D",19,11,5
"M","A",32,12,3
"F","A",25,9,2
"M","A",19,2,4
"F","A",18,7,3
"M","C",20,2,4
"F","C",33,13,4
"F","B",41,9,5
"F","B",21,8,4
"F","B",19,1,3
"M","C",25,9,5
"F","A",29,8,3
"M","A",25,1,3
"M","D",16,5,4
"F","A",22,3,4
"M","B",20,11,5
"F","A",22,1,3
"F","B",25,3,2
"M","A",18,4,4
"F","A",16,4,4
"M","B",16,2,4
"F","B",23,2,4
"M","A",16,1,3
"F","B",90,43,3
"F","A",21,4,4
"F","A",30,11,5
"M","B",34,7,3
"M","C",15,11,4
"F","B",17,1,4
"F","A",17,6,3
"F","A",32,9,2
"F","B",25,1,4
"F","C",15,4,5
"F","A",18,10,5
"F","A",18,5,5
"M","A",25,2,1
"F","C",23,17,5
"M","B",18,9,5
"F","B",17,1,3
"F","A",15,3,4
"M","B",15,1,3
"F","A",35,15,5
"F","A",19,1,4
"F","B",27,1,3
"F","D",27,1,4
"F","A",25,9,3
"F","B",21,7,4
"F","A",27,9,3
"M","D",22,10,5
"F","C",18,2,3
"M","B",23,14,5
"F","C",16,12,5
"M","B",17,5,4
"F","A",19,2,3
"F","A",17,3,4
"M","B",17,3,4
"M","A",24,11,3
"M","C",20,1,3
"M","B",28,5,5
"F","C",23,10,5
"M","C",70,24,4
"F","C",25,15,5
"M","C",29,13,3
"M","D",16,8,3
"M","C",19,12,5
"F","A",49,9,4
"M","A",57,21,4
"F","A",21,7,5
"M","B",31,20,4
"M","C",25,4,5
"F","B",61,27,4
"F","C",17,13,5
"M","B",51,11,5
"F","B",21,5,3
"F","A",24,6,3
"M","B",18,2,3
"M","A",26,20,5
"F","A",31,13,5
"M","C",29,8,5
"M","A",26,1,3
"F","A",32,5,3
"F","A",27,20,2
"M","B",16,6,5
"F","A",24,16,4
"F","B",34,43,5
"M","A",26,9,3
"M","A",25,6,3
"F","A",25,8,4
"F","C",16,2,4
"M","C",17,9,5
"F","B",18,8,3
"F","A",17,2,3
"F","B",34,12,3
"M","C",22,6,5
"M","B",20,5,5
"F","A",15,4,3
"M","B",21,4,3
"F","C",47,22,4
"M","C",20,14,5
"F","C",21,10,5
"M","B",32,12,3
"F","A",27,2,3
"M","A",35,17,5
"F","C",28,21,3
"M","D",16,4,5
"F","A",27,13,5
"F","C",34,12,5
"F","B",16,2,3
"F","C",19,4,5
"F","B",15,6,4
"F","B",18,1,3
"F","B",22,4,5
"F","B",22,7,3
"M","B",18,2,3
"M","B",15,9,5
"M","C",20,3,4
"F","B",18,11,5
"M","A",32,28,4
"F","C",16,3,3
"M","D",31,22,5
"F","B",16,2,3
"M","B",16,1,3
"M","B",15,1,4
"F","A",31,3,3
"F","A",26,12,5
"F","B",20,4,4
"F","D",25,15,3
"F","A",29,1,3
"F","B",17,5,5
"M","B",23,12,5
"M","A",25,9,3
"F","A",16,4,4
"M","D",18,12,4
"M","C",16,5,5
"F","C",32,15,4
"M","C",17,4,4
"M","A",29,5,3
"F","B",26,1,4
"M","B",30,12,3
"F","B",18,3,3
"F","C",17,1,3
"F","B",15,4,4
"F","C",30,3,3
"F","A",26,7,3
"M","C",22,9,5
"M","A",26,1,2
"M","C",29,5,4
"F","A",26,5,5
"M","C",24,10,3
"F","B",17,1,3
"M","C",20,8,3
"M","A",26,16,5
"M","D",20,2,5
"F","B",25,10,4
"F","A",15,4,5
"M","C",16,7,5
"F","A",18,2,3
"M","A",28,13,5
"F","B",22,9,3
"M","C",25,7,5
"M","B",16,13,5
"F","A",44,8,3
"M","B",35,5,4
"F","A",36,21,4
"F","A",38,4,3
"F","B",31,13,4
"M","A",40,12,2
"M","C",17,2,3
"M","C",38,13,5
"M","C",33,5,5
"F","B",17,7,5
"F","B",34,13,3
"F","A",19,6,4
"F","B",19,5,3
"F","D",16,5,4
"M","C",17,9,5
"F","A",33,21,5
"M","C",16,5,5
"F","B",15,2,3
"M","B",22,11,5
"M","B",16,5,5
"F","B",27,8,4
"F","B",20,6,3
"F","B",17,1,3
"M","B",27,20,3
"M","B",36,30,4
"F","B",20,12,4
"M","B",22,6,4
"M","C",30,3,2
"M","B",15,20,5
"F","B",17,3,4
"F","B",15,5,5
"F","B",27,8,5
"M","C",17,5,5
"F","A",26,6,3
"M","C",16,12,5
"M","C",19,18,5
"F","A",35,9,2
"M","C",25,15,5
"F","A",18,2,3
"F","A",22,6,5
"M","D",36,18,3
"M","A",48,7,4
"F","B",15,8,3
"F","B",33,12,3
"F","A",33,0,3
"M","C",18,10,5
"M","D",21,15,5
"M","C",30,15,3
"F","A",30,5,3
"F","D",34,12,5
"F","A",27,17,2
"F","A",23,6,3
"M","B",18,4,5
"F","B",16,5,3
"M","B",22,5,4
"M","A",35,17,4
"F","C",26,3,2
"F","A",25,3,2
"M","B",22,6,5
"M","B",43,20,5
"M","A",21,7,4
"F","C",26,7,4
"M","C",22,20,5
"M","C",16,5,3
"M","C",16,6,5
"M","B",18,8,5
"F","C",20,3,3
"F","C",21,1,3
"F","A",27,1,3
"M","B",30,9,5
"F","B",28,13,3
"F","A",21,1,4
"F","A",26,1,3
"F","A",40,2,2
"F","A",27,3,4
"F","D",33,10,3
"M","C",19,5,5
"M","A",41,25,3
"M","B",23,23,4
"F","A",43,5,4
"M","B",18,5,5
"M","A",15,5,5
"M","A",28,8,3
"M","A",15,4,5
"F","D",23,7,5
"M","B",61,11,5
"F","A",35,6,3
"M","A",26,1,2
"M","D",21,12,5
"F","B",17,6,5
"M","A",17,7,5
"F","B",15,4,5
"M","B",19,5,4
"M","B",19,26,6
"M","D",24,10,5
"M","C",17,4,5
"M","B",20,11,5
"M","A",17,5,5
"F","C",25,5,5
"M","B",20,5,5
"M","A",15,23,4
"M","B",25,18,5
"F","B",58,26,4
"F","D",15,10,5
"F","B",17,1,3
"F","A",16,4,3
"F","C",33,1,3
"F","A",17,1,3
"M","D",27,19,5
"M","C",21,8,5
"M","C",41,16,5
"M","B",17,4,5
"F","D",16,4,3
"M","B",29,11,4
"F","A",25,9,4
"F","A",18,6,3
"F","C",30,11,2
"F","B",32,14,3
"M","C",25,1,4
"F","D",25,4,5
"F","D",25,2,3
"F","B",20,8,5
"F","B",18,4,3
"F","B",15,13,4
"M","B",27,4,3
"F","B",19,11,5
"M","C",30,10,4
"F","B",15,4,4
"M","C",15,4,5
"F","A",27,1,4
"M","C",27,5,5
"F","B",18,4,3
"M","C",33,10,5
"F","C",25,1,3
"F","B",18,4,3
"M","C",22,23,5
"M","B",19,7,4
"F","D",17,2,3
"M","A",23,9,5
"F","B",17,19,5
"M","A",22,12,3
"F","A",27,1,3
"M","A",20,4,5
"M","B",37,19,4
"M","C",19,3,4
"M","B",17,1,4
"F","A",31,11,3
"F","A",58,46,3
"M","B",16,3,4
"F","A",28,3,1
"F","B",21,3,4
"M","B",15,1,4
"F","A",27,2,3
"F","A",28,14,3
"F","B",17,1,3
"F","D",33,8,3
"F","A",40,1,4
"M","A",29,19,5
"F","B",21,9,3
"M","B",23,11,5
"M","A",15,4,5
"M","B",19,16,5
"F","B",22,13,4
"F","C",23,5,5
"M","A",19,10,5
"F","A",41,5,5
"M","A",16,3,4
"F","B",28,16,3
"F","A",34,5,3
"M","A",22,16,3
"F","A",39,0,3
"F","C",15,10,5
"F","B",17,21,5
"F","B",24,7,5
"F","A",25,3,2
"F","C",35,5,4
"F","A",27,5,2
"F","A",16,3,3
"F","D",21,10,5
"F","C",29,12,4
"F","A",51,42,4
"F","B",31,6,4
"F","B",33,4,3
"F","B",17,6,3
"F","C",27,8,2
"M","B",19,8,5
"M","B",15,4,3
"F","D",32,2,2
"M","B",20,4,4
"F","B",18,4,4
"F","A",28,3,3
"F","C",22,6,3
"M","B",16,1,4
"F","B",25,9,5
"F","D",27,5,3
"M","C",29,4,5
"M","B",15,2,4
"M","B",17,1,4
"F","A",28,10,3
"F","A",37,9,3
"F","A",26,3,1
"F","A",18,2,4
"M","B",15,1,5
"F","B",15,7,3
"F","A",21,5,4
"F","C",15,1,4
"F","B",24,9,5
"F","B",20,4,3
"M","B",40,8,4
"M","B",30,4,5
"F","A",19,4,4
"F","B",40,37,5
"F","C",43,9,3
"M","A",22,4,5
"F","C",48,16,3
"M","B",33,6,4
"F","A",27,2,4
"F","C",28,6,5
"F","A",25,0,3
"F","B",26,9,5
"F","A",32,5,2
"M","B",18,5,4
"F","B",16,4,5
"F","C",38,7,3
"M","B",25,2,4
"M","C",16,3,4
"M","C",22,13,3
"M","A",20,8,5
"F","B",16,10,5
"M","C",25,16,5
"F","B",21,5,3
"F","A",36,21,5
"F","C",48,14,4
"F","B",38,9,5
"M","C",22,3,3
"F","B",27,13,3
"M","C",36,21,4
"F","A",15,6,4
"F","C",16,8,5
"F","C",27,7,2
"F","C",18,10,5
"F","A",40,16,3
"M","A",15,2,4
"M","B",32,6,3
"F","B",17,2,4
"M","B",18,7,4
"F","B",29,14,4
"M","A",16,5,5
"F","A",18,4,5
"M","B",43,5,5
"F","D",15,5,5
"F","B",18,5,5
"F","B",17,7,3
"F","C",18,3,3
"M","B",28,19,5
"M","B",15,4,5
"M","B",21,7,5
"F","B",17,4,6
"M","B",17,6,3
"F","A",16,1,4
"F","B",37,10,3
"M","D",17,4,4
"F","B",18,2,4
"F","B",16,3,3
"F","C",23,4,3
"M","A",29,4,4
"M","B",20,4,5
"F","A",26,1,3
"F","B",30,6,5
"F","C",34,14,3
"M","B",22,21,3
"M","B",15,16,4
"M","A",22,13,5
"F","B",32,20,5
"F","C",17,16,5
"F","C",28,13,3
"F","B",32,7,4
"F","B",27,7,4
"F","A",20,10,5
"F","B",17,3,3
"F","C",17,6,5
"M","B",22,8,5
"M","B",28,5,4
"F","D",16,1,3
"F","A",28,4,2
"F","B",32,13,5
"M","B",16,5,4
"F","B",15,5,6
"F","A",20,2,3
"M","C",26,7,4
"F","C",18,3,3
"M","A",32,1,4
"M","B",15,6,5
"F","D",15,4,4
"F","C",34,9,4
"M","B",18,4,3
"M","B",18,4,5
"M","A",21,8,5
"M","A",25,22,5
"F","B",20,4,3
"M","A",23,4,5
"F","A",33,1,4
"M","B",17,2,5
"F","B",19,6,3
"M","B",19,4,5
"F","B",25,5,5
"F","A",25,2,3
"M","B",34,17,5
"F","B",17,4,4
"M","A",23,8,4
"M","B",18,2,4
"M","B",32,9,4
"M","D",29,14,5
"M","A",16,16,5
"F","C",16,9,5
"F","A",21,2,3
"F","D",21,10,4
"F","B",18,4,4
"M","D",20,4,4
"F","B",30,4,3
"F","A",15,1,3
"M","B",16,1,4
"F","B",19,7,3
"F","D",54,9,5
"F","B",28,3,3
"F","B",25,7,3
"M","B",16,13,5
"M","B",23,13,5
"F","B",15,1,3
"F","B",28,10,3
"M","C",19,3,4
"M","A",25,6,3
"M","D",41,18,3
"M","A",17,7,5
"F","B",17,2,3
"F","B",21,8,3
"M","A",17,4,5
"F","B",15,5,3
"F","A",20,10,5
"F","C",28,21,5
"F","A",21,21,5
"F","B",16,5,4
"M","A",31,11,3
"F","C",23,6,3
"F","A",24,14,4
"F","D",33,6,3
"M","A",30,6,2
"M","B",24,8,3
"M","A",34,28,5
"F","C",19,14,4
"F","D",44,17,3
"F","C",17,7,3
"F","C",26,2,3
"M","D",48,6,5
"F","A",29,2,3
"F","C",40,9,5
"F","A",31,6,3
"F","A",28,6,4
"M","B",25,8,3
"F","C",27,12,4
"F","D",16,4,5
"F","B",17,9,5
"F","A",32,5,3
"M","A",25,12,3
"M","B",15,5,4
"M","A",22,7,5
"F","B",24,21,4
"M","C",18,19,5
"M","A",28,3,4
"F","C",15,1,2
"F","B",16,17,5
"M","A",15,3,4
"F","B",21,9,3
"M","B",17,12,5
"F","A",32,21,4
"F","C",24,8,4
"F","C",20,28,5
"F","B",18,4,4
"M","D",22,13,5
"F","A",34,15,4
"M","A",26,2,3
"M","D",15,4,5
"F","A",15,3,4
"M","A",16,4,4
"M","A",24,4,3
"M","B",20,5,3
"M","B",35,7,5
"M","B",18,3,4
"F","A",25,4,1
"F","C",30,14,4
"M","B",19,5,5
"F","A",15,5,3
"F","A",16,3,3
"M","C",24,10,5
"M","A",16,3,3
"F","B",24,6,3
"M","D",16,1,3
"F","B",17,8,5
"F","C",15,4,4
"F","A",41,4,2
"M","D",22,21,5
"F","A",45,31,3
"M","C",17,2,3
"M","B",18,6,5
"F","B",21,5,3
"M","A",26,22,5
"F","B",29,24,3
"F","A",37,12,3
"F","B",15,2,3
"F","D",20,2,4
"F","A",26,1,5
"F","D",49,10,2
"F","A",26,4,2
"M","A",39,3,4
"M","B",16,13,4
"F","B",36,13,4
"F","A",20,6,4
"F","A",33,0,2
"F","B",19,3,3
"F","B",22,4,4
"M","C",26,1,4
"M","A",55,9,2
"M","B",22,8,5
"F","B",18,3,4
"F","A",31,29,3
"F","A",26,4,3
"M","C",20,6,3
"M","A",17,22,5
"M","C",40,9,3
"F","A",17,2,3
"F","B",23,15,5
"F","A",21,9,4
"F","C",23,12,4
"F","B",24,9,5
"M","B",18,5,3
"F","B",16,19,5
"F","C",16,12,3
"F","B",18,9,3
"M","A",26,12,5
"F","C",17,2,3
"M","B",31,19,5
"F","A",15,16,5
"F","B",16,1,3
"F","B",34,25,2
"F","C",31,2,4
"M","C",16,13,6
"F","A",19,5,4
"F","C",33,6,5
"F","B",24,5,5
"M","C",21,8,5
"M","A",27,1,3
"F","A",16,3,4
"F","A",15,1,3
"M","C",29,4,4
"F","C",16,4,4
"F","A",28,5,3
"M","B",22,12,5
"F","B",20,3,3
"F","B",26,1,2
"F","C",24,5,3
"F","A",26,2,3
"F","D",16,5,5
"M","A",29,8,3
"F","A",55,15,4
"F","B",20,5,5
"M","A",24,13,5
"F","B",20,12,5
"M","A",18,1,4
"M","B",18,3,4
"M","B",33,17,5
"M","B",17,4,3
"F","A",27,11,3
"M","B",20,3,3
"F","C",31,2,3
"F","B",15,1,4
"M","C",25,4,4
"F","D",29,1,4
"M","D",23,7,3
"M","A",16,5,4
"F","A",43,2,3
"M","A",34,2,3
"M","B",28,9,4
"F","B",21,4,5
"M","A",15,4,5
"F","A",25,2,3
"M","B",20,7,5
"F","B",18,4,5
"F","B",24,5,4
"F","C",19,10,5
"F","C",17,3,4
"M","A",32,4,5
"F","B",16,5,5
"M","A",25,8,5
"F","A",23,8,5
"F","B",17,4,4
"M","B",17,2,4
"F","D",25,16,5
"F","B",15,6,4
"F","C",35,2,4
"F","B",30,9,5
"F","A",16,2,4
"M","C",27,12,3
"M","B",29,2,4
"F","B",15,9,5
"M","B",25,22,5
"F","B",26,11,4
"M","A",20,8,3
"F","A",26,2,4
"M","C",22,15,5
"F","A",30,7,4
"F","A",15,5,3
"F","B",21,6,5
"M","A",16,4,5
"F","C",16,6,5
"F","B",18,5,4
"F","C",15,1,3
"F","C",15,7,5
"F","B",36,8,4
"F","A",28,2,5
"F","C",16,5,4
"F","A",18,11,4
"F","D",20,19,5
"F","A",20,2,4
"M","B",15,1,4
"F","C",16,13,5
"F","C",20,6,5
"F","A",19,1,4
"F","A",31,15,4
"F","B",16,4,4
"M","A",26,1,3
"M","A",22,5,3
"M","B",21,6,3
"F","C",31,2,4
"M","B",32,9,6
"M","B",19,7,3
"F","A",25,2,2
"M","A",15,2,4
"F","B",20,4,4
"F","C",26,3,1
"F","A",25,2,3
"F","A",42,13,3
"F","A",30,5,2
"F","A",27,13,3
"F","A",18,8,3
"F","B",17,3,3
"F","D",37,20,3
"F","A",17,3,4
"F","A",19,5,3
"M","B",36,18,5
"F","C",45,13,5
"F","A",18,2,3
"F","A",20,6,4
"F","C",35,14,5
"F","A",38,14,5
"M","C",15,6,5
"F","A",32,2,2
"F","B",25,3,4
"M","C",20,8,5
"F","C",29,3,2
"F","B",15,1,4
"M","B",16,19,5
"M","B",15,5,4
"M","B",17,2,4
"F","C",50,3,1
"F","A",26,8,2
"F","C",24,15,5
"M","A",20,7,5
"M","C",17,13,5
"M","A",15,6,4
"M","A",21,4,5
"M","B",16,11,3
"M","D",29,13,4
"F","B",44,19,3
"F","A",23,4,3
"M","C",28,1,4
"M","B",36,20,3
"F","C",29,3,3
"M","B",18,5,3
"F","B",26,1,3
"M","B",23,4,3
"M","B",18,8,4
"M","B",24,5,5
"M","B",16,11,5
"F","B",23,7,5
"M","B",24,23,3
"F","D",15,4,3
"F","C",16,1,3
"M","A",26,9,3
"F","A",24,9,3
"M","C",22,7,3
"F","A",34,8,1
"M","B",25,6,3
"F","A",20,4,4
"F","B",31,10,4
"F","A",32,17,5
"F","C",34,9,3
"F","B",40,26,4
"M","A",30,9,5
"F","A",25,5,3
"F","B",20,26,3
"M","B",30,16,5
"F","A",30,4,2
"F","B",15,1,3
"F","A",20,12,4
"F","C",15,5,5
"M","C",26,12,5
"F","C",17,4,3
"F","B",35,11,5
"F","C",15,10,5
"M","A",21,4,4
"F","B",42,20,4
"M","A",16,3,3
"M","B",17,5,3
"F","A",28,4,3
"F","B",27,12,4
"M","C",15,6,5
"F","C",30,14,4
"M","D",37,13,6
"F","A",16,5,3
"M","C",15,2,4
"F","A",28,1,2
"M","A",33,12,4
"M","B",21,7,3
"F","A",16,2,3
"M","C",29,12,5
"F","C",16,14,5
"M","C",16,15,5
"F","C",15,4,5
"F","D",27,3,3
"F","C",28,2,3
"F","A",28,8,3
"M","B",22,18,5
"F","A",17,4,3
"F","A",15,2,3
"M","B",16,5,5
"M","D",44,24,4
"F","A",23,2,4
"F","A",31,3,2
"F","A",33,16,5
"F","B",19,9,3
"M","C",24,4,4
"F","C",33,3,2
"F","A",25,2,3
"F","A",18,6,4
"M","A",32,3,4
"F","C",36,19,4
"F","B",16,1,4
"F","B",60,12,4
"F","A",25,1,4
"F","B",17,3,3
"F","D",27,6,3
"M","B",20,4,4
"F","A",26,6,4
"M","B",32,6,3
"M","C",41,17,5
"M","B",19,3,5
"M","B",22,7,4
"F","B",17,8,3
"F","B",24,4,4
"F","A",34,6,3
"F","A",25,9,5
"F","A",36,4,3
"F","B",19,2,4
"F","A",24,5,6
"F","A",15,5,5
"M","A",33,32,3
"M","C",19,18,5
"F","A",34,2,3
"F","B",42,18,4
"M","A",29,13,3
"F","A",15,5,3
"M","A",29,7,5
"F","C",15,2,3
"F","A",27,16,3
"M","A",17,10,4
"F","B",22,5,4
"F","B",18,4,4
"M","B",33,5,3
"M","C",21,11,5
"F","A",32,2,4
"F","A",27,1,5
"M","B",26,1,3
"F","B",34,7,5
"M","B",20,6,5
"F","A",15,12,4
"F","A",41,16,3
"F","B",15,2,4
"F","B",15,3,4
"F","D",23,3,3
