"가구구분코드","가구원수","취업인원수","노인가구여부","모자가구여부","맞벌이가구여부","일반가구여부","세대구분코드","배우자코드","가구주_성별코드","가구주_연령","가구주_학력코드","가구주_수학구분코드","가구주_취업여부","가구주_10차산업분류코드","가구주_7차직업분류코드","거처구분코드","자동차보유대수","입주형태코드","월세평가금액","전세보증금","월세사글세","주거용전용면적","주택소유유무","가중값","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가계지출_소비지출_식료품비주류음료구입비","가계지출_소비지출_주류담배구입비","가계지출_소비지출_의류신발구입비","가계지출_소비지출_주거수도광열비","가계지출_소비지출_가정용품가사서비스이용금액","가계지출_소비지출_보건제품구입비","가계지출_소비지출_교통비","가계지출_소비지출_통신비","가계지출_소비지출_오락문화비","가계지출_소비지출_교육비","가계지출_소비지출_음식숙박비","가계지출_소비지출_기타상품서비스이용금액","가계지출_비소비지출금액","도시읍면부구분코드"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",59,"대학교(3년제 이하)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","아 파 트",2,"자기집",700,0,160000,49,"있음",2126.729,"2분위","3분위","200~300만원 미만",1193166,643421,215223,0,0,138874,2130,917,45033,33202,21567,0,165267,128491,634110,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",65,"중학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","장치,기계조작 및 조립 종사자","다세대주택",2,"자기집",400,0,75000,76,"있음",920.4526,"5분위","10분위","700만원 이상",4054148,3416599,878816,0,138600,370937,107358,980533,394826,137891,53675,5000,294150,230834,1318630,"도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","여자",30,"대학교(4년제 이상)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","아 파 트",2,"자기집",800,0,5e+05,73,"있음",243.2352,"4분위","7분위","500~600만원 미만",2655295,1825959,103650,4215,129590,166421,2760,11667,82439,99268,428970,0,593833,499992,802222,"비도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",32,"고등학교","졸업","취업","운수 및 창고업","단순노무 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",149,17000,0,40,"없음",648.9523,"3분위","5분위","300~400만원 미만",2040983,1577855,175938,144600,28633,173986,43652,10870,268551,44849,310890,0,636310,83004,558437,"비도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","남자",52,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"보증부 월세",300,1000,0,25,"없음",837.3556,"1분위","1분위","100~200만원 미만",1135507,1022780,136902,104718,18450,324300,11500,20445,210500,89672,9433,0,94653,30000,0,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",49,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",554,5000,0,31,"없음",2957.6564,"4분위","8분위","600~700만원 미만",4933446,3200538,114030,159715,66943,697365,2946,6000,24142,292986,81360,191167,837050,261608,1351153,"비도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",74,"무학","무학(또는 해당없음)","취업","보건업 및 사회복지사업","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",400,0,80000,79,"있음",1123.6465,"1분위","2분위","100~200만원 미만",1347454,1058238,368118,39600,12833,69152,14200,405847,25833,71000,37720,0,204000,51499,148128,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",48,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",2,"자기집",1854,0,6e+05,127,"있음",223.8032,"5분위","9분위","700만원 이상",3824235,2350911,314630,1250,3225,247170,704483,584137,323715,137556,190759,0,184135,43602,2261984,"도시"
"근로자외 가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",69,"초등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","서비스 종사자","단독주택(다가구주택 포함)",0,"자기집",230,0,320000,132,"있음",1968.9962,"1분위","2분위","100~200만원 미만",593276,556717,248182,5333,28333,58597,12333,113100,21667,33000,4750,0,17167,16667,191533,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",74,"중학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"전세",135,15000,0,94,"없음",835.5094,"1분위","2분위","100~200만원 미만",865640,810973,157926,11700,10000,165562,8680,342633,16000,147133,7217,0,30000,77216,64690,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",25,"대학교(4년제 이상)","졸업","취업","교육 서비스업","전문가 및 관련 종사자","다세대주택",1,"전세",352,1e+05,0,45,"없음",5755.0542,"2분위","4분위","300~400만원 미만",3674446,3104687,120430,135617,55247,259940,59815,369331,178000,59439,256330,0,667438,353827,597563,"도시"
"근로자외 가구",2,2,"아님","아님","아님","해당","2세대","있음(비동거)","여자",62,"대학원(석사)","졸업","취업","교육 서비스업","전문가 및 관련 종사자","아 파 트",2,"자기집",1750,0,1050000,85,"있음",3246.4766,"5분위","10분위","700만원 이상",9708364,6380975,355155,37353,124317,179108,1486757,54180,1220346,112380,3446068,0,1059500,4893823,4926405,"도시"
"근로자외 가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",82,"중학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",0,"자기집",520,0,350000,114,"있음",1568.3326,"4분위","8분위","600~700만원 미만",2941557,2048051,902097,0,0,257412,50520,171067,57915,69597,271000,12500,417100,174582,978764,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",41,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","아 파 트",1,"사택",1000,0,0,49,"없음",134.7,"3분위","6분위","400~500만원 미만",5026955,3812599,308203,299040,2333,958490,154090,323713,216665,63549,197559,0,699933,346369,1121031,"비도시"
"근로자외 가구",5,1,"아님","아님","아님","해당","2세대","있음(동거)","여자",43,"대학교(3년제 이하)","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","서비스 종사자","아 파 트",1,"자기집",393,0,120000,63,"있음",3071.5777,"4분위","8분위","500~600만원 미만",4183655,2007256,280607,134730,71323,507275,119157,363377,53000,171687,17817,520180,192523,343245,2140430,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",59,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",840,0,2e+05,60,"있음",1907.0232,"3분위","6분위","400~500만원 미만",3011545,2129561,504538,34602,85267,188817,182590,377806,175000,82082,22700,0,400717,259308,1169167,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",35,"대학교(4년제 이상)","졸업","취업","도매 및 소매업","전문가 및 관련 종사자","아 파 트",1,"자기집",660,0,230000,76,"있음",797.1212,"3분위","6분위","400~500만원 미만",3118399,2135922,300077,6863,9000,281640,102013,115600,256251,89790,95191,0,337234,201996,1791330,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",71,"중학교","졸업","비취업","기타,무직","기타,무직","연립주택",1,"자기집",310,0,85000,46,"있음",785.0092,"1분위","2분위","100~200만원 미만",1929420,1661708,404194,0,18333,217550,20450,262823,133725,0,4627,0,68000,186728,143750,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",30,"대학교(4년제 이상)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","아 파 트",0,"보증부 월세",710,40000,0,32,"없음",4246.556,"2분위","3분위","200~300만원 미만",2719167,2425699,134714,19008,70517,592613,71600,73200,47058,43500,660828,0,615950,112234,515787,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",84,"고등학교","졸업","비취업","기타,무직","기타,무직","다세대주택",0,"자기집",330,0,120000,75,"있음",720.288,"1분위","2분위","200~300만원 미만",3802851,2657486,242361,0,80768,174590,43775,1769540,14333,32090,40400,1e+05,208700,102778,24000,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",47,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","아 파 트",1,"보증부 월세",1000,20000,0,84,"없음",1507.1936,"3분위","6분위","400~500만원 미만",5391629,4610138,112402,259157,177027,1151447,120405,110103,98339,68584,177227,0,370578,421476,185555,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",33,"대학교(4년제 이상)","졸업","취업","제조업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",350,3000,0,25,"없음",1723.0722,"1분위","2분위","100~200만원 미만",1322219,955170,64277,55400,0,357825,1417,0,52050,105568,31667,0,61800,31336,35243,"비도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",39,"대학교(4년제 이상)","졸업","취업","정보통신업","전문가 및 관련 종사자","오피스텔",0,"보증부 월세",656,10000,0,35,"없음",1196.2384,"2분위","3분위","200~300만원 미만",2354400,1984492,144127,4067,353322,703493,38483,21127,76456,66066,109293,0,298900,157021,146530,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",54,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","아 파 트",2,"자기집",650,0,220000,85,"있음",124.6023,"5분위","10분위","700만원 이상",10228042,5719423,545048,178210,151160,580678,114250,758164,442180,202531,231073,4110000,695533,163350,4724200,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",38,"고등학교","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",1,"전세",1300,330000,0,85,"있음",2147.112,"4분위","8분위","600~700만원 미만",4502678,3225176,368530,7527,246300,163865,1277040,306140,483482,104993,332567,604917,812352,389989,1277502,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",56,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","아 파 트",2,"자기집",1260,0,630000,84,"있음",1238.0775,"4분위","7분위","500~600만원 미만",3519220,2835694,539068,6400,212250,216690,78425,15925,164676,76982,5800,0,629353,311704,1796350,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",50,"고등학교","졸업","취업","제조업","사무 종사자","아 파 트",1,"전세",600,170000,0,74,"없음",492.9881,"5분위","9분위","700만원 이상",5375110,5068350,345543,65125,80780,299997,69985,878528,502833,181345,326642,433642,609815,555166,2162600,"도시"
"근로자가구",2,2,"아님","아님","아님","해당","2세대","없음","남자",60,"대학교(3년제 이하)","졸업","취업","금융 및 보험업","전문가 및 관련 종사자","아 파 트",1,"전세",400,35000,0,57,"있음",833.8802,"5분위","9분위","700만원 이상",10158706,8263974,756266,302954,409950,143600,39330,1421574,444468,1800,584643,0,1949844,648131,2951700,"비도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","2세대","없음","여자",59,"대학교(3년제 이하)","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",300,0,50000,56,"있음",980.0979,"1분위","2분위","100~200만원 미만",1451987,1267661,476200,0,16300,55814,26300,151900,55500,111765,83915,0,56800,70359,114000,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",34,"대학원(박사)","재학","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","다세대주택",1,"전세",792,220000,0,29,"없음",1133.5025,"3분위","6분위","400~500만원 미만",2880859,2471937,343671,158033,150800,148512,107917,203850,402747,95446,79160,230000,1062448,688034,616551,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",56,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","단순노무 종사자","아 파 트",1,"영구임대",294,20000,0,39,"없음",664.038,"1분위","2분위","100~200만원 미만",776287,670351,150325,144667,0,128447,28150,5233,73590,24750,99283,0,86282,24833,2667,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",35,"대학교(3년제 이하)","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","서비스 종사자","오피스텔",0,"보증부 월세",250,10000,0,36,"없음",1211.194,"1분위","1분위","100~200만원 미만",760541,711610,98873,0,78952,340585,0,0,59527,73396,12400,29973,143367,24033,0,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",62,"무학","무학(또는 해당없음)","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","단독주택(다가구주택 포함)",1,"자기집",150,0,22100,40,"있음",638.2128,"2분위","4분위","300~400만원 미만",1982933,835621,95334,100550,5600,56383,58750,33200,143204,66300,22100,0,119000,101127,793312,"비도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",56,"대학교(4년제 이상)","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"무상주택",300,0,0,80,"없음",3800.694,"1분위","2분위","100~200만원 미만",1377938,1395503,73907,116953,0,382112,35527,15925,168339,24167,13500,0,374983,28962,50000,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","여자",50,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","아 파 트",1,"자기집",700,0,213000,85,"있음",1732.9264,"5분위","10분위","700만원 이상",9306578,3056242,670642,0,260900,221478,443518,263558,162738,99100,62500,0,583028,306910,4113542,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","여자",58,"고등학교","졸업","취업","운수 및 창고업","단순노무 종사자","아 파 트",1,"자기집",500,0,2e+05,82,"있음",839.1107,"2분위","3분위","200~300만원 미만",1509146,1466625,295661,0,79875,179537,89928,49275,68733,154622,39072,0,125960,199194,515578,"도시"
"근로자가구",3,2,"해당","아님","해당","아님","2세대","있음(동거)","남자",74,"고등학교","졸업","취업","부동산업","서비스 종사자","아 파 트",0,"무상주택",450,0,0,48,"없음",1739.0114,"2분위","3분위","200~300만원 미만",1426514,1419742,168370,220,58088,522285,59207,11200,15358,63878,761424,0,242440,70365,262833,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",41,"대학교(4년제 이상)","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",2,"전세",1666,265000,0,119,"있음",4410.2577,"5분위","9분위","700만원 이상",4717215,3068252,724475,2938,187633,302966,195287,167753,274890,149358,260902,563000,572437,231216,1196610,"도시"
"근로자외 가구",4,2,"아님","해당","해당","아님","2세대","있음(동거)","남자",47,"대학교(4년제 이상)","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",1000,0,4e+05,84,"있음",561.6473,"5분위","9분위","700만원 이상",5298280,4370458,495257,6012,568600,278493,73243,767990,77367,107384,220499,0,569867,352305,3050890,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",30,"대학교(4년제 이상)","졸업","취업","정보통신업","전문가 및 관련 종사자","오피스텔",0,"보증부 월세",300,3000,0,19,"없음",1067.5794,"2분위","3분위","200~300만원 미만",1582250,830805,82390,0,0,399573,2667,59705,6550,87615,5875,0,229393,43495,267928,"도시"
"근로자가구",3,2,"아님","아님","아님","해당","2세대","있음(동거)","남자",55,"대학교(4년제 이상)","졸업","취업","교육 서비스업","사무 종사자","단독주택(다가구주택 포함)",1,"자기집",500,0,120000,99,"있음",627.8289,"3분위","6분위","400~500만원 미만",3388468,2522190,398759,9717,96245,137492,51542,108253,536700,118945,231510,366570,308297,142703,677965,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",63,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","아 파 트",0,"자기집",592,0,310000,133,"있음",1338.5054,"2분위","4분위","300~400만원 미만",2034032,1615974,728545,2448,56100,129033,67822,86873,15383,25197,30250,0,101583,30948,458528,"비도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",71,"고등학교","중퇴","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","아 파 트",0,"자기집",500,0,425000,60,"있음",325.3853,"3분위","6분위","400~500만원 미만",3133198,2290481,908853,22326,201730,225817,69358,159125,5750,61315,49850,0,128000,178574,468378,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","여자",51,"대학교(4년제 이상)","졸업","취업","숙박 및 음식점업","서비스 종사자","단독주택(다가구주택 포함)",1,"자기집",489,0,235000,165,"있음",1885.1778,"2분위","4분위","300~400만원 미만",5050550,3722285,276377,1500,206000,218257,84976,715051,251947,128045,442198,0,760175,353826,2780286,"비도시"
"근로자가구",3,2,"해당","아님","해당","아님","3세대이상","있음(동거)","남자",72,"초등학교","중퇴","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",2,"자기집",450,0,66500,86,"있음",1726.4346,"3분위","5분위","300~400만원 미만",2514120,1879584,282438,38417,249015,177483,159715,77300,246412,57063,76683,6000,154933,197372,388653,"비도시"
"근로자가구",4,1,"해당","아님","아님","아님","3세대이상","있음(비동거)","여자",67,"초등학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","단독주택(다가구주택 포함)",0,"전세",300,60000,0,56,"있음",852.6047,"1분위","2분위","100~200만원 미만",2403113,1942007,513683,3106,123155,184326,1028813,320018,25900,76023,2500,0,155600,193874,707882,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",62,"고등학교","졸업","취업","도매 및 소매업","기능원 및 관련기능 종사자","오피스텔",2,"보증부 월세",660,20000,0,78,"없음",1082.5277,"3분위","5분위","300~400만원 미만",2841310,2458150,590650,5900,27333,1000,174428,172400,257199,117970,114733,0,329183,182183,596090,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",73,"초등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"보증부 월세",300,30000,0,40,"없음",1116.9232,"1분위","1분위","100~200만원 미만",897164,879703,112530,2000,15833,286150,7100,15167,16600,9900,13000,0,205833,48750,64773,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","2세대","없음","여자",66,"중학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",1100,0,465000,66,"있음",2087.1639,"2분위","4분위","300~400만원 미만",1196328,1104677,409561,247,1667,199407,19148,200117,25833,96336,28900,0,79900,84543,183312,"도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","여자",66,"무학","무학(또는 해당없음)","취업","도매 및 소매업","단순노무 종사자","단독주택(다가구주택 포함)",2,"자기집",66,0,17200,49,"있음",547.2575,"2분위","4분위","200~300만원 미만",1800947,1374157,284892,95160,38177,232197,28587,5200,110187,79411,14490,0,256500,238477,619060,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",62,"중학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",420,0,70000,89,"있음",1222.309,"5분위","9분위","700만원 이상",4236817,3058650,607547,8387,199500,189055,382483,1907161,241467,344487,41328,28000,153300,160614,519200,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",47,"대학교(3년제 이하)","졸업","취업","제조업","사무 종사자","아 파 트",1,"보증부 월세",405,27620,0,40,"없음",1776.1682,"3분위","5분위","300~400만원 미만",2644511,1592323,93035,35757,157983,292327,14400,138050,262550,69240,117250,0,298300,71940,553140,"도시"
"근로자외 가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",79,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","단독주택(다가구주택 포함)",1,"자기집",350,0,320000,98,"없음",1502.4838,"3분위","6분위","400~500만원 미만",2150541,1878273,806448,0,96167,157678,30925,378376,278500,92890,31122,0,100900,180828,255740,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",43,"대학교(3년제 이하)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","아 파 트",2,"자기집",1000,0,3e+05,86,"있음",1576.2789,"3분위","6분위","400~500만원 미만",4686429,3822486,527917,166368,160440,251756,110553,265030,294085,138389,119762,778500,896125,443414,703827,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",80,"중학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",1050,0,350000,60,"있음",1120.6017,"1분위","2분위","100~200만원 미만",2692596,2630221,324388,800,82700,146567,43775,1460077,29283,748867,2500,0,211233,86263,50000,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","여자",28,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"보증부 월세",420,80000,0,17,"없음",1988.6477,"1분위","2분위","100~200만원 미만",1140756,1127820,70470,37083,58051,422505,3350,36740,5107,53998,305700,0,197400,90000,5933,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",87,"초등학교","중퇴","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",2187,0,750000,99,"있음",4112.1077,"1분위","1분위","100~200만원 미만",551373,442560,195566,0,3300,234581,2850,35207,10000,11440,5205,0,0,0,77930,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","여자",83,"중학교","중퇴","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",274,0,3e+05,48,"있음",3783.8061,"1분위","2분위","100~200만원 미만",1460256,1152658,328835,1213,22867,241403,6450,462650,59800,54656,41667,0,13400,46667,59087,"비도시"
"근로자외 가구",4,2,"해당","아님","해당","아님","2세대","있음(동거)","남자",69,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",300,0,50000,66,"있음",1235.6275,"2분위","3분위","200~300만원 미만",2803775,2536888,291770,145618,121167,371528,41817,145800,651324,181477,63375,150000,204238,200823,464128,"비도시"
"근로자가구",5,2,"해당","아님","해당","아님","2세대","있음(동거)","남자",74,"고등학교","졸업","취업","부동산업","단순노무 종사자","아 파 트",0,"자기집",800,0,430000,50,"있음",5071.2919,"4분위","8분위","600~700만원 미만",2348372,2537250,669353,32335,12133,256655,202708,16267,188917,577410,52650,0,486680,52502,527950,"도시"
"근로자외 가구",3,3,"해당","아님","해당","아님","2세대","있음(동거)","남자",72,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",450,0,3e+05,155,"있음",2026.2062,"1분위","1분위","100만원 미만",2476243,2251230,694119,5590,900,542090,45093,284865,207350,179127,32147,0,134917,199836,94000,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","남자",50,"대학교(3년제 이하)","중퇴","취업","제조업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",1,"보증금 없는 월세",250,0,0,33,"있음",1614.9694,"4분위","8분위","600~700만원 미만",2976641,1974086,60555,93400,6500,634520,30215,26085,136763,409151,463923,0,797600,100224,895839,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","여자",21,"대학교(4년제 이상)","재학","비취업","기타,무직","기타,무직","오피스텔",0,"보증부 월세",519,20000,0,40,"없음",1732.9552,"1분위","2분위","100~200만원 미만",2137999,2091064,80756,13600,208420,534813,0,68490,62750,91673,173500,1e+06,376765,80603,0,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",61,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",840,0,280000,85,"있음",886.6707,"4분위","8분위","600~700만원 미만",6008196,4406629,425865,98078,204942,255990,12208,1864408,423895,433530,9034,0,322013,321500,1431000,"도시"
"근로자외 가구",4,2,"해당","아님","해당","아님","2세대","있음(동거)","남자",65,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",0,"자기집",333,0,85000,83,"있음",1983.8988,"1분위","2분위","100~200만원 미만",3303354,2987999,946220,298437,74980,462390,42433,753810,6983,177814,76081,0,210000,178310,797639,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",36,"대학교(3년제 이하)","졸업","취업","보건업 및 사회복지사업","사무 종사자","오피스텔",1,"보증부 월세",500,2000,0,23,"없음",1111.5578,"2분위","4분위","300~400만원 미만",4423505,2903412,82180,10450,345900,626630,16750,292220,238110,88140,478945,0,485638,312397,996894,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","여자",52,"중학교","졸업","취업","예술, 스포츠 및 여가관련 서비스업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",0,"무상주택",3500,0,0,164,"없음",584.5671,"1분위","1분위","100만원 미만",1405827,1262580,265593,37425,56483,2231848,38910,24000,26517,82710,212133,0,95360,77703,504705,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",77,"초등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"무상주택",200,0,0,50,"없음",1993.7257,"1분위","1분위","100만원 미만",1086859,870128,257005,2500,14900,320833,19583,50950,49967,23830,35400,0,84133,76637,105833,"비도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",49,"대학교(4년제 이상)","졸업","취업","건설업","전문가 및 관련 종사자","아 파 트",2,"보증부 월세",450,10244,0,53,"있음",517.6949,"2분위","4분위","200~300만원 미만",2383019,2026438,208793,7183,184968,471297,8480,20017,187268,117235,63400,16667,191033,88120,518858,"도시"
"근로자가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",55,"대학교(4년제 이상)","졸업","취업","건설업","사무 종사자","아 파 트",2,"전세",1610,730000,0,85,"있음",1436.4095,"5분위","10분위","700만원 이상",6446364,5433798,864078,26842,59800,322887,116610,2554824,355076,165373,54581,0,766335,145985,2346522,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","여자",44,"대학교(4년제 이상)","졸업","취업","보건업 및 사회복지사업","사무 종사자","아 파 트",1,"자기집",1050,0,260000,156,"있음",2220.2024,"5분위","10분위","700만원 이상",7593716,4502889,1064888,5947,246658,466570,334502,76428,145500,203620,79862,0,540720,962980,2359143,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",82,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",200,0,120000,66,"있음",164.3983,"1분위","1분위","100만원 미만",903680,901229,207908,0,0,189950,21263,53600,101367,24091,2500,0,78417,48750,91750,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",42,"대학교(3년제 이하)","졸업","취업","숙박 및 음식점업","서비스 종사자","다세대주택",0,"보증부 월세",600,10000,0,75,"없음",1676.22,"1분위","2분위","100~200만원 미만",1397264,1184282,175669,6933,78417,608898,12950,68125,65190,81587,5833,0,66900,30544,46213,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",47,"대학원(석사)","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",1,"전세",3000,250000,0,113,"없음",308.3721,"5분위","9분위","700만원 이상",7758941,4582473,443955,0,593283,305115,61178,913960,319950,236682,810167,820000,509000,397777,2333590,"도시"
