"가구구분코드","가구원수","취업인원수","노인가구여부","모자가구여부","맞벌이가구여부","일반가구여부","세대구분코드","배우자코드","가구주_성별코드","가구주_연령","가구주_학력코드","가구주_수학구분코드","가구주_취업여부","가구주_10차산업분류코드","가구주_7차직업분류코드","거처구분코드","자동차보유대수","입주형태코드","월세평가금액","전세보증금","월세사글세","주거용전용면적","주택소유유무","가중값","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가계지출_소비지출_식료품비주류음료구입비","가계지출_소비지출_주류담배구입비","가계지출_소비지출_의류신발구입비","가계지출_소비지출_주거수도광열비","가계지출_소비지출_가정용품가사서비스이용금액","가계지출_소비지출_보건제품구입비","가계지출_소비지출_교통비","가계지출_소비지출_통신비","가계지출_소비지출_오락문화비","가계지출_소비지출_교육비","가계지출_소비지출_음식숙박비","가계지출_소비지출_기타상품서비스이용금액","가계지출_비소비지출금액","도시읍면부구분코드"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",82,"무학","무학(또는 해당없음)","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"보증부 월세",252,500,0,43,"있음",1993.7257,"1분위","1분위","100~200만원 미만",908553,850295,314598,1292,1833,277450,20667,70083,0,36980,2833,0,92550,32008,58258,"도시"
"근로자외 가구",4,4,"아님","아님","해당","아님","2세대","있음(동거)","남자",60,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",2,"자기집",1120,0,5e+05,101.9,"있음",2640.3179,"5분위","9분위","700만원 이상",8246440,6587813,490105,12165,195077,257803,222775,114497,3684568,166119,92877,481667,500527,369634,1658627,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",52,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",500,0,110000,43,"있음",1409.3558,"3분위","5분위","300~400만원 미만",3044394,2515209,381702,48063,142783,156652,242892,424245,360145,109791,21438,10833,368005,248659,529185,"도시"
"근로자외 가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",53,"대학교(4년제 이상)","졸업","취업","도매 및 소매업","판매 종사자","단독주택(다가구주택 포함)",2,"전세",1100,250000,0,120,"없음",5528.1511,"2분위","3분위","200~300만원 미만",3206516,2592321,472832,0,98882,159718,19377,182563,252912,160525,17753,904553,76500,246705,614195,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",81,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","연립주택",0,"자기집",600,0,121000,76,"있음",1545.1662,"1분위","2분위","100~200만원 미만",944279,904026,319625,500,5000,102907,4928,125867,46667,20502,45569,0,128183,104278,40253,"도시"
"근로자가구",6,3,"아님","아님","해당","아님","3세대이상","있음(동거)","남자",42,"대학교(4년제 이상)","졸업","취업","운수 및 창고업","사무 종사자","다세대주택",1,"자기집",1250,0,5e+05,69,"있음",4875.5089,"5분위","10분위","700만원 이상",6208311,4379151,607560,5733,347985,180280,94832,390022,494085,115144,464638,664033,748188,266651,1829160,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",46,"대학교(4년제 이상)","졸업","취업","건설업","전문가 및 관련 종사자","아 파 트",0,"자기집",3500,0,7e+05,116,"있음",3892.0886,"4분위","7분위","500~600만원 미만",3929270,3025520,342445,21923,95369,279652,118432,89257,61670,104944,51708,1183750,283192,393179,903750,"도시"
"근로자외 가구",2,2,"아님","아님","아님","해당","2세대","없음","남자",50,"중학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",300,0,120000,100,"있음",618.3014,"1분위","1분위","100만원 미만",2504865,2338797,278468,67884,76520,85374,21220,1470920,120140,34182,10536,0,106400,67152,166068,"비도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",56,"대학교(3년제 이하)","졸업","취업","도매 및 소매업","단순노무 종사자","아 파 트",1,"보증부 월세",294,17000,0,59,"없음",1355.3306,"2분위","4분위","300~400만원 미만",2515607,2266607,387294,1825,37792,404650,127848,710162,113411,47744,35985,0,236867,163030,249000,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","2세대","있음(비동거)","남자",61,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",450,0,81800,132,"있음",910.1415,"4분위","7분위","500~600만원 미만",1461612,870506,142577,17117,0,74847,40233,23900,254427,81907,48254,0,159583,27661,591107,"비도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",78,"무학","무학(또는 해당없음)","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",350,0,120000,76,"있음",883.4372,"1분위","1분위","100만원 미만",1671693,1610610,297495,0,0,11770,52020,1082468,13633,17940,17533,0,82083,35667,61083,"도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","여자",65,"중학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","아 파 트",1,"자기집",230,0,75000,59,"있음",785.298,"1분위","2분위","100~200만원 미만",1260176,1057976,261464,0,14940,115016,24372,88264,118780,82359,13580,0,265180,74021,202200,"비도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",39,"대학교(3년제 이하)","졸업","취업","도매 및 소매업","단순노무 종사자","단독주택(다가구주택 포함)",2,"자기집",280,0,99000,110,"있음",914.8091,"2분위","4분위","300~400만원 미만",8458080,8166750,1014393,120400,164575,2348831,2021000,201210,704688,134773,312075,247500,705950,191355,291330,"비도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",39,"대학원(석사)","졸업","취업","공공행정, 국방 및 사회보장 행정","전문가 및 관련 종사자","아 파 트",2,"보증부 월세",800,120000,0,84,"없음",244.9653,"5분위","9분위","700만원 이상",7285636,5781815,947217,80080,433750,591445,130920,927890,476389,205553,414380,632000,600105,342087,1503821,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",55,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","서비스 종사자","아 파 트",2,"자기집",930,0,186000,79,"있음",963.2073,"4분위","8분위","500~600만원 미만",6233327,3877071,601747,2900,127983,179683,173510,717200,882250,270450,125900,0,522117,273331,2356257,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",40,"대학교(4년제 이상)","졸업","취업","도매 및 소매업","관리자","아 파 트",1,"자기집",831,0,310000,82,"있음",351.1333,"5분위","10분위","700만원 이상",9974444,8523904,637790,233290,1485290,155555,1662790,161840,123000,112318,984040,70000,2043760,854231,1450540,"비도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",45,"대학교(3년제 이하)","졸업","취업","숙박 및 음식점업","서비스 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",330,4000,0,26,"없음",1026.1059,"2분위","3분위","200~300만원 미만",1683601,1621601,245640,99250,78500,488950,35475,16200,65190,219365,29440,0,224750,118841,62000,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",61,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",600,0,5e+05,73,"있음",572.3947,"3분위","5분위","400~500만원 미만",1887203,1400411,473717,75030,82033,71548,17805,131683,77167,120879,27525,0,267067,55958,486792,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",79,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",900,0,190000,105,"있음",1423.1192,"2분위","4분위","200~300만원 미만",2191018,1713832,641698,8633,96567,289067,8086,48094,184384,101549,75165,0,219367,41223,477187,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",56,"대학교(3년제 이하)","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",800,0,180000,85,"있음",1303.2639,"4분위","8분위","600~700만원 미만",3866066,2534194,238528,8392,109343,262959,211632,321052,290883,157273,231602,0,435300,267231,1331872,"도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",34,"대학교(3년제 이하)","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",479,0,265000,60,"있음",257.7667,"4분위","8분위","700만원 이상",5305975,3180111,694680,29200,271780,206832,58390,170320,250500,124191,322660,0,787800,263758,2125864,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",33,"대학교(3년제 이하)","졸업","취업","금융 및 보험업","판매 종사자","아 파 트",1,"전세",600,120000,0,59,"없음",2079.3463,"4분위","7분위","500~600만원 미만",4488175,3070628,499923,30917,309290,200123,63424,48730,303950,170257,213242,0,767872,462901,1417548,"비도시"
"근로자외 가구",4,1,"아님","아님","아님","해당","3세대이상","있음(동거)","남자",76,"대학교(4년제 이상)","졸업","취업","부동산업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",1,"자기집",2800,0,1250000,228,"있음",863.2352,"3분위","5분위","400~500만원 미만",4742176,4188926,1475620,88480,161400,734078,35880,83000,92950,72582,1265340,0,127100,52496,553250,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","2세대","없음","여자",66,"무학","무학(또는 해당없음)","비취업","기타,무직","기타,무직","다세대주택",0,"자기집",235,0,30500,56,"있음",128.2172,"1분위","2분위","100~200만원 미만",983430,933430,277870,0,0,86320,51400,113480,81500,94190,108820,0,67500,52350,50000,"도시"
"근로자가구",6,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",36,"대학교(4년제 이상)","졸업","취업","건설업","기능원 및 관련기능 종사자","다세대주택",2,"보증부 월세",550,5000,0,69,"없음",637.8013,"2분위","4분위","300~400만원 미만",4905882,4221034,880138,16200,62000,890565,74078,258008,350680,189585,65026,472000,674432,288322,684848,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",43,"대학원(석사)","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","아 파 트",1,"자기집",1900,0,880000,100,"있음",1058.211,"5분위","9분위","700만원 이상",7765132,4582473,517463,4575,85048,245328,62600,483685,299353,240740,133690,1433000,879575,197418,3182659,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",34,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","기능원 및 관련기능 종사자","아 파 트",1,"보증부 월세",180,22900,0,56,"없음",2235.06,"2분위","4분위","200~300만원 미만",2616008,2020757,91448,0,39333,391251,82100,397500,53000,222100,177673,218333,253300,94717,595252,"도시"
"근로자외 가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",64,"초등학교","졸업","취업","도매 및 소매업","단순노무 종사자","단독주택(다가구주택 포함)",3,"자기집",480,0,80000,92,"있음",1821.4832,"4분위","8분위","600~700만원 미만",5089763,3786940,808182,1458,50828,399677,288565,823876,432960,144037,338477,0,246971,251910,1302823,"비도시"
"근로자가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",54,"대학교(4년제 이상)","졸업","취업","건설업","전문가 및 관련 종사자","아 파 트",3,"자기집",1152,0,4e+05,145,"있음",4826.0216,"5분위","10분위","700만원 이상",8112345,3817646,577704,3270,210337,428610,266287,115035,643873,183388,312945,2e+05,695917,180281,4294698,"도시"
"근로자외 가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",60,"고등학교","졸업","취업","제조업","관리자","아 파 트",1,"자기집",2100,0,9e+05,84,"있음",3246.6277,"5분위","9분위","700만원 이상",7019954,5458044,774108,952,158020,231544,501766,517550,768344,101827,1285824,0,685846,432262,1561910,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","여자",65,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","아 파 트",2,"전세",900,350000,0,72,"있음",182.0044,"4분위","8분위","500~600만원 미만",5653854,4297839,873525,98170,6950,365870,1035925,145100,755000,55660,30100,0,433850,497689,1356015,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",52,"고등학교","졸업","취업","부동산업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",358,2000,0,26,"없음",3155.9344,"3분위","5분위","300~400만원 미만",4063442,3300532,257350,20600,75400,426070,72548,32500,1549954,62750,36900,19000,591440,156020,762910,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",72,"초등학교","중퇴","취업","보건업 및 사회복지사업","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",120,0,25000,50,"있음",807.5849,"1분위","1분위","100만원 미만",652520,517520,169645,0,0,33105,18335,153610,56750,2725,26600,0,22250,34500,135000,"비도시"
"근로자가구",2,1,"아님","해당","아님","아님","2세대","없음","여자",42,"대학교(4년제 이상)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","아 파 트",1,"자기집",700,0,150000,78,"있음",939.2516,"2분위","3분위","200~300만원 미만",4212502,3787458,168687,23532,247529,188982,1051788,101652,133203,393543,191780,580000,472243,234519,425044,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",61,"대학교(3년제 이하)","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",665,0,130000,99,"있음",1266.4264,"2분위","3분위","200~300만원 미만",8620521,7941326,1264338,4800,192118,720865,350033,528750,4303134,87959,84725,0,291278,113324,679195,"비도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",40,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",1,"자기집",1600,0,690000,84,"있음",2372.4846,"4분위","7분위","500~600만원 미만",5083732,3676484,495607,71932,133656,212290,103963,106828,247334,239848,153870,650000,864303,396852,1407248,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",73,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"전세",300,60000,0,59,"있음",3945.9488,"2분위","3분위","200~300만원 미만",1037224,648189,285976,13183,46500,70990,8167,17633,6677,59417,19138,0,80950,39558,389036,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",60,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",2,"자기집",500,0,220000,60,"있음",1456.2511,"4분위","7분위","500~600만원 미만",2395602,2143354,457270,18475,230165,146425,109067,297162,212631,61343,86565,0,212117,312134,252248,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",42,"대학원(석사)","졸업","취업","정보통신업","전문가 및 관련 종사자","아 파 트",1,"전세",1400,3e+05,0,70,"없음",4318.5186,"5분위","10분위","700만원 이상",9919313,4755642,213707,17475,249875,283287,22332,213712,171285,63810,594033,2106420,617792,201915,5163671,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",27,"대학교(4년제 이상)","재학","취업","제조업","서비스 종사자","단독주택(다가구주택 포함)",1,"무상주택",300,0,0,70,"없음",2490.4247,"2분위","3분위","200~300만원 미만",4513088,4109953,79248,1667,22867,367928,8167,32533,3089418,74073,47950,0,300433,85668,403135,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",29,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",350,10000,0,25,"없음",2413.9013,"3분위","5분위","400~500만원 미만",2608554,1622014,102875,5083,246865,263337,184564,82400,43508,52030,226172,70000,195300,149880,986540,"도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",70,"고등학교","중퇴","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",0,"자기집",400,0,80000,79,"있음",140.6837,"2분위","4분위","300~400만원 미만",1893280,1698320,630320,0,0,233500,43690,133040,31000,461373,2500,0,43000,119897,194960,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",44,"고등학교","졸업","취업","제조업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",240,3000,0,41,"없음",2851.2559,"3분위","5분위","300~400만원 미만",3233697,2503576,509481,0,24275,367867,317213,69683,223867,162408,90583,0,517155,221044,730121,"도시"
"근로자가구",5,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",46,"대학교(4년제 이상)","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",1,"무상주택",1250,0,0,74,"없음",2090.8791,"4분위","8분위","600~700만원 미만",5639794,4495634,862534,25430,168280,1505403,48862,206123,380245,141988,176763,175000,609815,195192,1144160,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","3세대이상","없음","여자",58,"고등학교","졸업","취업","제조업","단순노무 종사자","아 파 트",1,"보증금 없는 월세",200,0,0,59,"없음",1668.9699,"3분위","6분위","400~500만원 미만",3298095,3071557,270075,3793,96250,382113,7367,96150,185417,225920,104997,1005333,547943,146198,226538,"비도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",74,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",380,0,97000,59.31,"있음",1047.3747,"4분위","7분위","500~600만원 미만",3618539,3282847,654314,8187,565916,224043,210978,355470,341867,143108,118383,0,305933,354648,335692,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",29,"대학교(4년제 이상)","졸업","취업","숙박 및 음식점업","서비스 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",400,70000,0,49.5,"없음",1510.9422,"1분위","1분위","100~200만원 미만",843767,800650,108850,10238,51323,189963,2125,17355,77400,935,60375,0,264960,17128,43118,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",44,"대학원(석사)","졸업","취업","예술, 스포츠 및 여가관련 서비스업","사무 종사자","아 파 트",1,"자기집",2163,0,420000,85,"있음",1079.8523,"5분위","9분위","700만원 이상",8359233,5422399,546073,1992,282880,145426,282508,201124,255060,175388,726776,1501206,918950,385016,2936834,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",35,"대학원(석사)","졸업","취업","도매 및 소매업","판매 종사자","아 파 트",1,"자기집",2480,0,8e+05,60,"있음",1876.6876,"4분위","7분위","500~600만원 미만",4409976,2682708,254308,40130,228762,178496,93350,77938,552833,114051,599106,4000,189185,350550,1727268,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","있음(비동거)","여자",65,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"전세",1200,210000,0,85,"없음",4747.3809,"3분위","6분위","400~500만원 미만",3250320,2881738,578988,29092,178422,156300,88868,779335,115117,56180,231565,0,310417,357455,368582,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",66,"고등학교","졸업","취업","제조업","사무 종사자","연립주택",1,"자기집",500,0,150000,53,"있음",3820.8006,"3분위","6분위","400~500만원 미만",2836893,2465592,868887,3985,59773,124337,28920,570813,198833,107032,150213,0,287967,64832,371302,"도시"
"근로자가구",6,3,"아님","아님","해당","아님","3세대이상","있음(동거)","남자",56,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","기능원 및 관련기능 종사자","다세대주택",1,"자기집",196,0,38000,72,"있음",1298.6892,"5분위","9분위","700만원 이상",5068172,4409192,1314695,49445,105750,325553,64738,257518,322900,668010,239445,49800,781100,230241,658980,"비도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",79,"초등학교","중퇴","비취업","기타,무직","기타,무직","다세대주택",0,"무상주택",300,0,0,74,"있음",1333.6232,"1분위","1분위","100만원 미만",890852,690852,259915,6072,2500,320598,9900,48600,12600,0,10200,0,7667,12800,2e+05,"비도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",38,"고등학교","졸업","취업","전기, 가스, 증기 및 공기조절 공급업","사무 종사자","아 파 트",1,"전세",875,230000,0,85,"없음",971.2628,"5분위","10분위","700만원 이상",6739140,4785921,583200,2700,936490,280700,99750,337970,570130,162770,487552,355000,599324,370335,1953219,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",53,"고등학교","졸업","취업","정보통신업","단순노무 종사자","아 파 트",1,"자기집",600,0,330000,84,"있음",1644.4894,"2분위","4분위","300~400만원 미만",3930910,3290648,451170,40666,102164,214728,33274,128806,370225,223737,56013,642000,761940,265924,640262,"도시"
"근로자외 가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",71,"중학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",600,0,190000,161,"있음",283.5428,"1분위","2분위","200~300만원 미만",1980096,1432682,220820,11440,3333,201805,225860,409033,90617,43757,15195,0,85500,125323,547413,"비도시"
"근로자가구",2,2,"아님","아님","아님","해당","2세대","없음","남자",61,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"영구임대",332,20000,0,36,"없음",753.2927,"2분위","3분위","200~300만원 미만",2232814,1750084,202785,225000,31150,320163,20940,15450,249500,82300,4000,0,490750,108046,482730,"비도시"
"근로자가구",4,2,"아님","아님","해당","아님","3세대이상","있음(동거)","남자",62,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",1,"자기집",2251,0,437000,100,"있음",1220.8886,"5분위","10분위","700만원 이상",8347010,5206798,1241452,12600,191420,340362,168833,174575,860400,127732,224552,621750,730128,512995,3140212,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",54,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","서비스 종사자","다세대주택",1,"자기집",450,0,130000,75,"있음",897.2836,"1분위","2분위","100~200만원 미만",1872244,1659588,266117,11100,27333,152357,47733,523600,42503,162687,41488,0,185833,198836,212655,"도시"
"근로자가구",4,2,"아님","아님","아님","해당","3세대이상","없음","남자",47,"고등학교","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","단독주택(다가구주택 포함)",0,"자기집",800,0,180000,108,"있음",2068.6812,"3분위","5분위","300~400만원 미만",3143576,2519145,700978,11967,75500,137492,50967,598000,109850,410045,88827,16667,222950,95903,624431,"비도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",65,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",350,0,1e+05,105,"있음",1117.1218,"3분위","5분위","300~400만원 미만",3122727,2618217,676557,37792,224708,252496,97107,324193,197482,149029,30940,0,497783,130131,504510,"비도시"
"근로자외 가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",39,"대학교(4년제 이상)","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",2,"전세",1600,4e+05,0,116,"없음",5935.9427,"5분위","10분위","700만원 이상",6059784,5009218,387205,0,265097,254747,168221,171075,868267,107042,474589,910000,1199000,203976,1050567,"도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",75,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",400,0,48000,65,"있음",424.0139,"1분위","2분위","100~200만원 미만",2882053,2417183,539150,0,43000,201315,215150,495300,368481,87981,3930,0,400055,62822,464870,"비도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","여자",58,"중학교","졸업","취업","건설업","사무 종사자","단독주택(다가구주택 포함)",1,"자기집",600,0,450000,127,"있음",485.4585,"3분위","5분위","300~400만원 미만",4905381,3988891,726463,0,7700,1635205,64415,489890,473987,110656,70015,0,249500,161061,916490,"비도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",58,"중학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",0,"자기집",150,0,40000,50,"있음",2313.1299,"2분위","4분위","300~400만원 미만",3054160,2651150,249940,289700,16833,91548,67415,784172,116877,620397,2500,0,192483,219285,403010,"비도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","남자",55,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",1,"자기집",300,0,85000,65.42,"있음",850.7869,"3분위","5분위","300~400만원 미만",2073602,1907689,274033,18127,198330,35592,27293,80363,391777,86909,136583,0,544297,114385,165913,"비도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","1세대","있음(동거)","남자",66,"고등학교","중퇴","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",600,0,490000,117,"있음",761.3467,"1분위","2분위","200~300만원 미만",4327885,3153538,327852,22326,441242,255396,213896,563444,166733,144282,300092,0,391796,326480,1174347,"도시"
"근로자외 가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",52,"고등학교","졸업","취업","교육 서비스업","전문가 및 관련 종사자","아 파 트",1,"자기집",1000,0,333000,134,"있음",871.2898,"4분위","8분위","600~700만원 미만",5989418,5152926,426102,5920,193870,255326,1073104,566460,478676,157572,413583,918720,512880,150713,836492,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",52,"대학교(4년제 이상)","졸업","취업","정보통신업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",2,"자기집",2300,0,450000,126,"있음",4823.6086,"5분위","10분위","700만원 이상",11797198,6778340,947425,33700,322186,242379,164402,708508,662970,384581,500652,1615667,779633,416238,5018858,"비도시"
"근로자가구",4,2,"아님","아님","아님","해당","3세대이상","없음","여자",62,"초등학교","졸업","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","단독주택(다가구주택 포함)",1,"자기집",300,0,78000,63,"있음",1327.7563,"4분위","7분위","500~600만원 미만",6330430,5337733,700732,20683,84383,135427,132532,229170,3601875,141733,43597,0,125000,122602,992697,"도시"
"근로자외 가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",76,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",500,0,150000,100,"있음",887.2177,"1분위","2분위","100~200만원 미만",1587511,1497836,322079,26277,58000,89873,40233,265733,379503,66669,10080,0,109667,129722,89675,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",77,"초등학교","중퇴","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",100,0,50000,61,"있음",693.7008,"1분위","2분위","100~200만원 미만",1088767,951267,285750,3250,17500,151925,301500,58600,10300,13395,90297,0,1500,17250,137500,"비도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",85,"무학","무학(또는 해당없음)","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",380,0,225000,53,"있음",1241.1212,"1분위","2분위","100~200만원 미만",1041490,717283,171108,0,62363,146790,15782,148710,28133,17417,31363,0,69367,26250,324207,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",61,"대학교(4년제 이상)","졸업","취업","전문, 과학 및 기술 서비스업","사무 종사자","아 파 트",0,"영구임대",300,2500,0,26,"없음",441.3548,"3분위","5분위","300~400만원 미만",2522628,2122628,162720,125750,30100,416445,3700,1231180,44250,47479,3490,0,50500,7014,4e+05,"도시"
