"가구구분코드","가구원수","취업인원수","노인가구여부","모자가구여부","맞벌이가구여부","일반가구여부","세대구분코드","배우자코드","가구주_성별코드","가구주_연령","가구주_학력코드","가구주_수학구분코드","가구주_취업여부","가구주_10차산업분류코드","가구주_7차직업분류코드","거처구분코드","자동차보유대수","입주형태코드","월세평가금액","전세보증금","월세사글세","주거용전용면적","주택소유유무","가중값","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가계지출_소비지출_식료품비주류음료구입비","가계지출_소비지출_주류담배구입비","가계지출_소비지출_의류신발구입비","가계지출_소비지출_주거수도광열비","가계지출_소비지출_가정용품가사서비스이용금액","가계지출_소비지출_보건제품구입비","가계지출_소비지출_교통비","가계지출_소비지출_통신비","가계지출_소비지출_오락문화비","가계지출_소비지출_교육비","가계지출_소비지출_음식숙박비","가계지출_소비지출_기타상품서비스이용금액","가계지출_비소비지출금액","도시읍면부구분코드"
"근로자가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",80,"초등학교","졸업","취업","보건업 및 사회복지사업","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",350,0,168000,185,"있음",911.3241,"3분위","5분위","300~400만원 미만",1857051,1468922,835137,45000,0,64603,7717,297807,55860,30585,2500,0,59900,69814,388128,"비도시"
"근로자외 가구",3,3,"아님","아님","해당","아님","1세대","있음(동거)","남자",56,"무학","무학(또는 해당없음)","취업","예술, 스포츠 및 여가관련 서비스업","서비스 종사자","단독주택(다가구주택 포함)",3,"자기집",350,0,168000,66,"있음",1534.8824,"5분위","10분위","700만원 이상",4386567,2010214,171528,172722,5833,58983,0,0,440583,120187,320413,0,559247,160717,2376352,"비도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","있음(비동거)","여자",62,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"무상주택",300,0,0,49,"있음",922.4874,"4분위","8분위","600~700만원 미만",3412977,3139552,323492,14100,206960,294200,720,279704,326510,0,1201416,0,407385,85065,273425,"비도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",64,"중학교","졸업","취업","건설업","사무 종사자","단독주택(다가구주택 포함)",1,"자기집",300,0,150000,92,"있음",138.6453,"3분위","5분위","300~400만원 미만",1555720,1086010,702490,9000,0,85800,4160,0,63900,102520,97290,0,0,20850,469710,"비도시"
"근로자외 가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",43,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","단독주택(다가구주택 포함)",1,"전세",300,30000,0,66,"없음",227.7371,"4분위","8분위","600~700만원 미만",4415377,3220127,1305888,59600,121300,326660,42950,43600,157000,142843,77715,343000,289600,309971,1195250,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",35,"고등학교","졸업","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","비거주용건물",1,"보증금 없는 월세",200,0,0,50,"없음",440.321,"2분위","4분위","300~400만원 미만",2761622,1903942,262150,28080,0,462800,74370,11400,154000,89690,149319,377500,145500,149133,857680,"비도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",46,"고등학교","졸업","취업","숙박 및 음식점업","서비스 종사자","단독주택(다가구주택 포함)",0,"보증금 없는 월세",300,0,0,70,"없음",2922.9001,"3분위","5분위","300~400만원 미만",2328117,1769140,128152,8017,230760,423978,97227,35033,15267,86160,50235,0,488233,206079,558977,"비도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",68,"대학교(3년제 이하)","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","단독주택(다가구주택 포함)",1,"자기집",500,0,150000,132,"있음",913.5209,"5분위","9분위","700만원 이상",4129569,2215014,639860,16092,43268,311998,42708,199983,185800,292856,93733,0,231050,157665,1914555,"비도시"
"근로자외 가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",78,"중학교","졸업","취업","도매 및 소매업","판매 종사자","비거주용건물",2,"자기집",500,0,160000,135,"있음",873.226,"3분위","6분위","400~500만원 미만",1646552,1241509,142400,0,32783,201292,68900,246508,190500,34008,37808,1667,165717,119926,405043,"비도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",65,"대학교(3년제 이하)","졸업","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","단독주택(다가구주택 포함)",1,"전세",400,50000,0,188,"없음",1028.5316,"3분위","5분위","300~400만원 미만",1935777,1408962,411157,49933,12000,259183,78255,77983,238583,111839,4167,0,80333,85528,526815,"비도시"
"근로자가구",2,2,"아님","아님","아님","해당","2세대","없음","남자",52,"고등학교","졸업","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","단독주택(다가구주택 포함)",1,"자기집",400,0,73500,54,"있음",1244.4557,"2분위","4분위","300~400만원 미만",953926,710929,159517,2658,4542,132850,19907,30247,109495,81780,40933,0,76433,52567,242997,"비도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",87,"무학","무학(또는 해당없음)","취업","보건업 및 사회복지사업","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",350,0,64000,64,"있음",660.6039,"1분위","1분위","100만원 미만",295055,295055,119290,25953,1188,32840,12150,0,0,4965,7945,0,85250,5475,0,"비도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","있음(비동거)","남자",57,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",2,"자기집",500,0,148000,95,"있음",681.8517,"1분위","1분위","100만원 미만",1345622,1285622,332960,36155,6170,83120,245040,67195,83000,34880,17689,0,71750,307663,60000,"비도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",83,"초등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",350,0,75000,70,"있음",887.2078,"1분위","2분위","100~200만원 미만",773820,731152,337593,10407,10457,27982,6610,151783,13600,10353,99283,0,45583,17500,42668,"비도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",51,"고등학교","졸업","취업","건설업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",2,"보증금 없는 월세",180,0,0,66,"없음",1685.2676,"4분위","7분위","500~600만원 미만",4929514,4220436,348918,7567,169425,316762,28160,1398133,438666,287542,107948,520000,271617,325699,709078,"비도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",29,"대학교(4년제 이상)","졸업","취업","정보통신업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",1,"보증금 없는 월세",300,0,0,59,"없음",1423.4901,"1분위","1분위","100~200만원 미만",1365666,1260166,197887,69435,5417,386450,21747,3000,312044,81627,11074,0,125817,45670,105500,"비도시"
"근로자외 가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",67,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","아 파 트",1,"자기집",1000,0,128000,87,"있음",807.1432,"3분위","6분위","400~500만원 미만",3180664,2263051,532199,8723,284950,253685,119410,157992,276800,70562,72743,0,336950,149039,917613,"비도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",80,"초등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",1000,0,128000,87,"있음",806.7914,"1분위","2분위","100~200만원 미만",983238,845275,339680,0,7500,96593,24828,222725,3750,0,18950,0,0,131250,137963,"비도시"
"근로자외 가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",42,"대학교(4년제 이상)","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","아 파 트",2,"자기집",1000,0,128000,87,"있음",1017.4767,"4분위","7분위","500~600만원 미만",2586763,1917833,225679,143133,161047,187030,59297,97867,158460,126067,34327,421667,196333,106927,668930,"비도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",58,"대학교(4년제 이상)","졸업","취업","정보통신업","전문가 및 관련 종사자","아 파 트",1,"자기집",1000,0,128000,87,"있음",783.8591,"5분위","9분위","700만원 이상",4269430,1523277,262600,8083,14667,233867,101167,6667,50000,121729,18713,0,387433,318352,2746153,"비도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",45,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","서비스 종사자","아 파 트",2,"자기집",1000,0,128000,87,"있음",1017.4767,"5분위","9분위","700만원 이상",5003721,3381347,623176,48600,288173,266640,52830,78267,425100,306268,142667,618000,359483,172142,1622374,"비도시"
"근로자외 가구",4,2,"아님","아님","아님","해당","2세대","있음(동거)","남자",44,"고등학교","졸업","취업","건설업","장치,기계조작 및 조립 종사자","아 파 트",2,"자기집",300,0,75000,68.55,"있음",1083.1988,"4분위","8분위","600~700만원 미만",4316594,3148156,908220,94020,129887,254983,170070,334423,220375,199121,183418,0,339333,314308,1168438,"비도시"
"근로자외 가구",1,1,"해당","아님","아님","아님","1세대","있음(비동거)","남자",73,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","비거주용건물",1,"무상주택",200,0,0,17,"없음",959.2681,"3분위","5분위","300~400만원 미만",1044119,555185,51695,0,8250,238873,0,0,82600,17931,62633,0,82167,11036,488934,"비도시"
"근로자가구",4,3,"아님","아님","해당","아님","3세대이상","있음(동거)","남자",53,"고등학교","졸업","취업","제조업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",800,0,240000,84,"있음",2055.3577,"5분위","10분위","700만원 이상",6146783,4413946,647912,45845,142337,234811,27545,432127,705360,146408,130533,7e+05,942975,258095,1732837,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",50,"대학교(3년제 이하)","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",800,0,240000,84,"있음",1946.1051,"4분위","8분위","600~700만원 미만",4606897,2784693,348398,742,182187,204928,84932,98438,127432,122711,385043,703960,304300,221623,1822205,"도시"
"근로자외 가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",53,"대학교(4년제 이상)","졸업","취업","도매 및 소매업","판매 종사자","아 파 트",1,"자기집",800,0,240000,84,"있음",1550.8166,"3분위","5분위","300~400만원 미만",4129430,3126745,436180,16457,313420,233750,61968,72750,342417,154148,40720,697833,496633,260468,1002685,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",59,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",800,0,240000,84,"있음",1192.4663,"3분위","5분위","300~400만원 미만",3714214,2593242,766723,20855,147860,219344,375882,132517,114000,62747,58400,0,503633,191283,1120972,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",42,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","아 파 트",2,"자기집",500,0,150000,85,"있음",251.7677,"5분위","9분위","700만원 이상",7796485,3265695,372320,0,0,275489,44910,242920,571252,177090,116460,430000,823900,211354,4530790,"도시"
"근로자외 가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",61,"대학원(석사)","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","아 파 트",1,"자기집",800,0,180000,85,"있음",2080.9387,"3분위","6분위","400~500만원 미만",2614043,1780130,264424,109997,53850,233401,16247,277752,140547,192548,56683,0,160217,274466,833913,"도시"
"근로자외 가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",72,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",800,0,180000,85,"있음",1673.2558,"3분위","5분위","400~500만원 미만",6899883,6563521,233288,4615,65230,289275,90467,266440,5185716,119902,20640,0,215983,71966,336362,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",45,"고등학교","졸업","취업","제조업","사무 종사자","아 파 트",2,"자기집",800,0,180000,85,"있음",1744.3673,"4분위","7분위","500~600만원 미만",6510997,4583656,367792,6342,194857,353830,22101,40473,2491729,192085,103590,122900,454268,233688,1927342,"도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",72,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",740,0,185000,134,"있음",892.6077,"3분위","5분위","300~400만원 미만",2017175,1809805,764593,35833,3083,222842,126063,106717,309838,37737,18913,0,56933,127252,207370,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",61,"고등학교","졸업","취업","건설업","단순노무 종사자","단독주택(다가구주택 포함)",2,"자기집",280,0,70000,50,"있음",1385.0792,"3분위","6분위","400~500만원 미만",2508206,2101733,457147,29542,43408,196442,460188,199613,179958,170627,35790,0,175900,153118,406474,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",69,"초등학교","중퇴","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",221,0,52700,50,"있음",916.5389,"1분위","1분위","100만원 미만",935125,766792,238667,3230,71667,146135,45067,57250,5733,3350,60390,0,83567,51737,168333,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",61,"중학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",1,"자기집",130,0,25000,66,"있음",1163.8222,"2분위","4분위","300~400만원 미만",1729982,1280832,402248,16173,80702,62913,161332,66723,76278,81217,30148,0,126300,176797,449150,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","여자",54,"대학교(4년제 이상)","졸업","취업","교육 서비스업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",2,"자기집",390,0,75600,140,"있음",1195.6199,"5분위","10분위","700만원 이상",7794704,3901679,693500,333,271983,285000,266000,489530,348500,56723,153250,161667,1076130,99063,3893025,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",83,"초등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",300,0,30000,30,"있음",1010.1819,"1분위","2분위","100~200만원 미만",955386,645386,219910,0,14633,123126,19265,126073,16717,15813,15340,0,72000,22509,310000,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","남자",82,"무학","무학(또는 해당없음)","취업","협회 및 단체, 수리  및 기타 개인 서비스업","단순노무 종사자","아 파 트",1,"자기집",300,0,30000,30,"있음",994.3018,"1분위","2분위","100~200만원 미만",1393119,1242052,225513,5333,114717,131864,11017,314600,114333,32994,27575,0,108000,156105,151067,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",56,"무학","무학(또는 해당없음)","취업","도매 및 소매업","단순노무 종사자","아 파 트",0,"무상주택",300,0,0,30,"없음",1841.5253,"1분위","1분위","100~200만원 미만",913437,913437,158420,2900,51900,499643,7517,38867,14600,92760,19977,0,9833,17022,0,"도시"
"근로자가구",5,3,"아님","아님","해당","아님","3세대이상","있음(동거)","남자",66,"고등학교","졸업","취업","부동산업","단순노무 종사자","아 파 트",3,"자기집",670,0,130000,84,"있음",1314.2992,"5분위","9분위","700만원 이상",4918879,3893796,642282,72517,133933,238768,145200,205435,940233,162785,212717,352000,363217,424710,1025083,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","남자",77,"중학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",670,0,130000,84,"있음",653.0761,"1분위","1분위","100~200만원 미만",1115420,946017,124008,108152,79167,3300,4117,142400,155283,25947,25493,0,253983,24167,169403,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",50,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","서비스 종사자","아 파 트",2,"자기집",670,0,130000,84,"있음",1664.4061,"5분위","10분위","700만원 이상",6094548,3911918,352315,31702,250153,160288,102807,103592,397910,213391,324973,1097888,548530,328368,2182630,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",48,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","아 파 트",2,"자기집",670,0,130000,84,"있음",1189.3281,"4분위","7분위","500~600만원 미만",4894330,3609122,544923,17616,190864,204456,130546,101086,367844,217935,358299,488000,812352,175200,1285208,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","3세대이상","있음(비동거)","남자",41,"대학교(3년제 이하)","졸업","취업","숙박 및 음식점업","사무 종사자","아 파 트",2,"전세",721,140000,0,84,"없음",1184.0458,"3분위","6분위","400~500만원 미만",3347402,2769582,488056,19928,43120,131178,16048,86800,580066,146949,97662,461000,583240,115536,577820,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","여자",55,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"보증부 월세",186,20000,0,29,"없음",341.9876,"1분위","2분위","100~200만원 미만",2633422,2596842,276170,0,150510,286119,5100,1356460,3800,67065,108485,0,81000,262133,36580,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",74,"초등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"전세",300,40000,0,46,"없음",841.3788,"1분위","1분위","100만원 미만",885700,738200,257402,0,0,154712,82482,29517,12483,175872,7270,0,2833,15630,147500,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",67,"고등학교","졸업","취업","건설업","단순노무 종사자","단독주택(다가구주택 포함)",1,"자기집",650,0,3e+05,101,"있음",935.3014,"3분위","6분위","400~500만원 미만",2205957,1668834,316218,9533,130967,152765,35392,191393,199833,74481,255250,0,123333,179668,537123,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",86,"무학","무학(또는 해당없음)","취업","보건업 및 사회복지사업","단순노무 종사자","아 파 트",0,"무상주택",390,0,0,40,"없음",667.9846,"1분위","2분위","100~200만원 미만",1434224,1267891,240245,5167,44333,473082,18897,183195,10917,10062,2500,0,248917,30577,166333,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",79,"초등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"무상주택",390,0,0,40,"없음",555.7578,"1분위","2분위","100~200만원 미만",1121346,887746,104232,0,12240,460965,19278,171868,11180,18590,11500,0,14700,63193,233600,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",28,"대학교(3년제 이하)","졸업","취업","교육 서비스업","전문가 및 관련 종사자","아 파 트",0,"전세",390,40000,0,40,"없음",1160.2261,"2분위","4분위","200~300만원 미만",2081669,1515239,114142,44010,234033,75278,16680,69598,48273,102379,163229,82500,382913,182206,566430,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",39,"고등학교","졸업","취업","제조업","기능원 및 관련기능 종사자","아 파 트",2,"자기집",800,0,360000,155,"있음",647.7089,"5분위","10분위","700만원 이상",11812933,7695574,457395,22295,689100,394616,166050,223450,237128,940585,339230,1797500,1321330,1106896,4117359,"도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",61,"대학교(4년제 이상)","졸업","취업","금융 및 보험업","사무 종사자","아 파 트",1,"자기집",800,0,360000,155,"있음",560.7876,"4분위","8분위","600~700만원 미만",3548375,2758005,663945,0,178115,571345,224120,0,287250,158928,164747,0,251650,257906,790370,"도시"
"근로자외 가구",8,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",53,"대학교(4년제 이상)","중퇴","취업","도매 및 소매업","판매 종사자","아 파 트",1,"자기집",800,0,360000,155,"있음",1152.4569,"5분위","10분위","700만원 이상",10532499,8709952,2451897,3240,246333,765995,282864,2707473,142697,209970,289067,1013977,205573,390865,1822547,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",28,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",1,"전세",300,65000,0,61,"없음",1517.3217,"3분위","5분위","300~400만원 미만",2208615,1693147,192530,8320,102668,77268,7443,45345,235796,72728,120493,125000,639517,66038,515468,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","남자",67,"중학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",300,0,450000,61,"있음",747.5525,"1분위","1분위","100만원 미만",1052153,803873,254758,129513,34317,38607,52940,20895,75333,28750,21317,0,69083,78360,248280,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",34,"대학교(4년제 이상)","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",2,"무상주택",450,0,0,122,"없음",2149.9134,"5분위","9분위","700만원 이상",3770311,2453642,142607,3655,306460,553343,39453,118588,227707,115607,108095,0,499198,338930,1316669,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",27,"대학교(3년제 이하)","졸업","취업","숙박 및 음식점업","서비스 종사자","단독주택(다가구주택 포함)",1,"전세",300,60000,0,26,"없음",1586.9173,"3분위","5분위","300~400만원 미만",2736880,2249637,81097,160900,59050,87817,35967,22783,530833,176997,189807,4333,715978,184075,487243,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",71,"중학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",400,0,450000,132,"있음",260.7422,"1분위","1분위","100~200만원 미만",6041497,5951497,193198,0,0,3097034,200850,126050,5e+05,25465,8400,0,117000,1683501,90000,"도시"
"근로자외 가구",3,1,"아님","아님","아님","해당","2세대","있음(비동거)","남자",46,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",450,0,440000,110,"있음",1675.7168,"2분위","3분위","200~300만원 미만",2127158,1873342,209779,52667,81496,0,8142,11500,316483,68110,212865,18317,668070,225914,253816,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",53,"중학교","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",1,"영구임대",350,33000,0,50,"없음",627.801,"2분위","4분위","300~400만원 미만",1992832,1564042,301123,2750,166000,301758,16025,69775,96450,107583,25275,0,366600,110704,428790,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",48,"고등학교","졸업","취업","건설업","장치,기계조작 및 조립 종사자","아 파 트",1,"영구임대",350,15623,0,50,"없음",568.1225,"3분위","5분위","300~400만원 미만",2577148,2087571,180000,44645,119100,391744,19500,113700,129400,504726,171333,0,238500,174923,489577,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",51,"고등학교","졸업","취업","건설업","단순노무 종사자","아 파 트",1,"영구임대",350,13500,0,50,"없음",721.7144,"2분위","3분위","200~300만원 미만",1846944,1782304,252627,113973,94833,596747,9770,43053,224960,43541,23300,0,281400,98100,64640,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",43,"대학교(4년제 이상)","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",450,0,95000,59,"있음",1409.568,"4분위","8분위","600~700만원 미만",5466993,3906642,783372,10830,198322,271776,58402,74336,261777,108662,130078,802900,1024420,181767,1560351,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",70,"중학교","졸업","취업","건설업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",450,0,95000,59,"있음",829.9676,"3분위","6분위","400~500만원 미만",2553610,2167285,317018,0,126180,270863,384140,436352,119600,57190,21371,0,144820,289751,386325,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","2세대","없음","여자",67,"초등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",450,0,95000,59,"있음",829.9676,"2분위","3분위","200~300만원 미만",2405073,2197803,255887,154990,98530,270117,59660,719652,75960,109746,103740,0,157780,191741,207270,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",65,"초등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"무상주택",450,0,0,60,"없음",772.979,"1분위","1분위","100~200만원 미만",1164694,1100003,265017,0,1667,567499,13167,116200,9900,29115,41833,0,11667,43939,64692,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","2세대","없음","여자",77,"무학","무학(또는 해당없음)","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"전세",200,40000,0,83,"없음",83.6662,"1분위","1분위","100만원 미만",1501280,1451280,208240,0,47000,97210,60000,760500,29700,95175,23430,0,95000,35025,50000,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","여자",75,"초등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",400,0,150000,99,"있음",83.6662,"5분위","10분위","700만원 이상",1368780,998780,239600,4990,0,193370,46570,61000,8400,64170,100400,0,251500,28780,370000,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","남자",85,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",700,0,2e+05,148,"있음",110.802,"2분위","3분위","200~300만원 미만",1641860,1405860,324710,4170,0,64320,0,538000,150900,48760,2500,0,233500,39000,236000,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",67,"중학교","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",1,"자기집",700,0,150000,132,"있음",83.6662,"1분위","2분위","100~200만원 미만",1753080,1683080,739240,0,15000,205490,171900,4000,61050,105650,5900,0,296000,78850,70000,"도시"
"근로자외 가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",66,"중학교","중퇴","비취업","기타,무직","기타,무직","연립주택",1,"자기집",300,0,75000,66,"있음",148.3588,"1분위","2분위","100~200만원 미만",1737362,1523972,354940,30380,169900,343080,17880,45000,12500,200512,265340,0,81500,2940,213390,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",79,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",500,0,170000,51,"있음",826.602,"2분위","3분위","200~300만원 미만",1387094,1036489,252478,0,28033,150707,39073,136637,3350,101623,83753,0,171717,69117,350605,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",36,"대학교(3년제 이하)","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",600,0,160000,59,"있음",327.2743,"4분위","8분위","500~600만원 미만",8346724,6875704,907178,2e+05,193650,247624,352236,168670,2830460,120250,142730,633550,852000,227356,1471020,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","여자",58,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",600,0,160000,59,"있음",1617.1506,"1분위","2분위","100~200만원 미만",3797675,3563240,391184,1027,263173,1597315,839107,1833,94547,33050,49600,0,69033,223371,234435,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",50,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",600,0,160000,59,"있음",1438.7172,"2분위","3분위","200~300만원 미만",1275083,895843,116313,250,13307,174778,49025,45917,208050,74760,32742,0,62167,118536,379240,"도시"
