"가구구분코드","가구원수","취업인원수","노인가구여부","모자가구여부","맞벌이가구여부","일반가구여부","세대구분코드","배우자코드","가구주_성별코드","가구주_연령","가구주_학력코드","가구주_수학구분코드","가구주_취업여부","가구주_10차산업분류코드","가구주_7차직업분류코드","거처구분코드","자동차보유대수","입주형태코드","월세평가금액","전세보증금","월세사글세","주거용전용면적","주택소유유무","가중값","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가계지출_소비지출_식료품비주류음료구입비","가계지출_소비지출_주류담배구입비","가계지출_소비지출_의류신발구입비","가계지출_소비지출_주거수도광열비","가계지출_소비지출_가정용품가사서비스이용금액","가계지출_소비지출_보건제품구입비","가계지출_소비지출_교통비","가계지출_소비지출_통신비","가계지출_소비지출_오락문화비","가계지출_소비지출_교육비","가계지출_소비지출_음식숙박비","가계지출_소비지출_기타상품서비스이용금액","가계지출_비소비지출금액","도시읍면부구분코드"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",79,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",0,"자기집",556,0,180190,83.1770410789631,"있음",1590.06481162274,"2분위","3분위","200~300만원 미만",931507,532964,209596,38863,14459,21244,5296,78702,13055,43474,6518,11,65456,70853,98879,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","2세대","없음","남자",49,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","오피스텔",1,"자기집",1769,4,350281,91.3323093972709,"있음",2732.29355880174,"4분위","7분위","500~600만원 미만",3792765,2953961,602936,43971,96957,251366,113139,74852,213488,83094,142467,97526,611782,316893,637401,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",84,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",619,0,246951,79.8752893545457,"있음",1288.30218357723,"1분위","2분위","100~200만원 미만",1081067,851424,301829,219,84228,228003,34348,66171,18029,41064,12509,7,16945,79214,31509,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","여자",36,"대학교(3년제 이하)","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","다세대주택",1,"보증부 월세",604,10004,0,24.0710803645791,"없음",1250.02779396405,"3분위","6분위","400~500만원 미만",3451030,2120429,429109,4955,94897,694999,18858,30064,262916,51588,17523,0,526388,95222,802560,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",79,"초등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",401,0,100345,75.9864711618429,"있음",1111.2319863522,"1분위","2분위","100~200만원 미만",1176163,1227718,187713,670,3210,72116,331075,69164,36436,34624,83440,0,248069,229904,61102,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",48,"고등학교","졸업","취업","숙박 및 음식점업","서비스 종사자","아 파 트",1,"자기집",355,2,90314,33.8729717451097,"있음",1605.66558460954,"2분위","4분위","300~400만원 미만",1059771,890976,202688,0,0,153477,45993,3401,65959,35421,56893,7,93625,67074,65674,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",32,"대학교(4년제 이상)","졸업","취업","정보통신업","전문가 및 관련 종사자","다세대주택",1,"전세",425,99998,0,33.0000935037987,"없음",4327.33165631258,"4분위","7분위","500~600만원 미만",4536868,3987755,259397,0,633867,120295,62517,307969,272947,372635,441854,45,716668,141995,1440354,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",77,"초등학교","졸업","비취업","기타,무직","기타,무직","다세대주택",0,"자기집",399,0,150314,56.0592002586662,"있음",997.218625689632,"1분위","2분위","100~200만원 미만",2990870,1193186,407502,441,21402,77103,8123,249450,12089,16121,4856,1,150519,110357,2023815,"도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",81,"초등학교","졸업","취업","보건업 및 사회복지사업","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",351,3,62044,107.637274333075,"있음",3280.33062804345,"2분위","3분위","200~300만원 미만",1444014,860572,182437,7206,27665,364705,54776,54877,46009,24869,7212,0,83819,159760,0,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",52,"대학교(4년제 이상)","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","아 파 트",1,"자기집",1099,5,235576,84.2991398811246,"있음",696.909627546795,"5분위","10분위","700만원 이상",7024103,4665822,675678,2560,455935,257496,1403270,243222,191219,98117,155418,0,717891,478237,1735317,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",61,"대학교(3년제 이하)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","아 파 트",0,"영구임대",175,30361,219,35.8144401013413,"없음",903.514003778952,"2분위","3분위","200~300만원 미만",1375706,1005068,253509,82,0,231313,73049,13900,32765,60055,14140,46,11453,243467,549651,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","1세대","있음(동거)","남자",66,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",2,"자기집",399,4,46053,125.079209370275,"있음",159.436821420196,"3분위","5분위","400~500만원 미만",2971275,2501559,596838,5485,151655,173178,97700,204318,195103,179524,39884,0,486518,256471,839475,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",43,"대학교(3년제 이하)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",1,"자기집",314,0,249956,100.383984143963,"있음",707.302491189914,"2분위","3분위","200~300만원 미만",2845202,1935894,94748,14951,252674,70962,8369,140231,796451,162383,425903,13,471012,106687,924479,"비도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",73,"초등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",1053,0,344676,197.882207423824,"있음",208.661029889746,"1분위","2분위","100~200만원 미만",3102150,2214401,329862,0,57701,251077,96444,635637,354711,60444,69184,0,213399,49122,902989,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",53,"고등학교","졸업","취업","보건업 및 사회복지사업","서비스 종사자","단독주택(다가구주택 포함)",0,"전세",67,29998,349,61.7126074925615,"없음",2093.43667799412,"2분위","3분위","200~300만원 미만",1373737,952259,351171,326,67875,37642,75645,37741,79295,91375,24196,19948,168941,75745,454616,"도시"
"근로자외 가구",3,1,"해당","아님","아님","아님","2세대","없음","여자",69,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"보증부 월세",318,2997,295,31.2866607464375,"없음",1880.09429105062,"2분위","4분위","200~300만원 미만",1958914,1601520,449690,2175,445,383030,6646,446341,49239,31448,7894,193391,3737,57834,90500,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",63,"대학교(4년제 이상)","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",2,"자기집",697,3,190550,55.5461265362873,"있음",862.561984118258,"4분위","7분위","500~600만원 미만",4800420,4371326,396587,16980,170182,229076,583148,103487,561471,114417,785014,47,276887,930214,1181276,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",79,"무학","무학(또는 해당없음)","취업","보건업 및 사회복지사업","단순노무 종사자","단독주택(다가구주택 포함)",0,"무상주택",348,0,232,65.7991306045198,"없음",590.468604400619,"1분위","1분위","100만원 미만",1296594,979724,296247,0,9400,400051,16781,120197,34023,25304,27199,24,9434,39313,91172,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",27,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","단독주택(다가구주택 포함)",2,"전세",296,1004,57,19.5993250001376,"없음",527.22785415522,"2분위","3분위","200~300만원 미만",705464,874242,58826,5985,31021,48346,7318,23934,98856,20218,52563,6708,154797,79534,0,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",65,"초등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",0,"자기집",351,6,120150,95.7116855079899,"있음",1250.32441487205,"4분위","8분위","600~700만원 미만",3519160,2203601,635010,50630,104547,107171,211557,212024,50015,130045,51189,0,307828,139049,1016464,"비도시"
"근로자가구",4,4,"아님","해당","해당","아님","2세대","있음(동거)","남자",62,"중학교","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",378,1,118157,60.1025698212469,"있음",1908.8985458358,"5분위","10분위","700만원 이상",5161159,4305930,683978,39342,385770,207389,254249,316210,613735,180249,217790,221955,920347,855142,1994938,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",69,"중학교","졸업","비취업","기타,무직","기타,무직","아 파 트",2,"자기집",280,5,64788,85.403990304646,"있음",272.97981593825,"1분위","2분위","100~200만원 미만",2320511,1697816,788225,301,141355,221783,24226,154357,476357,46362,26772,26,348564,146411,565043,"도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",73,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","서비스 종사자","단독주택(다가구주택 포함)",1,"자기집",658,0,249736,95.0022272675952,"있음",685.67824247353,"2분위","4분위","200~300만원 미만",2311966,1532678,799730,216,115453,146870,86121,44227,177912,36223,26056,26,335805,118823,294444,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",74,"중학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","단독주택(다가구주택 포함)",0,"전세",301,50006,0,32.8220997882536,"없음",839.838301918092,"4분위","8분위","600~700만원 미만",1106041,881104,476042,0,3032,59274,27255,78865,64338,4914,10597,0,150924,56179,239566,"비도시"
"근로자외 가구",4,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",52,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",2,"무상주택",801,4,125,62.9306351825283,"없음",686.132447569723,"5분위","10분위","700만원 이상",10484303,7091704,489611,0,244998,740653,92223,454155,273363,181108,413135,1186265,363425,231668,5634320,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",67,"대학교(3년제 이하)","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",2,"자기집",421,0,160253,84.9893193683656,"있음",271.845502247968,"4분위","8분위","600~700만원 미만",3639872,2935073,1151937,227266,50349,151400,75631,820681,191422,438420,138282,83946,706125,287982,786198,"도시"
"근로자외 가구",2,0,"아님","해당","아님","아님","2세대","없음","여자",42,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",693,0,220131,73.7614002903498,"있음",258.147334066739,"1분위","1분위","100만원 미만",2586057,2339468,833019,37953,777442,202315,64957,21696,167832,63220,382415,310733,146552,337237,464276,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",61,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",2,"자기집",798,0,300255,100.978082764187,"있음",1473.17338938772,"5분위","10분위","700만원 이상",7806166,5864350,532072,7383,241833,219991,1073029,204343,463799,152216,530610,0,751366,359875,3134791,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",77,"대학교(4년제 이상)","중퇴","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",876,0,260575,113.849395238299,"있음",1484.64306218608,"3분위","5분위","400~500만원 미만",2556698,1900246,654423,234,187969,299833,29963,219099,185768,47702,24489,29,182212,161272,514765,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",77,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"보증부 월세",501,17197,33,45.392792763141,"없음",1041.98118245108,"1분위","1분위","100만원 미만",872218,908540,225193,1265,2402,520632,26924,55321,1108,4733,0,0,20089,47345,64026,"도시"
"근로자외 가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",82,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",98,0,19751,93.3376659869773,"있음",1044.94985910156,"1분위","2분위","100~200만원 미만",1239240,1139975,308149,8032,7007,151614,47237,105846,218020,0,6283,0,48833,17449,387182,"비도시"
"근로자외 가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",75,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",349,0,64904,58.2510988871247,"있음",1367.47018144721,"3분위","5분위","300~400만원 미만",1985175,1876911,444147,3563,25057,103945,67065,323260,214016,32881,28975,23,38742,145557,286190,"비도시"
"근로자가구",2,2,"아님","아님","아님","해당","2세대","없음","여자",58,"중학교","졸업","취업","교육 서비스업","단순노무 종사자","아 파 트",1,"자기집",404,0,131385,76.954465365993,"있음",1376.85935700545,"3분위","5분위","400~500만원 미만",2114429,1765205,713689,61015,67550,256288,62365,163,88307,103132,244206,0,56917,119985,532316,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",49,"대학교(3년제 이하)","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",2,"자기집",455,0,120448,85.1960319875515,"있음",952.188646980799,"4분위","8분위","600~700만원 미만",4704484,4016761,214840,86593,256268,120832,278306,95701,672626,59633,570361,558347,2485950,682021,1842473,"비도시"
"근로자외 가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",69,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","아 파 트",2,"자기집",2281,1,699333,175.077266127644,"있음",161.147248373658,"5분위","10분위","700만원 이상",3989455,2582860,417519,107872,57624,402577,23202,90726,805252,151120,148842,8,292136,171830,1548740,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","남자",44,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"보증부 월세",452,70001,396,30.9783536249759,"없음",3411.27151542937,"1분위","1분위","100만원 미만",1000071,755171,21490,152759,22011,132378,1634,1052,76892,94381,58318,0,112129,35330,219133,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","여자",60,"고등학교","졸업","취업","운수 및 창고업","단순노무 종사자","아 파 트",0,"영구임대",453,33999,515,45.7184032281471,"없음",716.834229988359,"1분위","2분위","100~200만원 미만",962256,601755,169929,201,1522,211240,14224,0,13626,25022,5947,60,76169,45549,142315,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","여자",48,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","오피스텔",1,"보증부 월세",197,2997,286,58.9608522184452,"있음",2817.00429955979,"4분위","8분위","600~700만원 미만",4540478,1532818,0,6664,247758,271605,29008,61892,294208,137494,64552,17517,432951,145490,2197173,"비도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",67,"중학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",300,2,251092,49.7977146852024,"있음",1486.88425481561,"1분위","1분위","100만원 미만",1246077,1209723,378811,11088,55993,256799,5841,142438,10741,1652,87669,0,13595,46689,489761,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",44,"대학교(4년제 이상)","졸업","취업","도매 및 소매업","사무 종사자","아 파 트",1,"자기집",1102,0,259366,85.1441476546434,"있음",1348.21499309966,"3분위","6분위","400~500만원 미만",4549309,3883905,403428,5726,127454,244954,26884,72714,226748,268801,233371,0,870838,139956,1179002,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",28,"대학교(4년제 이상)","졸업","취업","정보통신업","사무 종사자","단독주택(다가구주택 포함)",0,"전세",898,200001,0,62.296205541816,"없음",2980.13574657184,"3분위","6분위","400~500만원 미만",3150190,2031145,132018,213811,68891,149402,35863,110902,251226,75514,94277,29,341368,221242,568674,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",65,"중학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"영구임대",346,0,429,45.553293531723,"없음",4411.92333137905,"1분위","1분위","100만원 미만",670601,464361,12814,446,31088,329904,10333,349446,25998,24747,11692,0,76721,79017,0,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",33,"대학교(4년제 이상)","졸업","취업","도매 및 소매업","판매 종사자","아 파 트",0,"자기집",842,4,479965,59.0845030610076,"있음",389.154605880244,"4분위","8분위","600~700만원 미만",3715664,2080859,92741,14131,249118,151192,37915,185249,228573,88086,38781,0,406360,775378,1617889,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",64,"중학교","중퇴","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",1,"전세",160,20003,0,26.2968723170038,"없음",2100.05813211723,"5분위","9분위","700만원 이상",2814065,2557009,352953,429699,117937,95833,191678,255556,220646,105671,232063,43,294503,208251,1053708,"도시"
"근로자외 가구",4,1,"아님","아님","아님","해당","3세대이상","없음","남자",44,"고등학교","중퇴","취업","교육 서비스업","전문가 및 관련 종사자","아 파 트",1,"자기집",301,0,154285,73.9820201223235,"있음",3530.07730982727,"2분위","3분위","200~300만원 미만",1978180,1332245,178322,29060,35807,268269,72079,9781,159902,114474,291355,75048,121672,195828,853953,"도시"
"근로자외 가구",4,2,"해당","아님","해당","아님","2세대","있음(동거)","남자",69,"중학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",636,3,199539,89.8013779941732,"있음",532.284494690253,"5분위","9분위","700만원 이상",2993771,1412654,441592,24400,5577,11863,56967,47142,203060,57297,7069,74971,34355,306835,1151203,"도시"
"근로자외 가구",5,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",48,"대학교(3년제 이하)","졸업","취업","부동산업","단순노무 종사자","아 파 트",2,"자기집",602,0,250854,84.9469643415804,"있음",418.015816354575,"5분위","9분위","700만원 이상",3888721,3107190,570312,20369,208808,263642,69364,504884,145320,172819,103000,303474,387714,221634,1032877,"도시"
"근로자외 가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",77,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",0,"보증금 없는 월세",244,0,212,21.6529332768202,"없음",991.460165365129,"1분위","2분위","100~200만원 미만",1380464,1086013,286194,9729,27864,310549,37475,11335,78937,119694,42704,0,103789,64301,95051,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",40,"대학교(4년제 이상)","졸업","취업","건설업","사무 종사자","오피스텔",1,"자기집",602,0,235246,66.2526419011095,"있음",1017.11572201446,"3분위","6분위","400~500만원 미만",2872973,1984296,97806,145,20686,68739,9231,71424,302283,61822,35975,1,510757,305919,1463022,"도시"
"근로자가구",4,4,"아님","아님","해당","아님","2세대","있음(동거)","남자",57,"고등학교","졸업","취업","부동산업","단순노무 종사자","단독주택(다가구주택 포함)",1,"자기집",497,0,300706,68.4804004691131,"있음",1963.43491228354,"5분위","9분위","700만원 이상",3817016,2906932,288602,84839,277,82067,240977,128213,118028,121704,98684,88,904041,272740,1102332,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",77,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"전세",844,160003,39,59.310079336791,"없음",2100.53449401658,"1분위","2분위","100~200만원 미만",1313354,1104144,174204,2711,1259,150214,50672,75667,58194,0,11526,38,29835,0,554541,"도시"
"근로자가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",65,"중학교","졸업","취업","제조업","사무 종사자","단독주택(다가구주택 포함)",0,"자기집",400,0,108054,106.040480866129,"있음",1679.1993410924,"4분위","7분위","500~600만원 미만",4324419,3130737,341773,140990,429001,371078,125567,135064,538084,197896,161814,0,640295,104859,488285,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",19,"대학교(4년제 이상)","휴학","취업","정보통신업","판매 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",383,998,0,33.2640880848128,"없음",140.462687240626,"2분위","4분위","200~300만원 미만",1697753,1071105,29240,1587,29513,447689,2983,2735,65368,56323,21856,0,365937,19280,416034,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","1세대","있음(동거)","남자",67,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",550,0,149915,76.0491687894072,"있음",909.007118602878,"2분위","3분위","200~300만원 미만",1339722,682533,206242,115704,0,82857,3139,58873,25424,56786,12962,55,64229,120321,704729,"도시"
"근로자가구",3,1,"해당","아님","아님","아님","3세대이상","없음","여자",65,"초등학교","졸업","취업","제조업","사무 종사자","아 파 트",1,"자기집",1250,3,949858,124.002234408629,"있음",3946.59942290537,"5분위","10분위","700만원 이상",6801460,4727516,316386,17261,68394,442909,382606,1843429,529062,123035,507519,20,733490,323374,2343608,"도시"
"근로자가구",3,2,"해당","아님","해당","아님","2세대","있음(동거)","남자",73,"중학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","다세대주택",1,"자기집",680,1,279771,60.2361548782929,"있음",2059.75980764314,"3분위","6분위","400~500만원 미만",3370730,1664594,418646,9067,52494,1410,32621,416644,199077,50006,122470,46,64716,91052,281674,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","남자",53,"대학교(3년제 이하)","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"보증부 월세",398,10002,0,42.0615042163049,"없음",1776.58680619678,"1분위","2분위","100~200만원 미만",393552,298754,231418,64861,5834,365797,3140,0,28657,0,1632,33,104921,16829,0,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",49,"고등학교","졸업","취업","제조업","사무 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",828,20003,0,46.2424294646997,"없음",1648.2119186861,"1분위","2분위","100~200만원 미만",3776694,3576628,871575,5434,347301,692617,188420,607996,149387,90857,47214,26239,299001,119973,508015,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",75,"초등학교","졸업","취업","보건업 및 사회복지사업","서비스 종사자","단독주택(다가구주택 포함)",0,"자기집",504,2,15188,82.997595091318,"있음",1165.75572824752,"1분위","1분위","100만원 미만",1720523,898119,673734,3037,53084,60468,0,31418,13703,10361,101287,0,68455,121388,19975,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",60,"고등학교","졸업","취업","전문, 과학 및 기술 서비스업","사무 종사자","아 파 트",1,"자기집",499,1,149830,80.1662205836729,"있음",916.123032030018,"3분위","5분위","300~400만원 미만",2547096,2115956,746588,2814,308170,202376,135307,327936,284036,174166,21295,1,272171,89657,374202,"도시"
"근로자가구",4,2,"아님","해당","해당","아님","2세대","있음(동거)","남자",41,"고등학교","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",1,"자기집",904,0,450020,84.4437905851663,"있음",3612.75634484218,"4분위","8분위","600~700만원 미만",4480147,3257571,506334,7669,89677,292482,400685,197979,120838,198060,332995,246087,557237,261803,941901,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","2세대","없음","남자",50,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","서비스 종사자","아 파 트",1,"자기집",803,0,180242,84.3242472382047,"있음",1486.12200766919,"4분위","8분위","600~700만원 미만",4799424,3612378,390543,22326,0,207719,7490,66387,120791,127722,123624,266692,523786,744212,1362126,"도시"
"근로자가구",3,2,"아님","아님","아님","해당","2세대","있음(동거)","여자",58,"대학교(3년제 이하)","졸업","취업","보건업 및 사회복지사업","서비스 종사자","아 파 트",1,"자기집",1279,0,400147,85.2014131349223,"있음",243.427260541803,"5분위","10분위","700만원 이상",6030010,3535196,293685,1343,116350,222708,29233,487771,412627,400142,132329,50,578746,233274,2665478,"도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",50,"대학교(3년제 이하)","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",449,0,130301,50.3372314406777,"있음",462.611345638953,"3분위","6분위","400~500만원 미만",2829246,2457660,322234,267384,115875,221550,33441,976,137705,45690,12787,441405,578253,241350,310060,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",30,"대학교(4년제 이상)","졸업","취업","금융 및 보험업","판매 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",450,2996,287,19.8287724796455,"없음",950.535175979132,"2분위","4분위","300~400만원 미만",2567298,2129229,26290,78845,137680,516753,35228,169868,145009,564043,63649,40,306492,19107,422451,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","1세대","있음(동거)","남자",61,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",603,0,159423,98.6382288604645,"있음",949.273027630187,"2분위","3분위","200~300만원 미만",1548134,1579926,454433,50357,35384,204861,45302,252850,261716,63388,30810,0,74574,221452,32966,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",77,"초등학교","중퇴","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",97,0,20063,61.9650173250114,"있음",3291.54199740271,"1분위","2분위","100~200만원 미만",895378,1023002,283534,1473,2235,103891,210347,50730,61915,95153,15857,0,41530,45662,50502,"비도시"
"근로자가구",2,2,"아님","아님","아님","해당","2세대","없음","남자",49,"고등학교","중퇴","취업","건설업","단순노무 종사자","단독주택(다가구주택 포함)",1,"자기집",151,0,70644,59.8507068515515,"있음",771.011279440091,"4분위","8분위","600~700만원 미만",6192559,5433280,327046,221438,1220476,274665,429004,201067,575784,65238,401661,925009,562055,433846,3833156,"비도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","여자",69,"중학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",246,1,39720,66.6853452928403,"있음",91.5886490345984,"2분위","4분위","300~400만원 미만",2639217,2718100,726476,23206,161811,490329,7073,307776,122208,50105,199401,0,328261,75854,539142,"비도시"
"근로자가구",5,2,"아님","아님","아님","해당","2세대","있음(동거)","남자",45,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",2,"자기집",294,0,154959,68.8417802113662,"있음",1657.08321218592,"3분위","6분위","400~500만원 미만",2930243,2046404,419019,233486,271151,5620,47947,36324,189073,448042,132408,0,254062,129585,707085,"비도시"
"근로자가구",1,1,"아님","해당","아님","아님","1세대","없음","여자",54,"고등학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",372,9995,444,49.9767582380668,"없음",280.690591297271,"3분위","5분위","300~400만원 미만",2948079,2162845,518993,73920,159034,427719,9686,55774,86300,81772,26108,350049,220601,135238,334157,"도시"
"근로자가구",2,1,"아님","해당","아님","아님","2세대","없음","여자",41,"고등학교","졸업","취업","제조업","기능원 및 관련기능 종사자","다세대주택",0,"자기집",430,0,180186,67.8210158121937,"있음",2593.50710091753,"2분위","3분위","200~300만원 미만",1618154,1217894,124904,20210,177622,97068,41006,44283,15321,255374,101654,344013,11387,88472,173914,"도시"
